xml:id	Lemma	Lemma_bereinigt	Wortart	Level	Definition	Konzept	Label	Cosine_Score	Pred_Label
PS10051	Stark-bier	Starkbier	Substantiv	-	eine Biersorte mit besonders viel Stammwürze	Trinken	1	0.8749	1.0000
PS10171	stechen	stechen	Verb	5	einen (Schnaps) trinken	Trinken	1	0.9147	1.0000
PS10292	Steh-schoppen	Stehschoppen	Substantiv	-	vor dem Heimgehen an der Theke der Wirtschaft getrunkenes Getränk	Trinken	1	0.6336	1.0000
PS10586	stemmen	stemmen	Verb	3	einen trinken	Trinken	1	0.9787	1.0000
PS10654	Sternen-bier, Stern-bier	Sternenbier, Sternbier	Substantiv	-	Bier aus einem Gasthaus Zum Sternmit früherer eigener Brauerei	Trinken	1	0.5113	1.0000
PS10768	Stich-wein	Stichwein	Substantiv	2	Wein mit einem Essigstich	Trinken	1	0.2071	0.0000
PS10768	Stich-wein	Stichwein	Substantiv	1	der Wein eines vorzüglichen Jahrganges	Trinken	1	0.8910	1.0000
PS10811	Stieber	Stieber	Substantiv	3b'g	der große Durst nach einem Rausch, Brand	Trinken	1	0.0958	0.0000
PS10923	stillen	stillen	Verb	2c	trinken	Trinken	1	0.9965	1.0000
PS11136	Stoff, Stuft	Stoff, Stuft	Substantiv	3	alkoholisches Getränk	Trinken	1	0.9347	1.0000
PS11275	Storchen-bier	Storchenbier	Substantiv	-	Bier der Storchenbrauerei in Speyer	Trinken	1	0.5892	1.0000
PS11336	Storzen	Storzen	Substantiv	5	ein Bier- oder Weinrest	Trinken	1	0.4970	0.0000
PS11348	Stößel-wein	Stößelwein	Substantiv		Wein aus unreifen, zerstampften Trauben	Trinken	1	0.8782	1.0000
PS11349	stoßen	stoßen	Verb	5d	tüchtig einen trinken	Trinken	1	0.1548	0.0000
PS11375	Stoß-milch	Stoßmilch	Substantiv	-	Buttermilch	Trinken	1	0.9531	1.0000
PS12215	stülpen	stülpen	Verb	2	Alkohol trinken	Trinken	1	0.9620	1.0000
PS12401	Stuten-milch	Stutenmilch	Substantiv	-	Pferdemilch	Trinken	1	0.9495	1.0000
PS12465	Suckel	Suckel	Substantiv	4	schwacher Kaffee	Trinken	1	0.9530	1.0000
PS12471	suckeln, zuckeln	suckeln, zuckeln	Verb	2	trinken	Trinken	1	0.9965	1.0000
PS12473	Suckels-brühe	Suckelsbrühe	Substantiv	-	schlechter Kaffee	Trinken	1	0.9720	1.0000
PS12488	Sudel-bier	Sudelbier	Substantiv	-	abgestandenes Bier	Trinken	1	0.9093	1.0000
PS12489	Sudel-brühe	Sudelbrühe	Substantiv	1	Getränk von schlechter, dünner Qualität, Gesöff (Wein Bier Kaffee)	Trinken	1	0.8831	1.0000
PS12520	Suff	Suff	Substantiv	2	(schlechtes, fades) Getränk	Trinken	1	0.8753	1.0000
PS12520	Suff	Suff	Substantiv	1a	das (übermäßige) Trinken von Alkohol, Trunksucht	Trinken	1	0.2221	0.0000
PS12524	suffeln, süffeln	suffeln, süffeln	Verb	1c	heimlich trinken	Trinken	1	0.9498	1.0000
PS12675	süppern	süppern	Verb	-	in kleinen Schlucken genießerisch trinken, langsam trinken, nuckeln	Trinken	1	0.8307	1.0000
PS12743	Süß-milch	Süßmilch	Substantiv	-	nicht angesäuerte Milch	Trinken	1	0.8746	1.0000
PS12745	Süß-most	Süßmost	Substantiv	-	frischer, unvergorener Traubensaft	Trinken	1	0.9020	1.0000
PU00207	über-sehen	übersehen	Verb	3	sich einen Rausch antrinken	Trinken	1	0.3468	0.0000
PU00522	um-stoßen	umstoßen	Verb	1b	einen trinken	Trinken	1	0.9787	1.0000
PU00534	Um-trunk	Umtrunk	Substantiv	-	gemeinsames Trinken in einer Runde	Trinken	1	0.8897	1.0000
PU00917	unter-irdisch	unterirdisch	Substantiv	2	der aus Kartoffeln hergestellte Schnaps	Trinken	1	0.8792	1.0000
PU00941	Unter-länder	Unterländer	Substantiv	-	Wein aus dem Unterland	Trinken	1	0.8817	1.0000
PU01050	Unter-trunk	Untertrunk	Substantiv		Trunk für den Mittag oder tagsüber zwischendurch	Trinken	1	0.0167	0.0000
PW00449	Waldmeister-tee	Waldmeistertee	Substantiv	-	Tee mit Waldmeisterblättern	Trinken	1	0.9135	1.0000
PW00490	Wald-wein	Waldwein	Substantiv	-	Wein aus Lagen am Wald	Trinken	1	0.8806	1.0000
PW00614	wamschen	wamschen	Verb	1b	einen trinken	Trinken	1	0.9787	1.0000
PW00931	Wasser	Wasser	Substantiv	3b	mit bestimmten Zusätzen versehenes Wasser als Getränk	Trinken	1	0.8874	1.0000
PW00931	Wasser	Wasser	Substantiv	3a	Alkohol, Branntwein, Schnaps	Trinken	1	0.8746	1.0000
PW01079	Wasser-saufen	Wassersaufen	Substantiv	-	das Wassertrinken	Trinken	1	0.0040	0.0000
PW01418	Weh-milch	Wehmilch	Substantiv	-	die erste dicke Milch der Kuh unmittelbar nach dem Kalben	Trinken	1	0.8264	1.0000
PW01454	Weiber-klopfer	Weiberklopfer	Substantiv	-	neuer Wein, Federweißer, Haustrunk	Trinken	1	0.8627	1.0000
PW01510	weichen	weichen	Verb	2.2	einen trinken, saufen	Trinken	1	0.9210	1.0000
PW01677	Wein	Wein	Substantiv	1a	alkoholisches Getränk aus dem Saft von Trauben	Trinken	1	0.9070	1.0000
PW01705	weinen	weinen	Verb	3	Wein trinken	Trinken	1	0.9767	1.0000
PW01720	Wein-geist	Weingeist	Substantiv	-	hochprozentiger Alkohol	Trinken	1	0.8846	1.0000
PW01776	Wein-puff	Weinpuff	Substantiv	-	Haustrunk	Trinken	1	0.0779	0.0000
PW01814	Wein-suppe	Weinsuppe	Substantiv	2	der gärende Most	Trinken	1	0.0417	0.0000
PW01819	Wein-trub	Weintrub	Substantiv	-	der durch die Hefe getrübte letzte Wein im Faß	Trinken	1	0.6946	1.0000
PW01870	Weiß-bier	Weißbier	Substantiv	-	helles Bier, Weizenbier	Trinken	1	0.9055	1.0000
PW01880	weißeln	weißeln	Verb	2a	viel trinken	Trinken	1	0.9792	1.0000
PW01899	Weiß-herbst	Weißherbst	Substantiv	2	rötlicher Wein aus roten oder blauen Trauben	Trinken	1	0.9034	1.0000
PW01942	Weiß-wein	Weißwein	Substantiv	-	heller Wein	Trinken	1	0.9374	1.0000
PW01983	Weizen-bier	Weizenbier	Substantiv	-	mit Gersten- und Weizenmalz gebrautes Bier	Trinken	1	0.8749	1.0000
PW02221	Wermut	Wermut	Substantiv	2	mit Wermut 1b hergestelltes bitteres alkoholisches Getränk	Trinken	1	0.8848	1.0000
PW02528	Wieder-täufer	Wiedertäufer	Substantiv		saurer Wein	Trinken	1	0.9435	1.0000
PW02762	Wilhelm	Wilhelm	Substantiv	3	Schnaps aus Williams Christbirnen	Trinken	1	0.7377	1.0000
PW03130	wippen, wippchen	wippen, wippchen	Verb	4	einen trinken	Trinken	1	0.9787	1.0000
PW03280	Witwen-macher	Witwenmacher	Substantiv	-	aus Traubenrückständen hergestellter Wein, Haustrunk	Trinken	1	0.8779	1.0000
PW03430	Wolfs-tee	Wolfstee	Substantiv	-	Tee von der Königskerze	Trinken	1	0.7820	1.0000
PW03707	Wupp-dich	Wuppdich	Substantiv	2a	ein Schluck oder ein Gläschen Branntwein	Trinken	1	0.8799	1.0000
PW03721	Wurf	Wurf	Substantiv	2f	kleines Trinkglas, bzw. dessen Inhalt	Trinken	1	0.0909	0.0000
PXXX	Glüh-wein	Glühwein	Substantiv	-	Glühwein	Trinken	1	0.9644	1.0000
PZ00225	zaubeln, zäubeln	zaubeln, zäubeln	Verb	2	einen trinken	Trinken	1	0.9787	1.0000
PZ00281	zechen	zechen	Verb	-	(im Gasthaus) etwas trinken, verzehren; Gelage abhalten	Trinken	1	0.0178	0.0000
PZ00283	Zecherei	Zecherei	Substantiv	-	ausgiebiges Trinken im Gasthaus	Trinken	1	0.5868	1.0000
PZ00285	Zech-gelage	Zechgelage	Substantiv	-	Besäufnis in geselliger Runde	Trinken	1	0.0147	0.0000
PZ00485	zerren	zerren	Verb	3	einen trinken	Trinken	1	0.9787	1.0000
PZ00541	Zichorie	Zichorie	Substantiv	2a	fürbende Kaffeezusatz, -ersatz und das daraus gewonnene Getränk	Trinken	1	0.8584	1.0000
PZ00542	Zichorie-brühe	Zichoriebrühe	Substantiv	-	schlechter, dünner Kaffee	Trinken	1	0.9275	1.0000
PZ00545	Zichorie-kaffee	Zichoriekaffee	Substantiv	-	Getränk aus bzw. mit Zichorienwurzel	Trinken	1	0.8560	1.0000
PZ00649	Ziel-wasser	Zielwasser	Substantiv	-	Wein	Trinken	1	0.9691	1.0000
PZ00874	zischen	zischen	Verb	3	trinken	Trinken	1	0.9965	1.0000
PZ01038	zu-bringen	zubringen	Verb	3	zutrinken, zuprosten	Trinken	1	-0.0885	0.0000
PZ01090	Zucker-brühe	Zuckerbrühe	Substantiv	-	verzuckerter Wein	Trinken	1	0.8295	1.0000
PZ01151	Zucker-wasser	Zuckerwasser	Substantiv	1a	mit Zucker und Wasser angerührtes Getränk	Trinken	1	0.9057	1.0000
PZ01382	zupfen	zupfen	Verb	3b	einen trinken	Trinken	1	0.9787	1.0000
PZ01410	zu-richten	zurichten	Verb	2c	betrinken	Trinken	1	0.9503	1.0000
PZ01775	zu-trinken	zutrinken	Verb	-	mit erhobenem Glas grüßen, zuprosten, zum Trinken  auffordern	Trinken	1	0.0836	0.0000
PZ02125	zwitschern	zwitschern	Verb	3	einen trinken	Trinken	1	0.9787	1.0000
PZ02137	Zwockel-wein	Zwockelwein	Substantiv	-	Wein, der in Bayern gewachsen ist	Trinken	1	0.8881	1.0000
LD00392	dieschten	dieschten	Verb		dursten	Trinken	1	0.0435	0.0000
LD01151	Durscht	Durscht	Substantiv		Durst	Trinken	1	0.0527	0.0000
LD01155	durschtisch	durschtisch	Adjektiv		durstig	Trinken	1	-0.0186	0.0000
LF00496	ver-lechen	verlechen	Verb	2.	austrocknen, verschmachten vor Durst	Trinken	1	-0.0500	0.0000
LG00052	Galm	Galm	Substantiv		Durst, Qualm, Gestank	Trinken	1	-0.0656	0.0000
LD00927	Dronk	Dronk	Substantiv	1.	Trunk	Trinken	1	0.0073	0.0000
LD00927	Dronk	Dronk	Substantiv	2.	Trank, heilkräftiges Getränk	Trinken	1	0.8229	1.0000
LD01116	Tur II	Tur	Substantiv	2.	Runde	Trinken	1	0.1620	0.0000
LD01139	Turne	Turne	Substantiv	1.	Runde, für jeden am Tisch ein Glas	Trinken	1	0.2182	0.0000
LG00244	Ge-drenks	Gedrenks	Substantiv	1.	Getränke	Trinken	1	0.9734	1.0000
LG00947	Gom	Gom	Substantiv	4.	ein süßliches Getränk	Trinken	1	0.9376	1.0000
LM00280	Mehlsuffe	Mehlsuffe	Substantiv		Trank mit beigemischtem M. für die Haustiere	Trinken	1	0.5103	1.0000
LO00248	Owes-dronk	Owesdronk	Substantiv		Abendtrunk	Trinken	1	0.7666	1.0000
LR00330	Rend I	Rend	Substantiv		Runde	Trinken	1	0.1620	0.0000
LR00660	Runding	Runding	Substantiv		Runde	Trinken	1	0.1620	0.0000
LW00439	Winkof	Winkof	Substantiv	1.	Trunk zur Bestätigung eines geschlossenen Kaufes od. Vertrags	Trinken	1	0.0056	0.0000
LS02444	Suff	Suff	Substantiv		steifer Trank für Rindvieh u. Schweine; Küchenwasser zum Tränken des Viehs	Trinken	1	0.6784	1.0000
LK00024	Kaffee	Kaffee	Substantiv	1.	Kaffee	Trinken	1	0.9760	1.0000
LK00028	Kaffeebrih	Kaffeebrih	Substantiv		schlechter Milchkaffee	Trinken	1	0.9298	1.0000
LM00713	Musikante-brih	Musikantebrih	Substantiv		(eigentl. Musikantenbrühe) verächtl. für schlechten Kaffee	Trinken	1	0.6819	1.0000
LS00650	Schlauder-wasser	Schlauderwasser	Substantiv		dünner Kaffee	Trinken	1	0.9511	1.0000
LB01103	Blotz-milch	Blotzmilch	Substantiv		Buttermilch, die durch Butter blotze entsteht	Trinken	1	0.8679	1.0000
LB01322	Brach	Brach	Substantiv		dicke Milch	Trinken	1	0.9491	1.0000
LB01497	Brockel	Brockel	Substantiv	1.	geronnene Milch	Trinken	1	0.4279	0.0000
LD00368	Dick-milch	Dickmilch	Substantiv		sauer Milch	Trinken	1	0.9591	1.0000
LM00226	Matten	Matten	Substantiv	1.	geronnene Milch, aus der Käse gemacht wird; Käsmatte	Trinken	1	0.3757	0.0000
LM00317	Melkersch	Melkersch	Substantiv		soviel Milch, als in einem Mal gemolken wird	Trinken	1	0.6652	1.0000
LN00228	Ninni	Ninni	Substantiv		Milch in der Kindersprache	Trinken	1	0.7796	1.0000
LO00251	Owesstrach	Owesstrach	Substantiv		die am Abend gemolkene Milch	Trinken	1	0.8301	1.0000
LS01713	Spenn	Spenn	Substantiv	1.	Muttermilch	Trinken	1	0.9015	1.0000
LS02218	Strach	Strach	Substantiv	3.	soviel auf einmal an Milch gemolken wird	Trinken	1	0.4651	0.0000
LS02255	Strechersch	Strechersch	Substantiv		die Menge Milch, die beim einmaligen Melken erzeugt wird	Trinken	1	0.7674	1.0000
LS00052	Saft	Saft	Substantiv		Saft	Trinken	1	0.9400	1.0000
LS01563	Sirop	Sirop	Substantiv		Sirup	Trinken	1	0.6878	1.0000
LS01858	Spruddel	Spruddel	Substantiv		Sprudel	Trinken	1	0.0486	0.0000
LW00444	Winscho	Winscho	Substantiv		Glühwein	Trinken	1	0.9644	1.0000
LB00755	Bier II	Bier	Substantiv		Bier	Trinken	1	0.9655	1.0000
LA00253	Änes	Änes	Substantiv	2.	Anisbranntwein	Trinken	1	0.9180	1.0000
LB00004	Babbel-wasser	Babbelwasser	Substantiv		Schnaps	Trinken	1	0.9209	1.0000
LB01350	Brannte-win	Branntewin	Substantiv		Branntwein	Trinken	1	0.9507	1.0000
LD00818	Trep(s)	Treps, Trep	Substantiv	3.	Gläschen Schnaps	Trinken	1	0.5697	1.0000
LD01008	Drusenbrantwin	Drusenbrantwin	Substantiv		fast allg. Branntwein aus Weinhefe gewonnen	Trinken	1	0.8791	1.0000
LF00916	Vir-schotz	Virschotz	Substantiv		der erste Branntwein, der beim Brennen	Trinken	1	0.8043	1.0000
LF01160	Vor-laf	Vorlaf	Substantiv		Vorlauf d. i. der erste Branntwein, der beim Brennen ausfließt. Er ist zu alkoholreich, um getrunken zu werden, u. dient zu Einreibungen	Trinken	1	0.8009	1.0000
LF01369	Fusel	Fusel	Substantiv		geringer, schlechter Branntwein	Trinken	1	0.9038	1.0000
LG00339	Geischt	Geischt	Substantiv		Weingeist, Alkohol	Trinken	1	0.8645	1.0000
LG00782	Giges I	Giges	Substantiv		schlechter Branntwein, Fusel	Trinken	1	0.8918	1.0000
LG01050	Gräwel-wasser	Gräwelwasser	Substantiv		schlechter Branntwein, Fusel	Trinken	1	0.8918	1.0000
LG01193	Grumberebrantwein	Grumberebrantwein	Substantiv		Kartoffelsprit	Trinken	1	0.1350	0.0000
LH00199	Häns-chen	Hänschen	Substantiv		ein Achtel Liter Branntwein	Trinken	1	0.9152	1.0000
LH00357	Heffen	Heffen	Substantiv	2.	ein Gläschen Hefenbranntwein	Trinken	1	0.8799	1.0000
LK00259	Kassis	Kassis	Substantiv	2.	Likör, der aus der Frucht derselben zubereitet wird	Trinken	1	0.8556	1.0000
LK00547	Kirsch	Kirsch	Substantiv	2.	Kirschenschnaps	Trinken	1	0.9147	1.0000
LK01499	Kwetsch I	Kwetsch	Substantiv	2.	Zwetschenschnaps	Trinken	1	0.8899	1.0000
LK01505	Kwetschwasser	Kwetschwasser	Substantiv		Zwetschenbranntwein	Trinken	1	0.9130	1.0000
LM00027	Mawebitter	Mawebitter	Substantiv		Magenbitter	Trinken	1	0.7445	1.0000
LM00470	Mirabell	Mirabell	Substantiv	2.	Mirabellenbranntwein	Trinken	1	0.9232	1.0000
LM00677	Mupp	Mupp	Substantiv		schlechter, minderwertiger Schnaps	Trinken	1	0.8453	1.0000
LR00162	Rattegift	Rattegift	Substantiv		schlechter Schnaps	Trinken	1	0.9321	1.0000
LS00327	Scharlacher	Scharlacher	Substantiv		Schnaps, sog. nach der Farbe	Trinken	1	0.5264	1.0000
LS00787	Schlupp I	Schlupp	Substantiv	2.	Gläschen Schnaps	Trinken	1	0.5697	1.0000
LS01000	Schnik	Schnik	Substantiv		Fusel, schlechter Branntwein	Trinken	1	0.8799	1.0000
LS01029	Schnorres	Schnorres	Substantiv	2.	Gläschen Schnaps	Trinken	1	0.5697	1.0000
LS01115	Schorbacher	Schorbacher	Substantiv		gewöhnlicher Kartoffelschnaps, der in Schorbach (n. w. Bitsch) vorzugsweise getrunken wird	Trinken	1	0.8110	1.0000
LS01837	Spret	Spret	Substantiv	1.	Sprit, Spiritus, schlechter Schnaps	Trinken	1	0.8565	1.0000
LS02490 	Surmilich 	Surmilich	Substantiv		Sauermilch	Trinken	1	0.9531	1.0000
LW00150	Wasser	Wasser	Substantiv	2.	in aller Frühe getrunkener Branntwein	Trinken	1	0.8913	1.0000
LW00386	Wih-wasser	Wihwasser	Substantiv	2.	Schnaps, der in der Frühe getrunken wird	Trinken	1	0.7947	1.0000
LZ00261	Zwelfer	Zwelfer	Substantiv		ein Schnaps zu 12	Trinken	1	0.3902	0.0000
LA00351	Appelvitz	Appelvitz	Substantiv		Apfelwein	Trinken	1	0.9615	1.0000
LA00352	Äbbel-win	Äbbelwin	Substantiv		Apfelwein	Trinken	1	0.9615	1.0000
LB00331	Paure-wein	Paurewein	Substantiv		ungekelteter Wein	Trinken	1	0.0378	0.0000
LB00479	Pek I	Pek	Substantiv		saurer Wein, aus Trestern hergestellt, indem man Wasser zusetzt u. das Gemisch einige Tage in einem Fasse stehen läßt	Trinken	1	0.8384	1.0000
LD00695	Drank	Drank	Substantiv	1.	Apfelwein	Trinken	1	0.9615	1.0000
LF00954	Vitz	Vitz	Substantiv		Obstwein	Trinken	1	0.9660	1.0000
LF01130	Föll-wein	Föllwein	Substantiv		Füllwein, Wein zum Nach- und Auffüllen im Fasse	Trinken	1	0.8033	1.0000
LG00987	Grächen	Grächen	Substantiv		neuer Wein; Wein, der gerade trinkbar geworden. G. genannt wegen seiner grauen Farbe	Trinken	1	0.8180	1.0000
LK00343	Keizen	Keizen	Substantiv	2.	schlechter Wein, Krätzer	Trinken	1	0.3677	0.0000
LK00372	Kelterwein	Kelterwein	Substantiv		Wein von gekelterten Trauben im Gegensatz zu	Trinken	1	0.8744	1.0000
LL00401	Lier	Lier	Substantiv		Holzapfelwein	Trinken	1	0.9262	1.0000
LM00620	Moschketeller	Moschketeller	Substantiv		Muskatellertraube, –wein	Trinken	1	0.3901	0.0000
LW00353 	Widderdaifer 	Widderdaifer	Substantiv		Name für Wein	Trinken	1	0.8445	1.0000
LW00407	Win	Win	Substantiv		Wein	Trinken	1	0.9691	1.0000
LS00279	Schampanjer	Schampanjer	Substantiv		Champagnerwein	Trinken	1	0.9401	1.0000
LD00701	dranken	dranken	Verb		trinken	Trinken	1	0.9965	1.0000
LD00816	drenken	drenken	Verb		trinken	Trinken	1	0.9965	1.0000
LD01188	duttlen	duttlen	Verb		trinken, saugen	Trinken	1	0.8488	1.0000
LG00244	Ge-drenks	Gedrenks	Substantiv	2.	das Trinken	Trinken	1	0.9377	1.0000
LS00441	schepplen	schepplen	Verb		trinken, mit dem Nebenbegriff des Gewohnheitsmäßigen	Trinken	1	0.1584	0.0000
LS00824	schmatzen	schmatzen	Verb	2.	mit Wohlbehagen trinken	Trinken	1	0.5500	1.0000
LS01070	schocken	schocken	Verb		anstoßen mit den Gläsern, um auf das Wohl jds. zu trinken	Trinken	1	0.4519	0.0000
LB00676	be-trinken	betrinken	Verb		sich betrinken	Trinken	1	0.9163	1.0000
LL00565	lumpen	lumpen	Substantiv		zechen, schlemmen	Trinken	1	-0.0945	0.0000
LS00789	schluppen	schluppen	Verb		einen Schluck tun, zechen	Trinken	1	0.1558	0.0000
LS02448	suffen	suffen	Verb		saufen	Trinken	1	0.9494	1.0000
LS02450	Sufferei	Sufferei	Substantiv		Säuferei, anhaltendes Trinken, Trinkgelage	Trinken	1	-0.0590	0.0000
LU00253	us-suffen	ussuffen	Verb		leer saufen	Trinken	1	0.9229	1.0000
LG00583	Ge-scheppels	Gescheppels	Substantiv		übermäßiges od. gewohnheitsmäßiges Trinken von Schoppen Bier od. Wein	Trinken	1	0.7162	1.0000
LB01560	bruddelen	bruddelen	Verb	2.	mit Geräusch Wasser schlürfen (vom Vieh)	Trinken	1	0.5172	1.0000
LG00688	Ge-supps	Gesupps	Substantiv		Saugen, Geschlürf, schlürfendes Geräusch beim Trinken	Trinken	1	0.1004	0.0000
LG00899	Glugluk	Glugluk	Substantiv		Gluckgluck (Geräusch beim Trinken od. Ausgießen einer Flüssigkeit)	Trinken	1	0.3738	0.0000
LS00772	schlotzen	schlotzen	Verb	1.	schlürfen, mit Wohlbehagen trinken, schmatzen	Trinken	1	0.2928	0.0000
LS00790	schlurben	schlurben	Verb	2.	schlürfen, geräuschvoll trinken	Trinken	1	0.6534	1.0000
LD00590	tompen	tompen	Verb	2.	schlummern, nippen	Trinken	1	-0.0730	0.0000
LL00146	läppsen	läppsen	Verb		nippen; essen od. trinken wie einer, dem es nicht recht schmeckt	Trinken	1	0.0280	0.0000
LL00196	lebbern	lebbern	Verb		nippen' schlürfen	Trinken	1	-0.0155	0.0000
LR00037	rädelen	rädelen	Verb	2.	zuviel essen od. trinken	Trinken	1	0.8411	1.0000
LS01524	sifflen	sifflen	Verb		anhaltend u. viel trinken	Trinken	1	0.9170	1.0000
LD01185	tuten II	tuten	Verb		tüchtig trinken	Trinken	1	0.1040	0.0000
LL00467	literen	literen	Verb	2.	tüchtig trinken	Trinken	1	0.1040	0.0000
LS00708	Schlewe-schnabbs	Schleweschnabbs	Substantiv		Schlehenschnapps	Trinken	1	-0.0546	0.0000
EL00173	verlëchen 	verlëchen	Verb	2.	austrocknen, verschmachten vor Durst	Trinken	1	-0.0500	0.0000
EL00740	lällen	lällen	Verb	1.	lechzen vor Hitze und Durst, von Hunden, Rindern, Federvieh, zuweilen übtr. auch vom Menschen gesagt: vor Durst die Zunge heraushängen lassen	Trinken	1	0.0276	0.0000
EP03750	Brocken	Brocken	Substantiv	4.	Hunger, Durst	Trinken	1	0.0082	0.0000
EP03894	Brand	Brand	Substantiv	8.	Durst	Trinken	1	0.0527	0.0000
ET01331	Durst	Durst	Substantiv		Durst	Trinken	1	0.0527	0.0000
ET01334	durstig	durstig	Adjektiv		durstig	Trinken	1	-0.0186	0.0000
ET01335	dürsterig, dürsterlich	dürsterig, dürsterlich	Adjektiv		durstigmachend, durstbringend	Trinken	1	-0.1010	0.0000
EN00683	Näz	Näz	Substantiv	4.	schlechtes Getränk	Trinken	1	0.9483	1.0000
ES00292	Gsuff(s)	Gsuffs, Gsuff	Substantiv	2.	schlechtes Getränk	Trinken	1	0.9483	1.0000
ES02514	Schlabberte, Schlabbete	Schlabberte, Schlabbete	Substantiv	2.	überh. schlechtes Getränke, kraftlose Brühe	Trinken	1	0.8434	1.0000
ET02147	Trank	Trank	Substantiv		Trank	Trinken	1	0.3062	0.0000
ET02160	Trinken	Trinken	Substantiv		Getränk	Trinken	1	0.9835	1.0000
ET02165	Trunk	Trunk	Substantiv		Trunk	Trinken	1	0.0073	0.0000
EP03335	Plappri, Plappkli	Plappri, Plappkli	Substantiv	2.	schwaches Getränk, insb. von Wein und Kaffee gesagt	Trinken	1	0.8521	1.0000
EM00634	Mëmm; Mëmm(e)le	Mëmm, Mëmmele, Mëmmle	Substantiv	1.	in der Kinderspr. jede trinkbare Flüssigkeit, besonders Milch; auch verdoppelt	Trinken	1	0.5312	1.0000
ES00271	Seifel	Seifel	Substantiv	3.	minderwertiges Getränk, Bier oder Wein	Trinken	1	0.8938	1.0000
ET02152	Säütränke	Säütränke	Substantiv	2.	schlechtes Getränk, z. B. schlechter Wein	Trinken	1	0.8895	1.0000
EW01183	Seckelwasser	Seckelwasser	Substantiv		schlechtes Getränk, Wein und Bier	Trinken	1	0.9066	1.0000
ET02166	Schlaftrunk	Schlaftrunk	Substantiv		urspr. Trunk, der dem Gaste dargereicht wurde, wenn er sich schon zu Bett begeben hatte; später Trinkgelage, das sich an die Abendmahlzeit anschloss.	Trinken	1	0.0204	0.0000
EK00182	Kaffee, Kaffi	Kaffee, Kaffi	Substantiv	1.	Kaffee	Trinken	1	0.9760	1.0000
EL01179	Lur(e), Lür	Lure, Lur, Lür	Substantiv	4.	schlechte Brühe überhaupt, bes. Kaffee	Trinken	1	0.8893	1.0000
EP03724	Qutschelbrüej	Qutschelbrüej	Substantiv	2.	schlechter Kaffee	Trinken	1	0.9720	1.0000
ES02507	Kaffeeschlabber	Kaffeeschlabber	Substantiv		schlechter Kaffee	Trinken	1	0.9720	1.0000
EL01180	Lappenlur(e), Lappenlür	Lappenlure, Lappenlur, Lappenlür	Substantiv	1.	schwacher, saurer, matter, verwässerter Wein oder Kaffee	Trinken	1	0.8681	1.0000
EK00183	Schokelakaffee	Schokelakaffee	Substantiv		Milchschokolade mit Brot	Trinken	1	0.8937	1.0000
ET00024	Tee	Tee	Substantiv	2.	Aufguss von getrockneten Blättern oder Blüten heilkräftiger Pflanzen	Trinken	1	0.8042	1.0000
EW01154	Bappelwasser	Bappelwasser	Substantiv	2.	Tee aus Blättern der Rosenpappel	Trinken	1	0.7881	1.0000
EM00566	Milch	Milch	Substantiv		Milch	Trinken	1	0.9726	1.0000
EM00567	Brieschmilch	Brieschmilch	Substantiv		die erste Milch der Kuh	Trinken	1	0.8408	1.0000
EM00571	Geisenmilch	Geisenmilch	Substantiv	1.	Ziegenmilch	Trinken	1	0.9559	1.0000
EM00577	Surmilch	Surmilch	Substantiv		Sauermilch, Dickmilch, gestockte Milch; wird häufig abends mit Kartoffeln gegessen; auch zu Suppen verwendet	Trinken	1	0.8177	1.0000
EP04065	Briest, Briesch	Briest, Briesch	Substantiv	2.	Milch einer frischmelkenden Kuh	Trinken	1	0.8382	1.0000
EP04065	Briest, Briesch	Briest, Briesch	Substantiv	3.	gestockte junge Milch	Trinken	1	0.8391	1.0000
ET01557	Düttle, Düttel	Düttle, Düttel	Substantiv	4.	Muttermilch	Trinken	1	0.9015	1.0000
EP03708	Brüej(e)	Brüeje, Brüej	Substantiv	1.	Brühe, Sauce; auch Seifenbrühe, frischgepresster Rebensaft	Trinken	1	0.8457	1.0000
ES00323	Saft	Saft	Substantiv		Saft	Trinken	1	0.9400	1.0000
EW01152	Wasser	Wasser	Substantiv	1.	Wasser, Trinkwasser, Quellwasser, Regenwasser, Fluss, Teich, See, Meer. Von einem Arbeitsscheuen	Trinken	1	0.3165	0.0000
EM01217	Elfermëss	Elfermëss	Substantiv		übtr. Frühschoppen. In der guten, alten Zeit durften die Wirtshäuser am Sonntag Vormittag vor Schluss des Gottesdienstes um 11 Uhr keine Gäste aufnehmen; der Wirtshausgang um diese Zeit wurde dann scherzhaft E. genannt	Trinken	1	0.0318	0.0000
ES03133	Armschmalz	Armschmalz	Substantiv	2.	in der Arbeiterspr. Bezeichnung für alkoholhaltige Getränke	Trinken	1	0.7178	1.0000
EM00624	Molzer	Molzer	Substantiv	3.	Biersorte, die teils aus Lager-, teils aus Jungbier besteht	Trinken	1	0.8292	1.0000
EP01634	Bier	Bier	Substantiv		Bier	Trinken	1	0.9655	1.0000
ES02036	Schoppen	Schoppen	Substantiv	2.	bes. ein Schoppen Bier	Trinken	1	0.8945	1.0000
EA00652	Amors	Amors	Substantiv	3.	schlechter Schnaps	Trinken	1	0.9321	1.0000
EF00900	Fusel	Fusel	Substantiv		geringer, schlechter Branntwein	Trinken	1	0.9038	1.0000
EF01024	Vitriol	Vitriol	Substantiv	2.	schlechter Branntwein	Trinken	1	0.9434	1.0000
