"xml:id"	"Lemma"	"Wortart"	"Level"	"Definition"	"Konzept"
"ES02694"	"Schlehe"	"f."	"1."	"Schlehdorn"	"kein_Trinken"
"ES04388"	"Spree"		"1."	"Star"	"kein_Trinken"
"EG00468"	"bigoli"			"Ballspiel, wobei ein Ball an die Wand geworfen und"	"kein_Trinken"
"EP03633"	"Pracht"	"f. "		"wie hochd., bes. in Gen.-Zss"	"kein_Trinken"
"EK00793"	"Kaputer"	"m. "		"Kaulkopf"	"kein_Trinken"
"EL00432"	"Ludi"			"Jubel"	"kein_Trinken"
"EP00780"	"balsemieren"			"einbalsamieren. —"	"kein_Trinken"
"ER00773"	"Randal"	"m. "		"Lärm, Tumult"	"kein_Trinken"
"EA00716"	"Amlet"	"Str."		"Eierkuchen mit Schnittlauch, Pfannkuchen. — frz"	"kein_Trinken"
"EA00137"	"üeben"			"refl. sich üben"	"kein_Trinken"
"EF01273"	"Flor"			1	"kein_Trinken"
"EP01710"	"Buri"	"f. "		"Gans. Lockruf für Gänse"	"kein_Trinken"
"ER01313"	"Rttig"	"m. "		"Rettig"	"kein_Trinken"
"EN00408"	"Narr"	"m. "		1	"kein_Trinken"
"ER01422"	"Ruet(e)"	"f."	"1."	"Rute von Birkenzweigen als Züchtigungsmittel"	"kein_Trinken"
"EZ00219"	"Zucker"		"1."	"Bonbon"	"kein_Trinken"
"EK01714"	"klutteren"		"1."	"plätschern, in Flüssigkeiten Blasen und gurgelnde Töne hervorbringen, z. B. beim Sieden, beim Sprudeln einer Quelle, beim Einschenken aus einer Flasche, beim Waschen, bes. beim Spielen im Wasser"	"kein_Trinken"
"ER00623"	"Riemling"			"Schneider"	"kein_Trinken"
"EG00813"	"Garia"	"m. "		"männlicher Schamteil. — frz"	"kein_Trinken"
"EP03965"	"Brasseri"	"f. "		"Brauerei. — frz"	"kein_Trinken"
"EL01406"	"List"	"m. "		"in"	"kein_Trinken"
"ES01217"	"satt"	"u."	"1."	"gesättigt, überdrüssig"	"kein_Trinken"
"EG01958"	"Gstuss"	"m. "		"unstäter, unruhiger Mensch, Tölpel, meist als harmloses Schimpfw. gebr. — aus dem hebr"	"kein_Trinken"
"ET02322"	"Trottle"	"f. "		"Troddel"	"kein_Trinken"
"ER00980"	"Rer"			"n. Bauschutt, Geröll"	"kein_Trinken"
"EP03894"	"Brand"	"m."	"1."	"Brand, Feuersbrunst"	"kein_Trinken"
"EK00649"	"Kundewiten"	"f. Pl. "		1	"kein_Trinken"
"EP00403"	"Bäjass"	"m."	"1."	"Possenreißer, Hanswurst, Zirkusclown"	"kein_Trinken"
"EK01056"	"Kirch(e)"	"f. "		1	"kein_Trinken"
"EN00142"	"Nudel"	"f. "		1	"kein_Trinken"
"EK00305"	"Keil"	"m. "		"Holzkeil; n. ein tüchtiges Stück Brot"	"kein_Trinken"
"EL00997"	"Lunki"	"f. "		"Klinge"	"kein_Trinken"
"EP01755"	"Pr(ge)mnt"	"n. "		"Pergament"	"kein_Trinken"
"EL01651"	"lax"	"Adj. "		"müde, abgespannt"	"kein_Trinken"
"EF01188"	"Flck"	"m. "		1	"kein_Trinken"
"ER01453"	"reitschlen"			"schaukeln. vgl"	"kein_Trinken"
"EM00209"	"Mederle"			"Demin. Koseform des männl. Vornamens Medardus. Medardustag, 8. Juni, wichtig für den Bauernkalender: Regnet's an Medard, regnet's vierzig Tag. Medard bringt keinen Frost mehr, der dem Weinstock gefährlich wär"	"kein_Trinken"
"EP01382"	"bopplen"	"allg."	"1."	"rasch und anhaltend klopfen, pochen, bes. von Empfindungen im Körper"	"kein_Trinken"
"ER00312"	"Rud"		"1."	"Räude, Krätze, Grind O. bis"	"kein_Trinken"
"EG00055"	"Gäü"			1	"kein_Trinken"
"EA00748"	"msig"			"eifrig bei der Arbeit. Morgengruss an Arbeitende"	"kein_Trinken"
"ET01900"	"drüejen"		"1."	"zunehmen, gedeihen, von Menschen, Tieren und Pflanzen"	"kein_Trinken"
"EF00398"	"Flgen"	", Pl."		"Bezeichnung für die einzelnen gebogenen Stücke Holz am Umfang eines Wagenrades"	"kein_Trinken"
"EH00197"	"Hderich"	"m. "		"Hederich"	"kein_Trinken"
"EN00044"	"nobel"	"Adj. "		"und Adv. vornehm, fein, prächtig ausgestattet"	"kein_Trinken"
"EA01293"	"Essle"	"f. "		"Brennnessel. — Abfall des anlautenden"	"kein_Trinken"
"EM00674"	"Mamsell"	"f. "		1	"kein_Trinken"
"ES04514"	"Sprittel"	"n. "		"Holzknüppel zwischen dem Balkenwerk eines Hauses oder einer Scheune, um dem Lehm einen besseren Halt zu geben"	"kein_Trinken"
"EP02918"	"Pflanz"	"f. "		"wie hochd. Zss"	"kein_Trinken"
"ER01327"	"Reitel"	"f. "		"Schaukel, bestehend aus zwei in der Höhe (gewöhnl. am"	"kein_Trinken"
"EK00396"	"Kölsch"	"m. "		"kölnisches Zeug, meist blau, selten rot, violett mit weiss karrierter Leinwand- oder Baumwollstoff zu sog. Anzügen, Bett- und Kopfkissenüberzügen"	"kein_Trinken"
"ET00888"	"Tingeltangel"	"m. "		"Triangel bei der Musik. Vgl"	"kein_Trinken"
"EH00342"	"Hag"	", m. u. f. U. "		"Hag, Zaun, vielästiger Baum; kleines Stück Wald"	"kein_Trinken"
"ES00772"	"salwiegen"			"durchprügeln"	"kein_Trinken"
"ET00473"	"digen"	"Adj."	"1."	"gediegen"	"kein_Trinken"
"EK00231"	"Kifel"	"m. "		"Kiefer, bes. Unterkiefer; Kinn, Kinnlade"	"kein_Trinken"
"EW00563"	"Wulle"	"f."	"1."	"kosende Bezeichnung der Gans, Gänschen"	"kein_Trinken"
"EN00658"	"nätschen"		"1."	"(dumm) schwätzen, plaudern, etwas ausplaudern"	"kein_Trinken"
"EW00172"	"Wachtel"	"f. "		"Wachtel"	"kein_Trinken"
"EP04130"	"breit"	"Adj."	"1."	"wie hochd. Rda"	"kein_Trinken"
"EP01180"	"bunderen"			"dumpf klingen, bei einem Fall"	"kein_Trinken"
"EF01081"	"Fatzanietel"	"n. "		1	"kein_Trinken"
"ES01991"	"Schang"			"frz. Form des männl. Vornamens Johannes"	"kein_Trinken"
"EW00271"	"Wider"	"m. "		"Widder"	"kein_Trinken"
"EF01253"	"Flienken"	"m. "		1	"kein_Trinken"
"ES00596"	"Sockel"	"m. "		"niedrige Holzverschalung"	"kein_Trinken"
"EG00481"	"Güll"	"f. "		"Knabenspiel"	"kein_Trinken"
"EN00399"	"Nopen"	"m. "		"1. Reicher, der grosse Pracht entfaltet, eig. Nabob"	"kein_Trinken"
"ET01901"	"Trakel"	"m. "		"Krakehl, grosser Lärm"	"kein_Trinken"
"EF00440"	"fimmen"			"eine Ohrfeige geben"	"kein_Trinken"
"EG01368"	"Gleipf"	"n. "		"der schräge Winkel, den die Mauer im Innern eines Hauses gegen die Fensteröffnung bildet, bes. die obere innere Wölbung der Fenstervertiefung. — Vgl. mhd"	"kein_Trinken"
"EK02575"	"Kritz"	"m. "		1	"kein_Trinken"
"EM01047"	"Morgen"	"m. "		"Morgen, Tageszeit bis gegen 9 Uhr. Landauf landab gilt allg. als Frühgruss"	"kein_Trinken"
"EP02321"	"Bittele"	"n. "		"Huhn. Lockruf"	"kein_Trinken"
"EP00614"	"Palissad(en)"			"Umzäumung des Gartens, gewöhnlich aus Baumschwarten. Syn"	"kein_Trinken"
"ES03615"	"Schnatull"	"f. "		"hässliches Frauenzimmer"	"kein_Trinken"
"EZ00424"	"Zipperle"	"n. "		"Grille"	"kein_Trinken"
"EA01400"	"user"			"wahrlich, wahrhaft"	"kein_Trinken"
"EP03374"	"Blasseren"	"Pl. "		"Minzepastillen"	"kein_Trinken"
"ET02447"	"tschätteren"		"1."	"in allen"	"kein_Trinken"
"EG01728"	"gruenen"			"ein eingetrocknetes hölzernes Gefäss durch Einschütten von Wasser wasserdicht machen. — mhd"	"kein_Trinken"
"EW00472"	"Wick"	"f."	"1."	"ineinanderhängende Masse eines Gespinstes, bes. von Werg"	"kein_Trinken"
"EL01592"	"Lätsch"		"1."	"Schlinge, Knoten, Schlaufe"	"kein_Trinken"
"ER00597"	"Reim"			"Eingeweide"	"kein_Trinken"
"ES03927"	"Schwnkel"	"m."	"1."	"Schwengel, Klöpfel der Glocke"	"kein_Trinken"
"ET00262"	"daüdi"	"m."	"1."	"der Anfang des Sabbatliedes"	"kein_Trinken"
"EF00313"	"feil"	"Adj. "		"und Adv. feil, käuflich"	"kein_Trinken"
"ET01245"	"dörfen"	"Pl."	1	"dürfen, Erlaubnis haben"	"kein_Trinken"
"EW00118"	"Wich"	"f."		"eine Art Rüster, ist jedoch weicher als die gewöhnliche Rüster. Syn"	"kein_Trinken"
"ET00353"	"Döüfes"	"m."		"Gefängnis"	"kein_Trinken"
"EL01249"	"Lës"	"f."		1	"kein_Trinken"
"ES01235"	"sit"			"selten) seit"	"kein_Trinken"
"EK01929"	"Knorren"	"m."		1	"kein_Trinken"
"EK01700"	"Klospen"	"f."		"Binsenart"	"kein_Trinken"
"EA00498"	"Aleks"	"f."		"Abteilung für syphilitische Krankheiten im Bürgerspital zu"	"kein_Trinken"
"ES01075"	"Septëmber"	"m."		"September"	"kein_Trinken"
