xml:id	Lemma	Lemma_bereinigt	Wortart	Level	Definition	Konzept	Label	Cosine_Score	Pred_Label
PS12129	Stuben-mücke	Stubenmücke	Substantiv	-	Stubenfliege (Musca domestica)	Trinken	0	0.0083	0.0000
PB05606	Brand-platscher	Brandplatscher	Substantiv	-	Huflattich (Tussilago farfara)	Trinken	0	0.0069	0.0000
PN00363	Nack-arsch	Nackarsch	Substantiv	3a	Herbstzeitlose (Colchicum autumnale)	Trinken	0	0.0121	0.0000
PM01143	Maul-löcher	Maullöcher	Substantiv	-	Nüstern	Trinken	0	-0.0049	0.0000
PA03256	auf-reißen	aufreißen	Verb	I1c	mit dem Grubber bearbeiten	Trinken	0	0.0088	0.0000
PB03475	Bildung	Bildung	Substantiv	-	Bildung	Trinken	0	0.0270	0.0000
PS10963	Stinker	Stinker	Substantiv	4	der Pilz Eierbovist	Trinken	0	0.0324	0.0000
PW03347	Wohl-lust(en)	Wohllusten, Wohllust	Substantiv	-	Übermut	Trinken	0	0.0192	0.0000
PK04521	Krampf-ader, Kramp-, Kramm-	Krampfader, Kramp, Kramm	Substantiv	-	Krampfader, Kramp, Kramm	Trinken	0	-0.0005	0.0000
PR00071	Rad	Rad	Substantiv	1c	Kurzform für Fahr-, Dampf- Motorrad	Trinken	0	-0.0003	0.0000
PU00358	Ulster	Ulster	Substantiv	-	(weiter) Mantel für Männer	Trinken	0	0.0050	0.0000
PG02368	Ge-schmeiß	Geschmeiß	Substantiv	2b	kleine Kinder	Trinken	0	0.0051	0.0000
PS10171	stechen	stechen	Verb	6a	beim Kartenspiel gebräuchlicher Ausdruck	Trinken	0	0.0145	0.0000
PG04101	Gricksel, Grickselchen	Gricksel, Grickselchen	Substantiv	2	kleiner Mensch, kleines Mädchen	Trinken	0	-0.0076	0.0000
PA01247	Aktien-gesellschaft	Aktiengesellschaft	Substantiv	-	Aktiengesellschaft	Trinken	0	-0.0022	0.0000
PH04030	herunter-seckern	herunterseckern	Verb	x	unordentlich abschneiden	Trinken	0	-0.0112	0.0000
PB04962	Polka	Polka	Substantiv	-	älterer Tanz	Trinken	0	0.0214	0.0000
PM00849	Martins-feuer	Martinsfeuer	Substantiv	-	Feuer, das an Martini abgebrannt wurde	Trinken	0	0.0087	0.0000
PM00815	Marmor	Marmor	Substantiv	-	Marmor	Trinken	0	0.0139	0.0000
PH03497	herum-fahren	herumfahren	Verb	2a	umherfliegen	Trinken	0	-0.0020	0.0000
PB04081	Blatt	Blatt	Substantiv	1a	Pflanzenblatt	Trinken	0	-0.0080	0.0000
PS09709	Städter-kind	Städterkind	Substantiv	-	Kind aus der Stadt im Gegensatz zum Dorfkind	Trinken	0	-0.0163	0.0000
PD03044	Dorf-meister	Dorfmeister	Substantiv	+	Bürgermeister des Dorfes	Trinken	0	0.0094	0.0000
PA00895	ab-wischen	abwischen	Verb	1a'a	durch Wischen reinigen	Trinken	0	0.0028	0.0000
PS04211	Schnäpper	Schnäpper	Substantiv	8d	vorlautes Mädchen	Trinken	0	-0.0084	0.0000
PN00520	nängern, nangern	nängern, nangern	Verb	-	weinerlich bitten, nörgeln; wehleidig tun	Trinken	0	0.0082	0.0000
PB05426	Bottrasch	Bottrasch	Substantiv	-	ein Spiel, ähnlich dem Hussauspiel	Trinken	0	0.0197	0.0000
PA02186	an-schicken	anschicken	Verb	1	sich zu etwas fertig machen	Trinken	0	0.0257	0.0000
PM00373	Mako-strumpf	Makostrumpf	Substantiv	-	Strumpf aus Mako, einem Gewebe aus der gleichnamigen Baumwollsorte	Trinken	0	0.0147	0.0000
PN01423	Nundidjee	Nundidjee	Substantiv	2	lebhaftes, unartiges Kind	Trinken	0	-0.0085	0.0000
PS10295	Steier	Steier	Substantiv	-	eine weißbauchige Schwalbe	Trinken	0	0.0077	0.0000
PS08214	Spanier-äcker	Spanieräcker	Substantiv	-	Flurname	Trinken	0	-0.0085	0.0000
PG01417	geistes-abwesend	geistesabwesend	Adjektiv	-	verrückt	Trinken	0	-0.0007	0.0000
PH04468	Himmel-bett	Himmelbett	Substantiv	2	Kinderbett mit Gardinen	Trinken	0	-0.0020	0.0000
PU01162	Urin	Urin	Substantiv	-	Urin	Trinken	0	-0.0167	0.0000
PB01814	be-kohlen	bekohlen	Verb	-	betrügen	Trinken	0	-0.0067	0.0000
PF01469	ver-größern	vergrößern	Verb	-	vergrößern	Trinken	0	0.0131	0.0000
PS05533	Schuh	Schuh	Substantiv	2c	das Hufeisen	Trinken	0	0.0171	0.0000
PD00766	Tapen-schlenkerer	Tapenschlenkerer	Substantiv	-	wer mit den Händen heftig hin und her schlenkert	Trinken	0	-0.0091	0.0000
PH07257	Hunds-steuer	Hundssteuer	Substantiv	-	Hundesteuer	Trinken	0	0.0100	0.0000
PB01039	basten	basten	Verb	'2	dulfen, brechen	Trinken	0	0.0043	0.0000
PS06156	Schwappel-licht	Schwappellicht	Substantiv	-	Öllicht	Trinken	0	0.0238	0.0000
PK02892	Klotz	Klotz	Substantiv	1d'b	Johannisbeertraube	Trinken	0	0.9329	1.0000
PA00292	ab-handeln	abhandeln	Verb	1	unter viel Handeln, Feilschen etwas abkaufen	Trinken	0	0.0157	0.0000
PG01562	Gelb-rübe	Gelbrübe	Substantiv	2d	Neckname	Trinken	0	-0.0054	0.0000
PS11450	Strähl	Strähl	Substantiv	2b	Stechapfel (Datura stramonium)	Trinken	0	0.0160	0.0000
PS11958	Stromer	Stromer	Substantiv	2a	herumstreunender, herrenloser Hund	Trinken	0	-0.0001	0.0000
LK00640	Klatsch-ros	Klatschros	Substantiv		Klatschmohn, Klatschrose	Trinken	0	0.0291	0.0000
LA00079	Ädde	Ädde	Substantiv		Vater (fast nur von Juden u. für Juden gebräuchlich)	Trinken	0	0.0177	0.0000
LS02261	Streck-isen	Streckisen	Substantiv		Bügeleisen	Trinken	0	-0.0156	0.0000
LS00079	Salopp	Salopp	Substantiv		schmutzige Weibsperson	Trinken	0	-0.0284	0.0000
LG00742	Ge-wirzels	Gewirzels	Substantiv		Wurzelverzweigung, Wurzelwerk	Trinken	0	0.0119	0.0000
LO00079	Ohr-kapp	Ohrkapp	Substantiv	1.	Ohrenkappe der Pferde	Trinken	0	-0.0056	0.0000
LD00892	Driwen	Driwen	Substantiv		das Jenseits	Trinken	0	0.0279	0.0000
LS00397	Scheiss-mek	Scheissmek	Substantiv		Schmeißfliege, gemeine Schlammfliege	Trinken	0	0.0016	0.0000
LK01217	Krid	Krid	Substantiv		Kreide	Trinken	0	0.0252	0.0000
LN00142	nennen	nennen	Verb	1.	nennen	Trinken	0	0.0486	0.0000
LB00932	pla'en	pla'en	Verb		plagen	Trinken	0	-0.0305	0.0000
EZ00034	zubelen	zubelen	Verb		zupfen, an den Haaren reissen	Trinken	0	-0.0123	0.0000
EA01408	Äsche	Äsche	Substantiv		Asche	Trinken	0	-0.0018	0.0000
ES03404	Schnick, Schnickes	Schnick, Schnickes	Substantiv		(schlechter) Branntwein	Trinken	0	0.9634	1.0000
EL01400	Laster	Laster	Substantiv		Laster	Trinken	0	-0.0232	0.0000
EK00230	keief	keief	Adjektiv		an einem Unfug, einer Gaunerei beteiligt; schuldig	Trinken	0	0.0061	0.0000
EM00231	müed	müed	Adjektiv		müde	Trinken	0	0.0121	0.0000
EA00514	Eller	Eller	Substantiv		Erle	Trinken	0	0.0133	0.0000
ES00006	Saü, Soü, Söü, Süi	Saü, Soü, Söü, Süi	Substantiv	1.	Schwein, Sau	Trinken	0	0.0323	0.0000
EK02588	Krozer	Krozer	Substantiv		eingeritztes Zeichen	Trinken	0	0.0070	0.0000
ES04637	stübelen	stübelen	Verb		unpers. fein regnen	Trinken	0	0.0265	0.0000
EH00536	hohl	hohl	Adjektiv		hohl, leer	Trinken	0	0.0344	0.0000
ES01847	schalten	schalten	Verb	1.	schieben, vorwärts stossen allg	Trinken	0	-0.0124	0.0000
ES02553	Schlauder	Schlauder	Substantiv		Bahn	Trinken	0	0.0020	0.0000
ER00669	Rampen	Rampen	Substantiv	1.	grosses Stück (Brot)	Trinken	0	0.0248	0.0000
EA01058	Arrëst 	Arrëst	Substantiv		Arrest in der Schule	Trinken	0	0.0106	0.0000
EM00790	Minut(e)	Minute, Minut	Substantiv		Minute	Trinken	0	0.0628	0.0000
EG00146	Gob	Gob	Substantiv		grüne Wanze	Trinken	0	-0.0027	0.0000
EH01621	Hussel	Hussel	Substantiv		Rotschwänzchen	Trinken	0	0.0531	0.0000
ES03543	Schnuer, Schnur	Schnuer, Schnur	Substantiv	1.	Schnur	Trinken	0	0.0081	0.0000
EP02066	Bossel, Bosel	Bossel, Bosel	Substantiv	1.	Person, die alle niedrigen, unangenehmen Dienste verrichtet, Kalfakter	Trinken	0	-0.0166	0.0000
EP02135	Pauschen	Pauschen	Substantiv		Haufen ungeordneter Dinge	Trinken	0	0.0242	0.0000
ER00360	Rifen	Rifen	Substantiv	1.	Reif	Trinken	0	0.0241	0.0000
ER00348	Rëff 	Rëff	Substantiv	1.	Rückenkorb	Trinken	0	-0.0279	0.0000
ES03743	Schramme	Schramme	Substantiv	1.	Schnittwunde	Trinken	0	0.0042	0.0000
EL00189	Liche	Liche	Substantiv	1.	der Tote	Trinken	0	0.0207	0.0000
ET00642	Tull	Tull	Substantiv		Tüll, feines Gewebe zu Schleiern	Trinken	0	0.0006	0.0000
