xml:id	Lemma	Lemma_bereinigt	Wortart	Level	Definition	Konzept	Label	Cosine_Score	Pred_Label
PM03137	Mühl-stück	Mühlstück	Substantiv	-	Flurname	Trinken	0	-0.0086	0.0000
PD03195	Dort	Dort	Substantiv	4	lange, harte Halme im Heu	Trinken	0	0.0084	0.0000
PS03478	Schloß-kopf	Schloßkopf	Substantiv	-	Flurname	Trinken	0	-0.0086	0.0000
PE01269	Elefanten-zahn	Elefantenzahn	Substantiv	-	Elefantenzahn	Trinken	0	0.0034	0.0000
PH02806	heraus-kobern	herauskobern	Verb	-	von einer Krankheit erholen	Trinken	0	0.0075	0.0000
PR00868	rechten	rechten	Verb	1a	streiten, disputieren	Trinken	0	0.0078	0.0000
PF05480	Frühjahrs-katze	Frühjahrskatze	Substantiv	-	im Frühling geworfene Katze	Trinken	0	0.0102	0.0000
PA00709	ab-setzen	absetzen	Verb	1f	des Amtes entheben	Trinken	0	0.0052	0.0000
PS11867	Stritze	Stritze	Substantiv	x1c	Wurstmaschine des Metzgers	Trinken	0	-0.0093	0.0000
PA00345	Ab-kauf	Abkauf	Substantiv	+	Loskauf	Trinken	0	0.0102	0.0000
PD02865	donner-keils	donnerkeils	Adjektiv	-	verflucht	Trinken	0	-0.0054	0.0000
PK02581	Kleetod-placken	Kleetodplacken	Substantiv	-	von der Kleeseide befallene ringförmige Stelle im Acker	Trinken	0	-0.0063	0.0000
PB07699	Butter-faß	Butterfaß	Substantiv	2	spitzes, spindelförmiges Schneckenhäuschen	Trinken	0	-0.0051	0.0000
PD03115	Dorn, Dornen	Dorn, Dornen	Substantiv	'1.2b	Stift im Schloß, im Scharnierband, Drücker am Türschloß	Trinken	0	-0.0090	0.0000
PF01077	ver-abreichen	verabreichen	Verb	-	Ohrfeigen geben	Trinken	0	0.0072	0.0000
PF05002	Franzosen-berg	Franzosenberg	Substantiv	-	Flurname	Trinken	0	-0.0086	0.0000
PE01892	Erker	Erker	Substantiv	2	Nase	Trinken	0	0.0062	0.0000
PA03996	Aus-schnaffler, -schnafflerin	Ausschnaffler, Ausschnafflerin	Substantiv	-	Aushorcher, -horcherin	Trinken	0	-0.0044	0.0000
PS03373	Schlittel	Schlittel	Substantiv	'2	Eisbahn, auf der Kinder zum Vergnügen hingleiten	Trinken	0	-0.0001	0.0000
PE00006	ebbe	ebbe	Adjektiv	1	Mangel haben, kein Geld mehr haben	Trinken	0	0.0031	0.0000
PA03760	aus-hülchen, -(ge)hüllichen	aushülchen, ausgehüllichen, aushüllichen	Verb	-	aushöhlen	Trinken	0	0.0149	0.0000
PH02281	Heilig-kreuz	Heiligkreuz	Substantiv	-	in Flüchen	Trinken	0	0.0438	0.0000
PG00613	Gätsel	Gätsel	Substantiv	-	beim Jäten ausgerufpftes Unkraut	Trinken	0	0.0180	0.0000
PF00748	Feder-tute	Federtute	Substantiv	-	Kästchen für das Schreibzeug des Schülers	Trinken	0	-0.0059	0.0000
PK00339	kalt-schnauzig	kaltschnauzig	Adjektiv	-	rücksichtslos, egoistisch	Trinken	0	-0.0044	0.0000
PE02380	Expeller	Expeller	Substantiv	-	schmerzstillende Flüssigkeit	Trinken	0	0.9697	1.0000
PR01298	Reiß-haken	Reißhaken	Substantiv	1a	lange Stange mit Schneide zum Astabschneiden von Waldbäumen	Trinken	0	0.0047	0.0000
PO00129	Obern-dorf	Oberndorf	Substantiv	-	Ort im . RO	Trinken	0	0.0131	0.0000
PS12022	strunken	strunken	Verb	1	Äste, Baumstämme kürzen, abhauen	Trinken	0	-0.0156	0.0000
PL02064	Loch	Loch	Substantiv	'1.4	Schadstelle, Lücke	Trinken	0	-0.0123	0.0000
PS10168	Stech-blume	Stechblume	Substantiv	-	eine nicht näher beschriebene Pflanze	Trinken	0	0.0079	0.0000
PD04404	Driller-loch	Drillerloch	Substantiv	-	tiefe Stelle im Bach, über der das Wasser drehende Bewegungen zeigt	Trinken	0	-0.0037	0.0000
PF00219	fällig	fällig	Adjektiv	1	fällig	Trinken	0	0.0207	0.0000
PW01630	Weihnachts-krippe	Weihnachtskrippe	Substantiv	-	figürliche Darstellung des Weihnachtsgeschehens	Trinken	0	0.0070	0.0000
PS02509	Schinder	Schinder	Substantiv	2b	altes, mageres, abgetriebenes Pferd	Trinken	0	-0.0010	0.0000
PG02471	Ge-sicht	Gesicht	Substantiv	2d	Aussehen	Trinken	0	0.0139	0.0000
PF00097	Fahl-schecke	Fahlschecke	Substantiv	-	fahlscheckige Kuh	Trinken	0	0.0099	0.0000
PK05946	Kuratel	Kuratel	Substantiv	-	Pflegschaft, Vormundschaft	Trinken	0	0.0039	0.0000
PH02845	heraus-platschen	herausplatschen	Verb	-	unüberlegt aussprechen	Trinken	0	-0.0019	0.0000
PL00888	laustern	laustern	Verb	2	beim Kartenspiel zusehen	Trinken	0	0.0103	0.0000
PG03902	grasen	grasen	Verb	2	Unkraut jäten	Trinken	0	0.0118	0.0000
PB04628	blutt	blutt	Adjektiv	1b	ohne schützende Decke	Trinken	0	0.0121	0.0000
PD03653	trappen	trappen	Verb	'2.1	schwer und laut auftreten	Trinken	0	-0.0051	0.0000
PD00387	daher-taumeln	dahertaumeln	Verb	-	taumelnd gehen	Trinken	0	0.0048	0.0000
PS09656	Stachel	Stachel	Substantiv	1b	Ährengranne (bes. von der Gerste)	Trinken	0	0.0292	0.0000
PZ00944	Zolches	Zolches	Substantiv	-	Herumstreicher, Vagabund	Trinken	0	0.0034	0.0000
PS11088	stock-fremd	stockfremd	Adjektiv	x	unbekannt	Trinken	0	0.0104	0.0000
PS03689	Schmal-geiß	Schmalgeiß	Substantiv	-	magere, unfruchtbare Ziege	Trinken	0	0.0051	0.0000
PG03924	Gras-korb	Graskorb	Substantiv	1	Korb mit zwei Henkeln für Gras, Holz, Obst, Kartoffeln	Trinken	0	-0.0026	0.0000
LK01109	kränkeldich	kränkeldich	Adjektiv		kränklich	Trinken	0	0.0088	0.0000
LL00286	Leit I	Leit	Substantiv		Schicht	Trinken	0	0.0080	0.0000
LL00138	Läpp II	Läpp	Substantiv		Schlamm	Trinken	0	0.0162	0.0000
LD01077	dummlen, sich	dummlen, sich	Verb		sich eilen	Trinken	0	0.0155	0.0000
EZ00664	zwacken	zwacken	Verb	1.	wegnehmen bes. im Spasse, ähnlich wie stipitzen, stratzen	Trinken	0	-0.0016	0.0000
EM00267	Magick	Magick	Substantiv		schielende Person, spottend od. scheltend	Trinken	0	-0.0163	0.0000
EF00015	Veiol	Veiol	Substantiv		Veilchen	Trinken	0	0.0289	0.0000
ET00518	Teik	Teik	Substantiv	1.	Teig zum Backen	Trinken	0	0.0084	0.0000
EK00974	korrigieren	korrigieren	Verb	1.	verbessern	Trinken	0	0.0147	0.0000
EM01299	Miser	Miser	Substantiv		Elend, Kummer	Trinken	0	0.0090	0.0000
EW01486	Wüwele	Wüwele	Substantiv		Läuse	Trinken	0	0.0022	0.0000
ES03583	Schnërsche 	Schnërsche	Substantiv		Ortsn. Schnersheim bei Truchtersheim	Trinken	0	0.0076	0.0000
EH01024	Hanf(t)	Hanft, Hanf	Substantiv		Hanf	Trinken	0	0.0068	0.0000
EP00162	Buech, Buch	Buech, Buch	Substantiv	1.	Buch	Trinken	0	0.0181	0.0000
ET01667	Tëxt	Tëxt	Substantiv		Text, Bibelstelle	Trinken	0	0.0026	0.0000
EM00301	Majosch	Majosch	Substantiv		Werkzeug des Schusters zum Glätten der Sohlen, frz. mailloche	Trinken	0	0.0138	0.0000
EH00494	häl	häl	Adjektiv		dürr	Trinken	0	0.0461	0.0000
ER01514	Rezëpt 	Rezëpt	Substantiv		Rezept, ärztliche Verordnung	Trinken	0	-0.0084	0.0000
EP04200	bruttlen	bruttlen	Verb		schmollen, murren	Trinken	0	0.0120	0.0000
EK00540	Kumper	Kumper	Substantiv		Gevattersmann, auch Anrede bei Begegnung	Trinken	0	-0.0139	0.0000
ES04791	Stieg	Stieg	Substantiv		Treppe	Trinken	0	0.0127	0.0000
EP03941	Brunz	Brunz	Substantiv		Urin	Trinken	0	-0.0140	0.0000
