xml:id	Lemma	Lemma_bereinigt	Wortart	Level	Definition	Konzept	Label	Cosine_Score	Pred_Label
LK01499	Kwetsch I	Kwetsch	Substantiv	2.	Zwetschenschnaps	Trinken	1	0.9177	1
LK01505	Kwetschwasser	Kwetschwasser	Substantiv		Zwetschenbranntwein	Trinken	1	0.9292	1
LK01511	Kwisel	Kwisel	Substantiv		scheinheilige Person, Betschwester .	Trinken	0	-0.0620	0
LL00043	laden I	laden	Verb	4.	sich mit Speise u. Trank überladen	Trinken	0	0.0670	0
LL00138	Läpp II	Läpp	Substantiv		Schlamm	Trinken	0	0.0086	0
LL00146	läppsen	läppsen	Verb		nippen; essen od. trinken wie einer, dem es nicht recht schmeckt	Trinken	1	0.8088	1
LL00147	Läppsert	Läppsert	Substantiv		Mensch, der im Essen u. Trinken nicht recht zugreift	Trinken	0	0.8640	1
LL00196	lebbern	lebbern	Verb		nippen' schlürfen	Trinken	1	0.7757	1
LL00286	Leit I	Leit	Substantiv		Schicht	Trinken	0	0.0671	0
LL00307	Lenkert	Lenkert	Substantiv		Langbalken am Wagen	Trinken	0	-0.0096	0
LL00401	Lier	Lier	Substantiv		Holzapfelwein	Trinken	1	0.8363	1
LL00467	literen	literen	Verb	2.	tüchtig trinken	Trinken	1	0.9659	1
LL00553	Lump	Lump	Substantiv		Lump, Verschwender, Trunkenbold	Trinken	0	-0.0616	0
LL00565	lumpen	lumpen	Substantiv		zechen, schlemmen	Trinken	1	0.1952	0
LM00027	Mawebitter	Mawebitter	Substantiv		Magenbitter	Trinken	1	0.8438	1
LM00226	Matten	Matten	Substantiv	1.	geronnene Milch, aus der Käse gemacht wird; Käsmatte	Trinken	1	0.5781	1
LM00254	Mawe	Mawe	Substantiv		Magen	Trinken	0	-0.0052	0
LM00280	Mehlsuffe	Mehlsuffe	Substantiv		Trank mit beigemischtem M. für die Haustiere	Trinken	1	0.6106	1
LM00317	Melkersch	Melkersch	Substantiv		soviel Milch, als in einem Mal gemolken wird	Trinken	1	0.8684	1
LM00401	Mih	Mih	Substantiv		Mühe	Trinken	0	0.0135	0
LM00416	Milch	Milch	Substantiv		Milch	Trinken	1	0.9576	1
LM00422	Milchhawe	Milchhawe	Substantiv		Milchtopf	Trinken	0	0.4104	0
LM00432	Milings-spiel	Milingsspiel	Substantiv		Ziehen der Losnummer, Aushebung der Rekruten	Trinken	0	-0.0328	0
LM00465	Minut	Minut	Substantiv	2.	Kaffeegeschirr; Topf, in welchem der Kaffee schnell zubereitet werden kann	Trinken	0	0.2731	0
LM00470	Mirabell	Mirabell	Substantiv	2.	Mirabellenbranntwein	Trinken	1	0.9373	1
LM00525	Mo	Mo	Substantiv		Magen	Trinken	0	-0.0052	0
LM00556	Molken	Molken	Substantiv		Käsewasser in der Dickmilch	Trinken	0	0.8942	1
LM00620	Moschketeller	Moschketeller	Substantiv		Muskatellertraube, –wein	Trinken	1	0.8819	1
LM00677	Mupp	Mupp	Substantiv		schlechter, minderwertiger Schnaps	Trinken	1	0.8633	1
LM00713	Musikante-brih	Musikantebrih	Substantiv		(eigentl. Musikantenbrühe) verächtl. für schlechten Kaffee	Trinken	1	0.2679	0
LN00045	nah-setzen	nahsetzen	Verb		nachlaufen	Trinken	0	0.0548	0
LN00142	nennen	nennen	Verb	1.	nennen	Trinken	0	0.0697	0
LN00228	Ninni	Ninni	Substantiv		Milch in der Kindersprache	Trinken	1	0.9008	1
LN00236	Nips	Nips	Substantiv		unentwickeltes Kind, das nichts essen will	Trinken	0	-0.0062	0
LN00340	Nunn	Nunn	Substantiv		Nonne, Klosterfrau. Rda	Trinken	0	-0.0371	0
LO00079	Ohr-kapp	Ohrkapp	Substantiv	1.	Ohrenkappe der Pferde	Trinken	0	-0.0156	0
LO00248	Owes-dronk	Owesdronk	Substantiv		Abendtrunk	Trinken	1	0.5606	1
LO00251	Owesstrach	Owesstrach	Substantiv		die am Abend gemolkene Milch	Trinken	1	0.7595	1
LR00037	rädelen	rädelen	Verb	2.	zuviel essen od. trinken	Trinken	1	0.9194	1
LR00162	Rattegift	Rattegift	Substantiv		schlechter Schnaps	Trinken	1	0.9030	1
LR00186	Rausch	Rausch	Substantiv	1.	Betrunkenheit	Trinken	0	-0.0020	0
LR00237	Reff I	Reff	Substantiv		Wasserabfluß	Trinken	0	0.1050	0
LR00242	regalieren	regalieren	Verb	1.	bewirten, die Zeche bezahlen	Trinken	0	0.0106	0
LR00242	regalieren	regalieren	Verb	2.	sich durch Speise u. Trank laben	Trinken	0	0.0083	0
LR00273	reihen	reihen	Verb		reihen, in die Reihe stellen	Trinken	0	-0.0258	0
LR00330	Rend I	Rend	Substantiv		Runde	Trinken	1	0.0722	0
LR00400	Ribott	Ribott	Substantiv		Rausch, Saufgelage	Trinken	0	-0.0534	0
LR00483	Rissius	Rissius	Substantiv		(scherzh.) einer, der viel Kleider zerreißt	Trinken	0	-0.0506	0
LR00546	Ronsch	Ronsch	Substantiv		Schaukel, Schaukelstange, Schaukelbrett	Trinken	0	-0.0218	0
LR00588	Rot-hus	Rothus	Substantiv		Rathaus	Trinken	0	0.0583	0
LR00654	rumpeldich	rumpeldich	Adjektiv	1.	runzelig, faltig, zerknittert	Trinken	0	-0.0599	0
LR00660	Runding	Runding	Substantiv		Runde	Trinken	1	0.0722	0
LR00673	Rusch	Rusch	Substantiv		Rausch	Trinken	0	-0.0286	0
LR00683	Russ	Russ	Substantiv	1.	Russe	Trinken	0	0.0467	0
LS00052	Saft	Saft	Substantiv		Saft	Trinken	1	0.8850	1
LS00079	Salopp	Salopp	Substantiv		schmutzige Weibsperson	Trinken	0	-0.0446	0
LS00142	Sattel	Sattel	Substantiv	1.	Sattel	Trinken	0	0.0153	0
LS00146	Satz I	Satz	Substantiv	2.	Bodensatz, Niederschlag einer jeden Flüssigkeit	Trinken	0	-0.0454	0
LS00209	schacheren	schacheren	Verb		schachern, handeln	Trinken	0	-0.0599	0
LS00279	Schampanjer	Schampanjer	Substantiv		Champagnerwein	Trinken	1	0.9538	1
LS00327	Scharlacher	Scharlacher	Substantiv		Schnaps, sog. nach der Farbe	Trinken	1	0.8610	1
LS00397	Scheiss-mek	Scheissmek	Substantiv		Schmeißfliege, gemeine Schlammfliege	Trinken	0	-0.0255	0
LS00441	schepplen	schepplen	Verb		trinken, mit dem Nebenbegriff des Gewohnheitsmäßigen	Trinken	1	0.8831	1
LS00468	schicker	schicker	Adjektiv		betrunken	Trinken	0	-0.0318	0
LS00518	Schind-mähr	Schindmähr	Substantiv	1.	Schindmähre; alter, elender Gaul	Trinken	0	-0.0409	0
LS00572	Schit	Schit	Substantiv		Scheit Holz	Trinken	0	0.0572	0
LS00617	Schlamp I	Schlamp	Substantiv		Schmaus, Festmahl, bes. Leichen- und Kindtaufschmaus	Trinken	0	0.0226	0
LS00650	Schlauder-wasser	Schlauderwasser	Substantiv		dünner Kaffee	Trinken	1	0.8628	1
LS00708	Schlewe-schnabbs	Schleweschnabbs	Substantiv		Schlehenschnapps	Trinken	1	0.6919	1
LS00742	schlirpsen	schlirpsen	Verb	1.	schlürfen beim Trinken	Trinken	1	0.9235	1
LS00772	schlotzen	schlotzen	Verb	1.	schlürfen, mit Wohlbehagen trinken, schmatzen	Trinken	1	0.8462	1
LS00775	Schluck I	Schluck	Substantiv	1.	Schluck, Zug	Trinken	0	0.0651	0
LS00787	Schlupp I	Schlupp	Substantiv	1.	Schluck, Zug, Mundvoll	Trinken	0	0.0388	0
LS00787	Schlupp I	Schlupp	Substantiv	2.	Gläschen Schnaps	Trinken	1	0.8601	1
LS00789	schluppen	schluppen	Verb		einen Schluck tun, zechen	Trinken	1	0.4577	0
LS00790	schlurben	schlurben	Verb	2.	schlürfen, geräuschvoll trinken	Trinken	1	0.9190	1
LS00792	Schluri	Schluri	Substantiv	2.	Spitzname für schlechten Kaffee	Trinken	1	0.6776	1
LS00824	schmatzen	schmatzen	Verb	2.	mit Wohlbehagen trinken	Trinken	1	0.9446	1
LS00860	schmodeln	schmodeln	Verb	1.	ungeschickt, schlecht kochen	Trinken	0	-0.0025	0
LS00861	Schmodler	Schmodler	Substantiv		einer, der schmodelt; unreinlicher Mensch	Trinken	0	-0.0484	0
LS00907	Schnaps	Schnaps	Substantiv		Schnaps	Trinken	1	0.9225	1
LS00908 	Schapsbuddel 	Schapsbuddel	Substantiv		Schnapsflasche	Trinken	0	0.6479	1
LS00912	Schapskessel	Schapskessel	Substantiv	b)	Schnapsnase	Trinken	0	0.6235	1
LS00916	Schapslischt	Schapslischt	Substantiv		Trinkerliste	Trinken	0	0.1907	0
LS00917 	Schapsnas 	Schapsnas	Substantiv		Schnapstrinker	Trinken	0	0.3920	0
LS00918	Schnapser	Schnapser	Substantiv		Schnapstrinker. Die Bewohner von Bettweiler (. Saargemünd) heißen Schnapser.	Trinken	0	0.1770	0
LS01000	Schnik	Schnik	Substantiv		Fusel, schlechter Branntwein	Trinken	1	0.9036	1
LS01001	Schnikert	Schnikert	Substantiv		Schnapstrinker	Trinken	0	0.3920	0
LS01005	Schnips	Schnips	Substantiv	1.	kleiner Rausch	Trinken	0	-0.0298	0
LS01029	Schnorres	Schnorres	Substantiv	2.	Gläschen Schnaps	Trinken	1	0.8601	1
LS01070	schocken	schocken	Verb		anstoßen mit den Gläsern, um auf das Wohl jds. zu trinken	Trinken	1	0.8889	1
LS01104	Schoning	Schoning	Substantiv		Schonung	Trinken	0	-0.0067	0
LS01115	Schorbacher	Schorbacher	Substantiv		gewöhnlicher Kartoffelschnaps, der in Schorbach (n. w. Bitsch) vorzugsweise getrunken wird	Trinken	1	0.8478	1
LS01117	schores	schores	Substantiv		betrunken	Trinken	0	-0.0318	0
LS01144	schrampen, schrompen, schrompelen	schrampen, schrompen, schrompelen	Verb		schrumpfen	Trinken	0	0.0268	0
LS01178	Schriner	Schriner	Substantiv		Schreiner	Trinken	0	-0.0102	0
LS01349	schwenken	schwenken	Verb	3.	jemanden durch Spendung geistiger Getränke zu gewinnen suchen	Trinken	0	0.1087	0
LS01415	Seidel	Seidel	Substantiv		u. n. Getränk- u. Flüssigkeitsmaß, die Halbe	Trinken	0	0.1197	0
LS01418	Seih	Seih	Substantiv		Seihe, feines Sieb für Kaffee, Milch u. dgl	Trinken	0	0.0962	0
LS01436	selen I	selen	Verb	1.	sudeln, beschmutzen	Trinken	0	-0.0181	0
LS01522	Siffer	Siffer	Substantiv		Säufer, Trunkenbold	Trinken	0	-0.0369	0
LS01523	Siffersch	Siffersch	Substantiv		Säuferin	Trinken	0	0.0098	0
LS01524	sifflen	sifflen	Verb		anhaltend u. viel trinken	Trinken	1	0.9676	1
LS01563	Sirop	Sirop	Substantiv		Sirup	Trinken	1	0.8602	1
LS01713	Spenn	Spenn	Substantiv	1.	Muttermilch	Trinken	1	0.9649	1
LS01837	Spret	Spret	Substantiv	1.	Sprit, Spiritus, schlechter Schnaps	Trinken	1	0.8767	1
LS01849	Spritzer	Spritzer	Substantiv	2.	leichter Rausch	Trinken	0	-0.0636	0
LS01858	Spruddel	Spruddel	Substantiv		Sprudel	Trinken	1	0.3872	0
LS01994	Stefter	Stefter	Substantiv		Stifter	Trinken	0	0.0531	0
LS02015	Steiwer	Steiwer	Substantiv		kleiner Rausch	Trinken	0	-0.0298	0
LS02065	sterrevoll	sterrevoll	Adjektiv		ganz betrunken	Trinken	0	0.0133	0
LS02144	Stiwer	Stiwer	Substantiv		Räuschchen	Trinken	0	0.0343	0
LS02218	Strach	Strach	Substantiv	3.	soviel auf einmal an Milch gemolken wird	Trinken	1	0.5773	1
LS02220	strack	strack	Adjektiv	4.	sinnlos betrunken	Trinken	0	-0.0372	0
LS02255	Strechersch	Strechersch	Substantiv		die Menge Milch, die beim einmaligen Melken erzeugt wird	Trinken	1	0.7443	1
LS02261	Streck-isen	Streckisen	Substantiv		Bügeleisen	Trinken	0	0.0642	0
LS02432	Suckel	Suckel	Substantiv		irgend ein Gegenstand, an dem gesogen wird, z. B. eine Zuckerstange	Trinken	0	-0.0051	0
LS02444	Suff	Suff	Substantiv		steifer Trank für Rindvieh u. Schweine; Küchenwasser zum Tränken des Viehs	Trinken	1	0.5270	1
LS02447	Suff-lappe	Sufflappe	Substantiv		Trinker, Säufer	Trinken	0	0.0020	0
LS02448	suffen	suffen	Verb		saufen	Trinken	1	0.9712	1
LS02449	Suffer	Suffer	Substantiv		Säufer, Trunkenbold	Trinken	0	-0.0369	0
LS02450	Sufferei	Sufferei	Substantiv		Säuferei, anhaltendes Trinken, Trinkgelage	Trinken	1	0.0785	0
LS02490 	Surmilich 	Surmilich	Substantiv		Sauermilch	Trinken	1	0.7156	1
LU00186	us-blosen	usblosen	Verb		ausblasen	Trinken	0	0.0350	0
LU00188	us-butschen	usbutschen	Verb		entgleiten	Trinken	0	0.0018	0
LU00253	us-suffen	ussuffen	Verb		leer saufen	Trinken	1	0.9490	1
LW00068	wall-fahren	wallfahren	Verb		eine Wallfahrt machen	Trinken	0	0.0622	0
LW00123	Warzel	Warzel	Substantiv		Warze. In der Saargegend entfernt man dieselben durch Umbinden eines Seidenfadens, der immer enger gezogen wird u. so lange bleibt, bis die Warzen absterben	Trinken	0	-0.0488	0
LW00150	Wasser	Wasser	Substantiv	2.	in aller Frühe getrunkener Branntwein	Trinken	1	0.9027	1
LW00150	Wasser	Wasser	Substantiv	2.	wässeriger Kaffee, dünne Suppe	Trinken	1	0.8652	1
LW00164	Wässich	Wässich	Substantiv		Molke, wässeriger Teil der Milch	Trinken	0	0.8609	1
LW00177	watzen	watzen	Verb		rasch, in kleinen Schritten gehen	Trinken	0	-0.0166	0
LW00353 	Widderdaifer 	Widderdaifer	Substantiv		Name für Wein	Trinken	1	0.8598	1
LW00386	Wih-wasser	Wihwasser	Substantiv	2.	Schnaps, der in der Frühe getrunken wird	Trinken	1	0.8646	1
LW00407	Win	Win	Substantiv		Wein	Trinken	1	0.9755	1
LW00410 	Winessich 	Winessich	Substantiv		Weinessig	Trinken	0	0.0014	0
LW00413	Wingart	Wingart	Substantiv		Steueraufseher für Getränke, Steuerbote	Trinken	0	-0.0187	0
LW00439	Winkof	Winkof	Substantiv	1.	Trunk zur Bestätigung eines geschlossenen Kaufes od. Vertrags	Trinken	1	0.2528	0
LW00444	Winscho	Winscho	Substantiv		Glühwein	Trinken	1	0.7432	1
LW00464	Wirt	Wirt	Substantiv		Wirt, Gastwirt. Wdgn	Trinken	0	-0.0620	0
LW00466 	Wirtshus 	Wirtshus	Substantiv		Wirtshaus	Trinken	0	0.0495	0
LW00467	Wirtslitt	Wirtslitt	Substantiv		Wirte	Trinken	0	0.0360	0
LW00469	Wirtei	Wirtei	Substantiv		Wirtsgewerbe, Wirtschaft	Trinken	0	-0.0061	0
LW00471	Wirtschaft	Wirtschaft	Substantiv		Wirtschaft, Wirtshaus	Trinken	0	0.0088	0
LW00478	Wisch	Wisch	Substantiv	4.	Wirtshausschild, Bier- oder Weinzeichen	Trinken	0	0.0347	0
LW00504	Witing	Witing	Substantiv		Weite, Umfang, Entfernung	Trinken	0	-0.0284	0
LZ00034	Zapen	Zapen	Substantiv	1.	Zapfen am Faß, an der Flasche, am Gebälk, Eiszapfen	Trinken	0	0.0652	0
LZ00038	zappen	zappen	Verb	1.	Wein, Bier vom Zapfen schenken	Trinken	0	0.9022	1
LZ00093	Zeremonie	Zeremonie	Substantiv	1.	kirchliche Aufführungen	Trinken	0	0.0504	0
LZ00125	ziehen	ziehen	Substantiv	4.	zapfen	Trinken	0	0.1164	0
LZ00126	Zieh-stang	Ziehstang	Substantiv		dehnbare Zuckerstange	Trinken	0	-0.0014	0
LZ00177	Ziwel-kalenner	Ziwelkalenner	Substantiv		Zwiebelkalender. Zum Vorherbestimmen des Wetters für die 12 Monate des künftigen Jahres werden während der Weihnachtsnacht 12 Stücke einer Zwiebel mit Salz belegt; je nach der Feuchtigkeit od. Trockenheit derselben wird der betreffende Monat naß od. trocken sein.	Trinken	0	-0.0288	0
LZ00202	Zuck	Zuck	Substantiv		Zug, Ziehleistung, Zug beim Trinken	Trinken	0	0.9042	1
LZ00261	Zwelfer	Zwelfer	Substantiv		ein Schnaps zu 12	Trinken	1	0.7512	1
PA00150	Abend-milch	Abendmilch	Substantiv	-	Milch, die am Abend gemolken wird	Trinken	1	0.8984	1
PA00155	Abend-schoppen	Abendschoppen	Substantiv	-	Abendschoppen	Trinken	1	0.0347	0
PA00191	ab-fahren	abfahren	Verb	I1d	durch Fahren abnützen	Trinken	0	-0.0009	0
PA00232	ab-fordern	abfordern	Verb	-	von einem etwas fordern	Trinken	0	-0.0039	0
PA00275	ab-gießen	abgießen	Verb	-	vom Satz durch Gießen entfernen	Trinken	0	-0.0135	0
PA00292	ab-handeln	abhandeln	Verb	1	unter viel Handeln, Feilschen etwas abkaufen	Trinken	0	-0.0490	0
PA00305	ab-heben	abheben	Verb	I2f	einen trinken	Trinken	1	0.9827	1
PA00327	ab-jagen	abjagen	Verb	1	durch Jagen ermüden, abhetzen	Trinken	0	-0.0462	0
PA00345	Ab-kauf	Abkauf	Substantiv	+	Loskauf	Trinken	0	0.0295	0
PA00411	ab-lassen	ablassen	Verb	II	sich von einem, von etwas trennen	Trinken	0	0.0083	0
PA00425	ab-ledig	abledig	Adjektiv	-	fade	Trinken	0	0.0340	0
PA00563	ab-rüffeln	abrüffeln	Verb	-	derb ausschelten	Trinken	0	-0.0681	0
PA00579	ab-saufen	absaufen	Verb	1a	oben heruntersaufen	Trinken	1	0.3611	0
PA00610	ab-schießen	abschießen	Verb	1c'a	einen (Wein) trinken	Trinken	1	0.9392	1
PA00709	ab-setzen	absetzen	Verb	1f	des Amtes entheben	Trinken	0	-0.0241	0
PA00746	ab-spulen	abspulen	Verb	-	abspulen	Trinken	0	0.0478	0
PA00764	ab-steigen	absteigen	Verb	1.2	einkehren	Trinken	0	0.1232	0
PA00769	ab-stellen	abstellen	Verb	2a	ein Gehwerk zum Stehen bringen	Trinken	0	-0.0443	0
PA00823	ab-treten	abtreten	Verb	1c	überlassen, freiwillig abgeben	Trinken	0	0.0240	0
PA00825	ab-trinken	abtrinken	Verb	1	von oben wegtrinken	Trinken	1	-0.0152	0
PA00825	ab-trinken	abtrinken	Verb	2	ein Glas Bier oder Wein leeren	Trinken	1	0.9139	1
PA00857	ab-wälzen	abwälzen	Verb	-	abwälzen	Trinken	0	0.0485	0
PA00895	ab-wischen	abwischen	Verb	1a'a	durch Wischen reinigen	Trinken	0	0.0020	0
PA00898	ab-witschen	abwitschen	Verb	1	abwischen	Trinken	0	0.0602	0
PA01070	Ader	Ader	Substantiv	'2.3	Adernartiges	Trinken	0	0.0274	0
PA01084	Adler	Adler	Substantiv	2	Gasthaus zum Adler	Trinken	0	0.0291	0
PA01105	Affe	Affe	Substantiv	4	Rausch	Trinken	0	-0.0286	0
PA01247	Aktien-gesellschaft	Aktiengesellschaft	Substantiv	-	Aktiengesellschaft	Trinken	0	0.0394	0
PA01307	Alkohol	Alkohol	Substantiv	-	Alkohol	Trinken	1	0.8327	1
PA01474	altern	altern	Verb	-	alt werden	Trinken	0	0.0488	0
PA01551	Ambuschur	Ambuschur	Substantiv	2	wer tüchtig im Trinken ist	Trinken	0	0.1788	0
PA01683	an-brüten	anbrüten	Verb	x2	angeheitert	Trinken	0	0.3892	0
PA01737	an-dudeln	andudeln	Verb	-	sich betrinken	Trinken	1	0.9439	1
PA01739	an-duseln	anduseln	Verb	-	sich einen Dusel antrinken	Trinken	1	0.9078	1
PA01770	ane-machen	anemachen	Verb	1	irgendwo hingehen, -reisen	Trinken	0	0.0142	0
PA01812	an-fahren	anfahren	Verb	2c	grob anreden	Trinken	0	-0.0022	0
PA01829	an-feuchten	anfeuchten	Verb	2	einen trinken	Trinken	1	0.9756	1
PA01953	an-heitern	anheitern	Verb	-	anheitern	Trinken	0	0.0104	0
PA01982	Anke(l)	Ankel, Anke	Substantiv	-	Nacken, Genick	Trinken	0	0.0081	0
PA02122	an-plotzen	anplotzen	Verb	-	durch Fallen, Schlagen ein wenig beschädigen (bes. Obst)	Trinken	0	-0.0548	0
PA02138	an-rauchen	anrauchen	Verb	2	sich einen kleinen Rausch antrinken	Trinken	1	0.9041	1
PA02139	Anrauch-kopf	Anrauchkopf	Substantiv	2	betrunken sein, bzw. aussehen	Trinken	0	0.0606	0
PA02148	an-reiben	anreiben	Verb	-	entzünden, auflösen	Trinken	0	0.0593	0
PA02161	an-rudeln	anrudeln	Verb	-	betrunken sein	Trinken	0	-0.0064	0
PA02174	an-säufeln	ansäufeln	Verb	-	sich einen kleinen Rausch antrinken	Trinken	1	0.9041	1
PA02175	an-saufen	ansaufen	Verb	1	mit dem Saufen (Trinken) beginnen	Trinken	1	0.8581	1
PA02175	an-saufen	ansaufen	Verb	3	sich volltrinken	Trinken	1	0.4803	0
PA02176	an-säuseln	ansäuseln	Verb	1	sich leicht betrinken	Trinken	1	0.9190	1
PA02186	an-schicken	anschicken	Verb	1	sich zu etwas fertig machen	Trinken	0	0.0034	0
PA02197	Anschläge-fresser	Anschlägefresser	Substantiv	1	Mensch, der immer wieder neue Wünsche und Pläne hat	Trinken	0	-0.0163	0
PA02250	an-schwipsen	anschwipsen	Verb	-	sich einen Rausch antrinken	Trinken	1	0.9047	1
PA02263	an-setzen	ansetzen	Verb	6	(Bowle) ansetzen	Trinken	0	-0.0189	0
PA02270	An-sinnen	Ansinnen	Substantiv	-	Ansinnen	Trinken	0	0.0083	0
PA02292	An-stand	Anstand	Substantiv	2	Anstand auf der Jagd	Trinken	0	-0.0223	0
PA02302	an-stechen	anstechen	Verb	1	den Zapfhahn in ein Bier- oder Weinfaß treiben	Trinken	0	0.1553	0
PA02304	an-stecken	anstecken	Verb	1	anzapfen	Trinken	0	0.0142	0
PA02306	Ansteck-kran	Ansteckkran	Substantiv	-	großer Hahn am Faß	Trinken	0	-0.0110	0
PA02319	An-stich	Anstich	Substantiv	-	das Anstechen eines Fasses	Trinken	0	0.0231	0
PA02333	an-streichen	anstreichen	Verb	7	betrunken machen	Trinken	0	0.1058	0
PA02377	Antoinette	Antoinette	Substantiv	-	weibl. Vorname	Trinken	0	-0.0206	0
PA02387	an-treten	antreten	Verb	1	durch Treten festdrücken	Trinken	0	-0.0110	0
PA02391	an-trudeln	antrudeln	Verb	2	sich betrinken	Trinken	1	0.9439	1
PA02392	An-trunk	Antrunk	Substantiv		erster Trunk	Trinken	1	-0.0303	0
PA02450	an-zapfen	anzapfen	Verb	1	den Zapfenins Faß schlagen und das erste Mal Bier (Wein) laufen lassen	Trinken	0	0.6768	1
PA02488	Apfel-, Äpfel-bumpes	Apfelbumpes, Äpfelbumpes	Substantiv	-	Apfelwein	Trinken	1	0.9699	1
PA02492	Apfel-fiez	Apfelfiez	Substantiv	-	Apfelwein	Trinken	1	0.9699	1
PA02502	Apfel-gückes	Apfelgückes	Substantiv	-	Apfelwein minderer Sorte	Trinken	1	0.9222	1
PA02514	Apfel-körbchen	Apfelkörbchen	Substantiv	-	Gerät zum Obstbrechen	Trinken	0	0.0158	0
PA02521	Apfel-mops	Apfelmops	Substantiv	-	nachgemachter Apfelwein	Trinken	1	0.9285	1
PA02522	Apfel-most	Apfelmost	Substantiv	-	Apfelmost	Trinken	1	0.9103	1
PA02536	Apfel-, Äpfel-saft	Apfelsaft, Äpfelsaft	Substantiv	1	Apfelsaft, Äpfelsaft	Trinken	1	0.8153	1
PA02559	Äpfel-traben	Äpfeltraben	Substantiv	-	Rückstand beim Apfelkeltern	Trinken	0	0.4561	0
PA02560	Apfel-trester	Apfeltrester	Substantiv	-	Rückstand beim Apfelkeltern	Trinken	0	0.4561	0
PA02561	Apfel-, Äpfel-wein	Apfelwein, Äpfelwein	Substantiv	-	Apfelwein, Äpfelwein	Trinken	1	0.9301	1
PA02579	Apparaten-milch	Apparatenmilch	Substantiv	-	Milch, die durch die Zentrifuge entrahmt ist	Trinken	1	0.8765	1
PA02627	Arbeiter-sekt	Arbeitersekt	Substantiv	-	Mineralwasser	Trinken	1	0.6906	1
PA02680	Arm, Armen	Arm, Armen	Substantiv	2a	eiserne Stange, an der das Wirtshausschild angebracht ist	Trinken	0	-0.1366	0
PA02713	Armen-recht	Armenrecht	Substantiv	-	Armenrecht	Trinken	0	0.0211	0
PA02875	Aspirin	Aspirin	Substantiv	-	Aspirin	Trinken	0	0.1228	0
PA02886	Ast-heimer	Astheimer	Substantiv	-	Birnwein	Trinken	1	0.9558	1
PA02908	Attacke	Attacke	Substantiv	3	Gelage	Trinken	0	-0.0340	0
PA03037	Auf-enthalt	Aufenthalt	Substantiv	3	Schnaps	Trinken	1	0.9225	1
PA03044	auf-fahren	auffahren	Verb	2a	auftischen	Trinken	0	0.0408	0
PA03060	Auffüll-wein	Auffüllwein	Substantiv	-	Wein zum Auffüllen	Trinken	1	0.9185	1
PA03164	auf-laden	aufladen	Verb	1b	sich betrinken	Trinken	1	0.9439	1
PA03175	auf-leben	aufleben	Verb	x2	durch Kränkung aufreiben	Trinken	0	-0.0555	0
PA03222	auf-pitteln	aufpitteln	Verb	-	auflockern	Trinken	0	0.0125	0
PA03256	auf-reißen	aufreißen	Verb	I1c	mit dem Grubber bearbeiten	Trinken	0	0.0001	0
PA03271	Auf-ruhr	Aufruhr	Substantiv	-	Aufregung, Menschenauflauf	Trinken	0	-0.0640	0
PA03359	auf-springen	aufspringen	Verb	4b	aufbersten	Trinken	0	0.0043	0
PA03405	Auf-trag	Auftrag	Substantiv	-	Befehl	Trinken	0	0.0311	0
PA03408	Auf-träger	Aufträger	Substantiv	-	Hilfskräfte, die bei großen Veranstaltungen den Gästen den Wein bringen	Trinken	0	0.2014	0
PA03415	Auf-tritt	Auftritt	Substantiv	-	Zank, Streit	Trinken	0	0.0115	0
PA03421	auf-tun	auftun	Verb	2	mit dem Ausschank beginnen	Trinken	0	-0.0418	0
PA03431	Auf-wärter	Aufwärter	Substantiv	-	Aushilfskellner	Trinken	0	-0.0174	0
PA03467	Auf-zug	Aufzug	Substantiv	1	Vorrichtung zum Heben von Lasten	Trinken	0	0.0039	0
PA03476	Augbrau-deckel	Augbraudeckel	Substantiv	-	Augendeckel	Trinken	0	-0.0233	0
PA03607	aus-bürsten	ausbürsten	Verb	2	austrinken, leer trinken	Trinken	1	0.9425	1
PA03624	aus-dudeln	ausdudeln	Verb	-	saugend austrinken	Trinken	1	0.9343	1
PA03730	aus-gluckern	ausgluckern	Verb	-	austrinken	Trinken	1	0.9687	1
PA03743	aus-hauen	aushauen	Verb	4	roden	Trinken	0	0.0458	0
PA03760	aus-hülchen, -(ge)hüllichen	aushülchen, ausgehüllichen, aushüllichen	Verb	-	aushöhlen	Trinken	0	0.0418	0
PA03809	aus-läppern	ausläppern	Verb	-	in kleinen Schlucken austrinken	Trinken	1	0.9245	1
PA03862	aus-nasen	ausnasen	Verb	-	ausschnüffeln	Trinken	0	-0.0200	0
PA03882	aus-pitschen	auspitschen	Verb	-	austrinken	Trinken	1	0.7987	1
PA03957	aus-saufen	aussaufen	Verb	1	leer saufen	Trinken	1	0.9490	1
PA03965	Aus-schank	Ausschank	Substantiv	-	Ausschank	Trinken	0	0.0560	0
PA03974	aus-schenken	ausschenken	Verb	-	Getränke ausschenken	Trinken	0	0.1460	0
PA03996	Aus-schnaffler, -schnafflerin	Ausschnaffler, Ausschnafflerin	Substantiv	-	Aushorcher, -horcherin	Trinken	0	-0.0426	0
PA04011	aus-schöppeln	ausschöppeln	Verb	-	zu Ende schöppeln, trinken	Trinken	1	0.9174	1
PA04077	aus-stauben	ausstauben	Verb	3	austrinken	Trinken	1	0.9687	1
PA04088	Aus-stich	Ausstich	Substantiv	2	Beerenauslese, edelster Wein	Trinken	1	0.8908	1
