xml:id	Lemma	Lemma_bereinigt	Wortart	Level	Definition	Konzept	Label	Cosine_Score	Pred_Label
PW01526	Weide-bube	Weidebube	Substantiv	-	Hirtenjunge	Trinken	0	0.0192	0.0000
PS05951	Schutz-wald	Schutzwald	Substantiv	-	zur Vermeidung der Bodenerosion gepflanzter Wald	Trinken	0	0.0084	0.0000
PZ00773	Zimtwaffel-eisen	Zimtwaffeleisen	Substantiv	-	Waffeleisen  zum Backen der flachen Zimtwaffeln	Trinken	0	0.0025	0.0000
PH02820	heraus-lassen	herauslassen	Verb	3	am Saum verlängern	Trinken	0	0.0045	0.0000
PG00495	Garten-land	Gartenland	Substantiv	x2	Gartenbeet	Trinken	0	0.0176	0.0000
PZ00525	Zeuge	Zeuge	Substantiv	-	wer z.B. vor Gericht ein eigenes Zeugnis zu einem Ereignis ablegt	Trinken	0	0.0259	0.0000
PL00581	laß	laß	Adjektiv	1	müde, schlaff, lässig, ohne Energie	Trinken	0	-0.0055	0.0000
PB05860	breisen	breisen	Verb	+	(ein)schnüren, einfassen	Trinken	0	0.0049	0.0000
PH06233	Holz-getäfel	Holzgetäfel	Substantiv	-	Wandtäfelung in Wohnzimmern	Trinken	0	0.0111	0.0000
PJ00288	Johann, Johannes	Johann, Johannes	Substantiv	3a	der Jünger Jesu	Trinken	0	0.0276	0.0000
PD03812	Trauf, Träuf, Traufe, Träufe	Trauf, Träuf, Traufe, Träufe	Substantiv	1b	aus der Dachrinne abfließendes Regenwasser	Trinken	0	0.2287	0.0000
PS12241	Stumpen	Stumpen	Substantiv	1	Stumpf, Stummel, Rest von etwas, kleine Menge	Trinken	0	0.0212	0.0000
PS01993	Schein	Schein	Substantiv	1a	Lichtausstrahlung	Trinken	0	0.0546	0.0000
PB06989	Büchten-eck	Büchteneck	Substantiv	-	Flurname	Trinken	0	-0.0029	0.0000
PD03115	Dorn, Dornen	Dorn, Dornen	Substantiv	'1.2c	von einem, den man nicht leiden kann	Trinken	0	0.0522	0.0000
PB02758	Pfeifen-gesteck	Pfeifengesteck	Substantiv	-	Pfeifenrohr	Trinken	0	0.0093	0.0000
PE00174	eggen-dumm	eggendumm	Adjektiv	-	sehr dumm	Trinken	0	0.0116	0.0000
PS03203	schlempen	schlempen	Verb	-	die Türklinke betätigen	Trinken	0	-0.0111	0.0000
PJ00431	juckeln	juckeln	Verb	II2	kitzeln	Trinken	0	-0.0274	0.0000
PF04424	Vorder-säule	Vordersäule	Substantiv	-	Verbindungsstück zwischen Pflugsgrindel und -haupt	Trinken	0	0.0048	0.0000
PE00571	ein-führen	einführen	Verb	3b	(den Neuling) in offizieller Form vorstellen	Trinken	0	0.0484	0.0000
PS11412	Strabeler	Strabeler	Substantiv	x3	Necknameame für Mitglieder einer evangelikalen Sekte	Trinken	0	0.0377	0.0000
PS06175	Schwärmerei	Schwärmerei	Substantiv	1	schwärmerische Begeisterung	Trinken	0	0.0400	0.0000
PW01896	Weiß-haar	Weißhaar	Substantiv	-	Neckname	Trinken	0	0.0005	0.0000
PA02122	an-plotzen	anplotzen	Verb	-	durch Fallen, Schlagen ein wenig beschädigen (bes. Obst)	Trinken	0	0.0347	0.0000
PK01294	Kaute	Kaute	Substantiv	1g'b	Grube für das Hußsauspiel	Trinken	0	0.0286	0.0000
PF04644	Vor-sänger	Vorsänger	Substantiv	-	guter Sänger, der den Chor stimmlich führt	Trinken	0	-0.0007	0.0000
PK05270	Krülle	Krülle	Substantiv	-	Hahnenkamm	Trinken	0	0.0206	0.0000
PH00856	Han-apfel	Hanapfel	Substantiv	2	Frucht vom Weißdorn	Trinken	0	0.0233	0.0000
PS08852	spielig	spielig	Adjektiv	x2b	zum Geschlechtsverkehr geneigt	Trinken	0	-0.0084	0.0000
PA00746	ab-spulen	abspulen	Verb	-	abspulen	Trinken	0	0.0074	0.0000
PN00494	Namen	Namen	Substantiv	+2b	Rechtstitel	Trinken	0	-0.0006	0.0000
PB00564	Bandel	Bandel	Substantiv	-	unreinlicher Mensch	Trinken	0	-0.0116	0.0000
PK05940	kuranzen	kuranzen	Verb	1	peinigen, plagen	Trinken	0	-0.0089	0.0000
PB00930	Barro	Barro	Substantiv	-	Gericht	Trinken	0	0.0138	0.0000
PF04366	Vor-bühne	Vorbühne	Substantiv	-	Kirchenempore	Trinken	0	-0.0118	0.0000
PZ00266	Zaupe	Zaupe	Substantiv	1a	Hündin	Trinken	0	-0.0101	0.0000
PD03553	Tram	Tram	Substantiv	+x	Längsbalken im Dachstuhl	Trinken	0	0.0267	0.0000
PS08859	Spiel-mann	Spielmann	Substantiv	2	das dritte Kind, wenn die älterenBube und Mädchen waren	Trinken	0	0.0356	0.0000
PS08809	Spiegel	Spiegel	Substantiv	1a	Fläche mit Reflexionsschicht, in der man sich betrachten kann	Trinken	0	0.0105	0.0000
PA01474	altern	altern	Verb	-	alt werden	Trinken	0	-0.0198	0.0000
PB00693	Panz-stich	Panzstich	Substantiv	-	Stich, der bei Blähsucht des Rindes vorgenommen wird	Trinken	0	-0.0032	0.0000
PK01043	Katechismus	Katechismus	Substantiv	-	Religionsbuch in Fragen und Antworten	Trinken	0	0.0171	0.0000
PS02102	Schemise	Schemise	Substantiv	2	Aktenumschlag	Trinken	0	0.0036	0.0000
PF01165	ver-binden	verbinden	Verb	2	beim Binden verbrauchen	Trinken	0	0.0810	0.0000
LK00379	kennich	kennich	Adjektiv	1.	kundig, bewandert	Trinken	0	-0.0061	0.0000
LF01000	Flatschen	Flatschen	Substantiv		flacher Haufen nassen Drecks, Kuhfladen	Trinken	0	0.0116	0.0000
LE00014	Edel-frau	Edelfrau	Substantiv		adelige Dame	Trinken	0	0.0088	0.0000
LK01511	Kwisel	Kwisel	Substantiv		scheinheilige Person, Betschwester .	Trinken	0	0.0476	0.0000
LH00270	Hase-brot	Hasebrot	Substantiv	1.	frisches, aus neuem Korn gebackenes Brot, überh. Schwarzbrot	Trinken	0	0.0784	0.0000
LK01183	Krempel	Krempel	Substantiv		Trödel, Kleinverkauf	Trinken	0	0.0689	0.0000
LH00758	Holz	Holz	Substantiv		Holz	Trinken	0	0.0336	0.0000
LS00518	Schind-mähr	Schindmähr	Substantiv	1.	Schindmähre; alter, elender Gaul	Trinken	0	0.0269	0.0000
LR00483	Rissius	Rissius	Substantiv		(scherzh.) einer, der viel Kleider zerreißt	Trinken	0	0.0346	0.0000
LH00175	Hang	Hang	Substantiv	1.	Hang, Abhang	Trinken	0	0.0054	0.0000
LW00177	watzen	watzen	Verb		rasch, in kleinen Schritten gehen	Trinken	0	0.0213	0.0000
LS01436	selen I	selen	Verb	1.	sudeln, beschmutzen	Trinken	0	0.0123	0.0000
LK00131	kanen	kanen	Verb		schwätzen	Trinken	0	-0.0162	0.0000
ET02351	Tscho	Tscho	Substantiv		Kopf	Trinken	0	0.0138	0.0000
ES02732	Schluck(e), Schlück	Schlucke, Schluck, Schlück	Substantiv	1.	Öffnung, Lücke eines Zaunes allg	Trinken	0	0.0128	0.0000
ER00800	Rang II	Rang	Substantiv	1.	Anlauf	Trinken	0	0.0303	0.0000
EN00280	Nelli	Nelli	Substantiv		Koseform des männl. Vornamens Cornelius	Trinken	0	0.0470	0.0000
EK01830	knächzig	knächzig	Adjektiv		kreischend	Trinken	0	-0.0233	0.0000
EA01277	Assurans	Assurans	Substantiv		Feuerversicherung (die älteren Leute sagen meist in d Brandkass tuen); Versicherungsgesellschaft	Trinken	0	0.0071	0.0000
EK01540	klaffen III	klaffen	Verb		nicht fest anpassen, abstehn	Trinken	0	0.0132	0.0000
EM00657	muemen	muemen	Verb		geifern, besonders von kleinen Kindern, beim Essen einen Teil der Speisen fallen lassen und damit die Kleider besudeln; auch von älteren Leuten und sogar vom Vieh gesagt	Trinken	0	0.0444	0.0000
EK02545	krixen	krixen	Verb		knirschen mit den Zähnen oder vom Schnee; knarren (Thüre, Stuhl)	Trinken	0	0.0036	0.0000
EP01217	Bungst, Buns(t)	Bungst, Bunst, Buns	Substantiv		Bienenkorb aus Stroh	Trinken	0	0.0008	0.0000
ES01418	Schochen	Schochen	Substantiv	1.	Haufen Heu von geringem Umfang	Trinken	0	0.0160	0.0000
EM01132	Marter, Martel	Marter, Martel	Substantiv		Marter, Qual	Trinken	0	-0.0066	0.0000
EL01388	Last	Last	Substantiv	1.	Last	Trinken	0	0.0272	0.0000
EP00053	Bobinle, Bobinel 	Bobinle, Bobinel	Substantiv		Spule (mit aufgewickelter Wolle od. Baumwolle) aus Schilfrohr od. Hartpapier	Trinken	0	0.0196	0.0000
EG01772	grüenzen	grüenzen	Verb		die ausgedroschenen Körner der Cerealien in der Wanne unter drehender Bewegung so schütteln, dass die nackten Körner am Rande, die mit Blatthäutchen (Hos) in der Mitte sich sammeln, worauf sie leicht zu scheiden sind	Trinken	0	0.0392	0.0000
