xml:id	Lemma	Lemma_bereinigt	Wortart	Level	Definition	Konzept	Label	Cosine_Score	Pred_Label
PA00898	ab-witschen	abwitschen	Verb	1	abwischen	Trinken	0	-0.0003	0.0000
PB04850	Bohnen-fäsel	Bohnenfäsel	Substantiv	-	Fasern an den grünen Bohnenhülsen	Trinken	0	-0.0055	0.0000
PB04612	Bluts-kopf	Blutskopf	Substantiv	3	Seebinse	Trinken	0	0.0241	0.0000
PD04505	drittig	drittig	Adjektiv	+	verlängerte Form zu dritt	Trinken	0	0.0006	0.0000
PM02360	Mittel-brücke	Mittelbrücke	Substantiv	-	Tragschemel in der Mitte des Wagens unter dem Wagenboden	Trinken	0	-0.0057	0.0000
PL02390	luck-lassen	lucklassen	Verb	-	locker-, loslassen, nachgeben	Trinken	0	-0.0125	0.0000
PF02191	Ver-schiß	Verschiß	Substantiv	-	Verruf	Trinken	0	0.0032	0.0000
PH05747	hoch-notig	hochnotig	Adjektiv	+	dringend notwendig	Trinken	0	0.0101	0.0000
PA03175	auf-leben	aufleben	Verb	x2	durch Kränkung aufreiben	Trinken	0	-0.0024	0.0000
PG03891	Gras	Gras	Substantiv	1b	Grasschnitt	Trinken	0	0.0035	0.0000
PA01770	ane-machen	anemachen	Verb	1	irgendwo hingehen, -reisen	Trinken	0	-0.0004	0.0000
PH04730	hinaus-leiern	hinausleiern	Verb	1	auf einen späteren Zeitpunkt verschieben	Trinken	0	0.0157	0.0000
PH06052	höhnisch	höhnisch	Adjektiv	-	höhnisch	Trinken	0	0.0052	0.0000
PZ00488	Zerr-himmel	Zerrhimmel	Substantiv	+	ehemaliger Flurname	Trinken	0	-0.0008	0.0000
PD03493	Trag-schelle	Tragschelle	Substantiv	-	Ring am Geschirr der Zugtiere, durch den der Strang oder die Lanne geht	Trinken	0	-0.0067	0.0000
PM00091	Madd(e)rich	Madderich, Maddrich	Substantiv	2	Eisenleiste entlang der Futterkrippezum Anbinden des Viehes	Trinken	0	-0.0084	0.0000
PF00863	Feld	Feld	Substantiv	1a'a	nur Ackerland	Trinken	0	0.0045	0.0000
PJ00104	Jakobine	Jakobine	Substantiv	-	weiblicher Vorname	Trinken	0	0.0062	0.0000
PH01047	Hanf	Hanf	Substantiv	1	die Pflanze Cannabis sativa	Trinken	0	0.0160	0.0000
PH01494	Hasen-lager	Hasenlager	Substantiv	-	Erdvertiefung, in der der Feldhase schläft	Trinken	0	-0.0066	0.0000
PS10073	Staß-weiler	Staßweiler	Substantiv	+	Flurname und Name einer Wüstung bei KU-Altkch	Trinken	0	-0.0040	0.0000
PD02508	tippen	tippen	Verb	2b	vom Tippen im Toto	Trinken	0	0.0039	0.0000
PS00293	sälen	sälen	Adjektiv	+	aus Weidenholz	Trinken	0	0.0243	0.0000
PE00995	ein-verstanden	einverstanden	Adjektiv	-	einverstanden	Trinken	0	0.0077	0.0000
PF03095	vier-jährig	vierjährig	Adjektiv	-	vierjährig	Trinken	0	0.0032	0.0000
PB07809	Butter-wurzel	Butterwurzel	Substantiv	-	Leinkraut (Linaria vulgaris)	Trinken	0	0.0051	0.0000
PE00031	Eber-barg	Eberbarg	Substantiv	-	verschnittenes männliches Schwein	Trinken	0	-0.0009	0.0000
PW02804	Winde	Winde	Substantiv	1a	Gerät zum Heben schwerer Lasten	Trinken	0	0.0032	0.0000
PA00769	ab-stellen	abstellen	Verb	2a	ein Gehwerk zum Stehen bringen	Trinken	0	0.0018	0.0000
PB01062	Pate	Pate	Substantiv	2	Onkel	Trinken	0	0.0135	0.0000
PW02366	wetzeln	wetzeln	Verb	-	necken	Trinken	0	0.0070	0.0000
PE01708	erblich	erblich	Adjektiv	x2	ansteckend	Trinken	0	0.0040	0.0000
PU00427	Um-kehr	Umkehr	Substantiv	1	das Umkehren, Zurückkehren	Trinken	0	0.0008	0.0000
PG02294	ge-scheit	gescheit	Adjektiv	1c	recht, ordentlich	Trinken	0	0.0048	0.0000
PE02089	Erz-ader	Erzader	Substantiv	-	Erzader	Trinken	0	0.0010	0.0000
PF03950	Floher	Floher	Substantiv	2	Mann, der sich ungebührlich benimmt	Trinken	0	-0.0082	0.0000
PR00041	Rachel	Rachel	Substantiv	-	enge Felsspalte	Trinken	0	-0.0032	0.0000
PH01267	Harren-risser	Harrenrisser	Substantiv	-	an einer Stange befestigter Haken zum Herabreißen dürrer Äste	Trinken	0	-0.0023	0.0000
PR02881	Russe	Russe	Substantiv	2b	ungebildeter, roher Mensch	Trinken	0	-0.0093	0.0000
LK00191	kär	kär	Adjektiv		wählerisch, empfindlich gegen schmutzige Arbeit u. unsaubere Speisen	Trinken	0	0.0015	0.0000
LB01316	Bouf	Bouf	Substantiv		Bube	Trinken	0	-0.0037	0.0000
LD00829	Treppling	Treppling	Substantiv		Treppenstufe	Trinken	0	-0.0007	0.0000
LE00198	Enkel	Enkel	Substantiv		Fußknöchel, Enkel	Trinken	0	-0.0011	0.0000
LN00340	Nunn	Nunn	Substantiv		Nonne, Klosterfrau. Rda	Trinken	0	-0.0091	0.0000
LH00862	Huffen	Huffen	Substantiv	1.	Haufen	Trinken	0	0.0020	0.0000
LK00261	Kass-meier	Kassmeier	Substantiv		Name des obersten Vogteibeamten, des Meiers der ganzen Vogtei. Seine Befugnisse werden folgendermaßen umgrenzt	Trinken	0	0.0060	0.0000
LB00610	Bes	Bes	Substantiv		Kuß	Trinken	0	-0.0025	0.0000
LK00097	Kamelot	Kamelot	Substantiv		schlechte Ware	Trinken	0	0.0026	0.0000
LF01282	Frosch	Frosch	Substantiv	1.	Frosch	Trinken	0	-0.0060	0.0000
LB00633	be-schnaksen	beschnaksen	Verb		vorwitzig besehen, untersuchen, die Nase hineinstecken	Trinken	0	-0.0169	0.0000
LD01147	turren	turren	Verb		zerren, stoßen	Trinken	0	-0.0024	0.0000
LN00045	nah-setzen	nahsetzen	Verb		nachlaufen	Trinken	0	0.0049	0.0000
LS01144	schrampen, schrompen, schrompelen	schrampen, schrompen, schrompelen	Verb		schrumpfen	Trinken	0	0.0041	0.0000
LH00249	härten	härten	Verb		aushalten	Trinken	0	-0.0020	0.0000
EW01200	Weisen, Weizen	Weisen, Weizen	Substantiv		Urinblase des Schweines; Kinder füllen dieselbe oft mit Luft, welche sie beim Ausströmen durch Zusammenpressen zum Knallen bringen	Trinken	0	0.0096	0.0000
EK01306	Kathederle	Kathederle	Substantiv		Gefängnis, Zuchthaus	Trinken	0	-0.0001	0.0000
EG00786	ganz	ganz	Adjektiv		ganz	Trinken	0	0.0222	0.0000
EK01311	katholisch	katholisch	Adjektiv		katholisch	Trinken	0	0.0053	0.0000
EZ00002	Zaü	Zaü	Substantiv		zusammenhängendes Stück Feldarbeit, bes. beim Pflügen	Trinken	0	-0.0033	0.0000
ES05690	Straf	Straf	Substantiv		Strafe	Trinken	0	0.0045	0.0000
EP02559	Butz II	Butz	Substantiv	1.	Larve, verlarvtes Gesicht, Popanz	Trinken	0	-0.0154	0.0000
ES00476	Sack	Sack	Substantiv	1.	Sack für Getreide, Kartoffeln usw	Trinken	0	0.0137	0.0000
EK01770	Knebel	Knebel	Substantiv	1.	kurzer Stock, Knüppel; dient bes. zum Zusammenbinden des Strohbundes	Trinken	0	-0.0102	0.0000
EL01276	Lisabeth, Lisbeth	Lisabeth, Lisbeth	Substantiv		weibl. Vorname Elisabeth; Koseform	Trinken	0	-0.0025	0.0000
EN00443	Narde	Narde	Substantiv		Behälter, in welchem auf dem Fischmarkt die Fische feil gehalten werden, flacher Fischzuber, Fischtrog, Fischmulde	Trinken	0	-0.0068	0.0000
ES03050	schmeidig	schmeidig	Adjektiv		zart gebaut; von kränklichem Aussehn	Trinken	0	-0.0085	0.0000
ET00979	Tapen, Topen	Tapen, Topen	Substantiv	1.	Pfote, Tatze, insbes. die Pfote der Katze	Trinken	0	0.0138	0.0000
ES03814	schwadelen 	schwadelen	Verb		zu viel sprechen	Trinken	0	0.0026	0.0000
ES02919	schlirgen	schlirgen	Verb	1.	schmieren, sudeln, besudeln; schlecht malen	Trinken	0	-0.0128	0.0000
EK00180	kudern	kudern	Verb		kauern, hocken	Trinken	0	-0.0065	0.0000
ES03461	Schnipper	Schnipper	Substantiv	1.	Schneller, den man mit 2 Fingern, gew. mit Daumen und Mittelfinger, gibt	Trinken	0	-0.0062	0.0000
EF01395	Friden	Friden	Substantiv		Frieden, Ruhe, Ungestörtheit	Trinken	0	-0.0012	0.0000
ES01204	Saat	Saat	Substantiv	1.	Samen	Trinken	0	0.0087	0.0000
ES01725	Schuck	Schuck	Substantiv		plötzlicher Sommerregen	Trinken	0	0.0209	0.0000
