xml:id	Lemma	Lemma_bereinigt	Wortart	Level	Definition	Konzept	Label	Cosine_Score	Pred_Label
PD03115	Dorn, Dornen	Dorn, Dornen	Substantiv	'1.2a	Stahlbolzen zum Durchlöchern von Eisenblech, auch zum Erweitern von Löchern	Trinken	0	-0.0039	0.0000
PK01025	Kästen-wald	Kästenwald	Substantiv	1	aus Edelkastanienbäumen bestehender Wald	Trinken	0	0.0146	0.0000
PE00643	ein-jagen	einjagen	Verb	-	z.B. Angst einjagen	Trinken	0	0.0197	0.0000
PD00813	Tappian	Tappian	Substantiv	x	Tölpel	Trinken	0	-0.0332	0.0000
PB00427	Balken	Balken	Substantiv	2c	Pflugbaum	Trinken	0	-0.0200	0.0000
PL01636	Leseholz-schein	Leseholzschein	Substantiv	-	Erlaubnis des Forstamtes zum Sammeln von Leseholz	Trinken	0	0.0124	0.0000
PB02903	Pfetter, Pfetterich	Pfetter, Pfetterich	Substantiv	4	Anrede des Herrn durch das Gesinde	Trinken	0	-0.0022	0.0000
PK01229	Katzuff, Katzoff	Katzuff, Katzoff	Substantiv	-	Metzger	Trinken	0	-0.0064	0.0000
PA00425	ab-ledig	abledig	Adjektiv	-	fade	Trinken	0	-0.0101	0.0000
PR00240	rammeln, rämmeln	rammeln, rämmeln	Verb	2	stoßen	Trinken	0	0.0015	0.0000
PS12730	Süßholz-raspler	Süßholzraspler	Substantiv	-	wer anderen zum Gefallen redet, Schmeichler, Ohrenbläser	Trinken	0	-0.0278	0.0000
PW02336	Wetter-mann	Wettermann	Substantiv	1a	männliche Figur im Wetterhaus 1	Trinken	0	-0.0021	0.0000
PS12167	Stück-wegs	Stückwegs	Substantiv	-	Abschnitt, Strecke	Trinken	0	-0.0096	0.0000
PA03415	Auf-tritt	Auftritt	Substantiv	-	Zank, Streit	Trinken	0	-0.0061	0.0000
PZ00619	ziehen	ziehen	Verb	5a	aufziehen, großziehen (von Pflanzen, Vieh)	Trinken	0	0.0159	0.0000
PG01562	Gelb-rübe	Gelbrübe	Substantiv	2a	lange Nase	Trinken	0	-0.0207	0.0000
PW02203	Werktags-arbeit	Werktagsarbeit	Substantiv	-	Werktagsarbeit	Trinken	0	0.0079	0.0000
PS06659	Schwollen-kopf	Schwollenkopf	Substantiv	3	Necknameame für die Bewohner von SP-Berghs	Trinken	0	0.0272	0.0000
PW00962	Wasser-fall	Wasserfall	Substantiv	1	Stelle, an der das Wasser herabstürzt	Trinken	0	0.0159	0.0000
PL02092	Locken	Locken	Substantiv	'2.1a	Bündel, Traglast	Trinken	0	-0.0243	0.0000
PK01305	Kautsch (Couch)	Kautsch Couch, Kautsch 	Substantiv	-	Liegesofa	Trinken	0	-0.0019	0.0000
PH04892	hinein-regnen	hineinregnen	Verb	2	ununterbrochen regnen	Trinken	0	0.0054	0.0000
PS07869	Sommer-gast	Sommergast	Substantiv	-	Sommergast	Trinken	0	0.0087	0.0000
PE00666	ein-kochen	einkochen	Verb	2	infolge Verdampfung beim Kochen weniger werden	Trinken	0	0.0268	0.0000
PH00474	hain-buchen, -büchen	hainbuchen, hainbüchen	Adjektiv	2b'b	urwüchsig, ungeschlacht, grob (vom Menschen)	Trinken	0	-0.0113	0.0000
PM02181	Mist-haufen	Misthaufen	Substantiv	2	Flecken, Pickel, Ausschlag im Gesicht	Trinken	0	-0.0239	0.0000
PG02296	Ge-scheitigkeit	Gescheitigkeit	Substantiv	-	Gescheitheit	Trinken	0	0.0189	0.0000
PW03514	Wonne-berg	Wonneberg	Substantiv	-	Flurname (Bergname)	Trinken	0	-0.0138	0.0000
PK00541	kapitel-fest	kapitelfest	Adjektiv	2a	(vom Menschen) gesund	Trinken	0	0.0311	0.0000
PR01320	Reiste	Reiste	Substantiv	+	zusammengedrehtes Bund gehechelten Flachsesgrobes Tuch	Trinken	0	-0.0131	0.0000
PB00786	Papp-michel	Pappmichel	Substantiv	-	schmutziger Mensch	Trinken	0	-0.0149	0.0000
PS02634	schlachten	schlachten	Verb	2b	Geschwister am Heiraten hindern, um das Erbe zusammenzuhalten	Trinken	0	0.0203	0.0000
PR01480	Rettich	Rettich	Substantiv	2	kleiner Mensch	Trinken	0	-0.0173	0.0000
PL01126	legen	legen	Verb	I1a'g	ausbreiten, bereitstellen	Trinken	0	-0.0081	0.0000
PE02352	Ewigkeit	Ewigkeit	Substantiv	2	sehr lange Zeit, unerträglich lange Zeit	Trinken	0	0.0193	0.0000
PW00510	wälgerisch	wälgerisch	Adjektiv	-	zusammengeknautscht, wellig	Trinken	0	-0.0201	0.0000
PW00734	Wanzen-orchis	Wanzenorchis	Substantiv	-	Knabenkraut	Trinken	0	-0.0184	0.0000
PS08436	Spauchets	Spauchets	Substantiv	-	Speichel	Trinken	0	-0.0268	0.0000
PH00119	Haber-geiß	Habergeiß	Substantiv	2b'a	überaus große weibliche Person; Mädchen mit langen Beinen;	Trinken	0	-0.0245	0.0000
PK04001	köpfen	köpfen	Verb	1b'a	den blühenden Gipfeltrieb beim Tabak entfernen	Trinken	0	0.0207	0.0000
PH02906	heraus-steigen	heraussteigen	Verb	-	heraussteigen	Trinken	0	0.0268	0.0000
PH04349	Hexen-fett	Hexenfett	Substantiv	1a	Mittel in der Volksmedizin	Trinken	0	0.0258	0.0000
PE02349	ewig	ewig	Adjektiv	+1a'e	die ewige Messe	Trinken	0	0.0281	0.0000
PS01104	Sau-pech	Saupech	Substantiv	-	großes Mißgeschick, Unglück	Trinken	0	0.0056	0.0000
PW01582	Wei-fuß	Weifuß	Substantiv	-	Beifuß (Artemisia vulgaris)	Trinken	0	-0.0134	0.0000
PM00746	Mark	Mark	Substantiv	+'3.2	Gewichtseinheit für Edelmetall	Trinken	0	0.0324	0.0000
PD01563	Deck-stein	Deckstein	Substantiv	-	Stein über der Unruh in Uhren	Trinken	0	-0.0019	0.0000
PZ01143	Zucker-schnute	Zuckerschnute	Substantiv	3	Necknameame für die Bewohner von Frankth	Trinken	0	0.0336	0.0000
PS04496	Schnee-wasser	Schneewasser	Substantiv	2	gleichzeitiger Niederschlag von Regen und Schnee	Trinken	0	0.0113	0.0000
PD00999	Darein-, Darin-gabe	Dareingabe, Daringabe	Substantiv	-	Zugabe	Trinken	0	-0.0124	0.0000
PL01476	Leim-schnitte	Leimschnitte	Substantiv	-	Leimscheibe (Handelsform des Leims)	Trinken	0	-0.0109	0.0000
LF00841	viljone-forwech	viljoneforwech	Adjektiv		violettfarbig	Trinken	0	-0.0057	0.0000
LB00463	Peischten	Peischten	Substantiv		Pfingsten	Trinken	0	0.0195	0.0000
LR00546	Ronsch	Ronsch	Substantiv		Schaukel, Schaukelstange, Schaukelbrett	Trinken	0	-0.0248	0.0000
LW00504	Witing	Witing	Substantiv		Weite, Umfang, Entfernung	Trinken	0	0.0236	0.0000
LS00861	Schmodler	Schmodler	Substantiv		einer, der schmodelt; unreinlicher Mensch	Trinken	0	-0.0153	0.0000
LR00683	Russ	Russ	Substantiv	1.	Russe	Trinken	0	-0.0248	0.0000
LZ00177	Ziwel-kalenner	Ziwelkalenner	Substantiv		Zwiebelkalender. Zum Vorherbestimmen des Wetters für die 12 Monate des künftigen Jahres werden während der Weihnachtsnacht 12 Stücke einer Zwiebel mit Salz belegt; je nach der Feuchtigkeit od. Trockenheit derselben wird der betreffende Monat naß od. trocken sein.	Trinken	0	0.0348	0.0000
LS00860	schmodeln	schmodeln	Verb	1.	ungeschickt, schlecht kochen	Trinken	0	-0.0091	0.0000
LB01083	plompen	plompen	Verb	1.	schwer hinfallen, plumpen	Trinken	0	-0.0153	0.0000
ES01977	Schindel	Schindel	Substantiv	1.	dünne, aber breite Hölzer aus Tannenholz unter den Ziegeln	Trinken	0	0.0131	0.0000
ES05352	stipitzen	stipitzen	Verb		Glimpfw. für stehlen	Trinken	0	-0.0149	0.0000
ET01393	dus	dus	Adjektiv	1.	still, ruhig, friedlich, sittsam usw	Trinken	0	-0.0041	0.0000
EZ00628	Zutt	Zutt	Substantiv		Schnauze eines Topfes	Trinken	0	-0.0154	0.0000
EK01811	Knoden	Knoden	Substantiv	1.	Fussknöchel	Trinken	0	-0.0281	0.0000
EK01598	klei(n), kli(n)	klein, klei, klin, kli	Adjektiv		klein	Trinken	0	0.0117	0.0000
EP00648	bolen	bolen	Verb	1.	werfen	Trinken	0	-0.0053	0.0000
ET02122	Tran	Tran	Substantiv		Tran	Trinken	0	0.2634	0.0000
ET00581	Talu	Talu	Substantiv		Böschung der Strasse, des Berges	Trinken	0	-0.0058	0.0000
EP02488 	Potschamber	Potschamber	Substantiv	1.	Nachtgeschirr	Trinken	0	0.0080	0.0000
EG01220	Gix I	Gix	Substantiv		Schrei, Laut, Wörtchen; fast nur in der Rda	Trinken	0	-0.0143	0.0000
EK02345	kritizieren	kritizieren	Verb		(unbefugt) beurteilen, bekritteln	Trinken	0	-0.0110	0.0000
ET01322	thurnieren	thurnieren	Verb		poltern, lärmen	Trinken	0	-0.0095	0.0000
EP01466	Bahr 	Bahr	Substantiv		Bahre, Totenbahre	Trinken	0	-0.0335	0.0000
EW00834	Wankel	Wankel	Substantiv		Spielraum, Raum zu freier Bewegung	Trinken	0	0.0196	0.0000
EZ00196	zackeren	zackeren	Verb	1.	pflügen	Trinken	0	-0.0146	0.0000
EK01274	Kest(ene)	Kestene, Kest	Substantiv		Kastanie	Trinken	0	-0.0178	0.0000
