"xml:id"	"Lemma"	"Wortart"	"Level"	"Definition"	"Konzept"
"PD04435"	"trinken"	"Verb"	"1a"	"/Flüssigkeit zu sich nehmen/"	"Trinken"
"PD04435"	"trinken"	"Verb"	"1b"	"regelmäßig und zuviel Alkohol trinken"	"Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken; Trinken.Häufig_lange_trinken"
"PD04436"	"Trinkens, Trinken"	"Substantiv"	"2a"	"Getränk für Menschen"	"Getränk"
"PD04443"	"Trink-stieben"	"Substantiv"	"-"	"heftiger Durst"	"Durst"
"PD04445"	"Trink-wasser"	"Substantiv"	"-"	"wie schd »Trinkwasser"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser"
"PD04446"	"Trink-wein"	"Substantiv"	"-"	"minderer Wein, der als Haustrunk dient"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PD04512"	"Triumph-bock"	"Substantiv"	"-"	"Biersorte"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"
"PD04576"	"Troll-schoppen"	"Substantiv"	"-"	"letzter Schoppen, der vor dem Nachhausegehen im Stehen...getrunken wird"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk"
"PD04611"	"Tropfs-bier"	"Substantiv"	"-"	"Bier, das nach dem Einschenken vom Hahn abtropft"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"
"PD04669"	"Trub, Trube"	"Substantiv"	1	"trüber Rückstand von Flüssigkeiten, bes. der...getrübte letzte Wein im Faß..."	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PD04688"	"Trub-wein"	"Substantiv"	"-"	"der durch die Hefe getrübte letzte Wein im Faß"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PD04691"	"Druck"	"Substantiv"	3	"durch Keltern gewonnener Most"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft"
"PD04713"	"Drücker"	"Substantiv"	"1c"	"ausgepreßter Most"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft"
"PD04718"	"Drücker-wein"	"Substantiv"	"-"	"Tresterwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PD04751"	"trudeln"	"Verb"	"2.2"	"trinken"	"Trinken.Alkohol_trinken"
"PD04804"	"Trunk"	"Substantiv"	1	"was man auf einmal trinkt"	"Getränk"
"PD04804"	"Trunk"	"Substantiv"	2	"Getränk"	"Getränk"
"PD04809"	"Trunk-wein"	"Substantiv"	"x"	"minderer Wein, der als Haustrunk dient"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PD04832"	"Druschelbeeren-wein"	"Substantiv"	"-"	"Wein aus Stachelbeeren"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PD04844"	"Druschel-schnaps"	"Substantiv"	"-"	"Schnaps aus Stachelbeeren"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PD04846"	"Druschel-wein"	"Substantiv"	"-"	"Wein aus Stachelbeeren"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PD04968"	"dudeln"	"Verb"	2	"(sch) (Alkohol) trinken"	"Trinken.Alkohol_trinken"
"PD05009"	"dulfen"	"Verb"	"2c"	"übermäßig trinken"	"Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken"
"PD05026"	"Dullianer"	"Substantiv"	"-"	"Tresterwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PD05027"	"Dullianer-brühe"	"Substantiv"	"-"	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PD05031"	"tulpen"	"Verb"	"-"	"(Alkohol) trinken"	"Trinken.Alkohol_trinken"
"PD05457"	"durch-saufen"	"Verb"	"-"	"einen Zeitraum hindurch unmäßig trinken"	"Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken; Trinken.Häufig_lange_trinken"
"PD05551"	"durch-zechen"	"Verb"	"-"	"lange Zeit zechen"	"Trinken.Alkohol_trinken; Trinken.Häufig_lange_trinken"
"PD05594"	"Türken-wein"	"Substantiv"		"spöttische Bez. für den sehr sauren Wein des Jahres 1529..."	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PD05604"	"Turko"	"Substantiv"	2	"Bez. für schlechten Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PD05712"	"Durst"	"Substantiv"	"-"	"wie schd »Durst"	"Durst"
"PD05716"	"dürsten, dursten"	"Verb"	"-"	"wie schd »dürstendursten"	"Durst"
"PD05717"	"dursterig, dürsterig"	"Adjektiv"	"x"	"durstig"	"Durst"
"PD05718"	"durstig, dürstig"	"Adjektiv"	"-"	"wie schd »durstigdürstig"	"Durst"
"PD05776"	"Tut"	"Substantiv"	"-"	"Milch"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk"
"PD05778"	"tutchen"	"Verb"	"x"	"trinken"	"Trinken"
"PD05783"	"tuten"	"Verb"	2	"tüchtig trinken"	"Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken"
"PD05792"	"tutern"	"Verb"	"-"	"saufen"	"Trinken.Alkohol_trinken"
"PE00146"	"Edel-wein"	"Substantiv"	"-"	"wie schd »Edelwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PE00257"	"Ehr-wein"	"Substantiv"		"auserlesener Wein, der aus besonderen Anlässen gereicht wird"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PE00282"	"Eichel-kaffee"	"Substantiv"	"-"	"Kaffee-Ersatz aus gerösteten Eicheln"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffeeersatz"
"PE00406"	"Eier-wein"	"Substantiv"	"-"	"Wein mit verrührtem Ei und Zucker"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PE00499"	"ein-binden"	"Verb"	3	"sich betrinken"	"Trinken.Alkohol_trinken"
"PE00686"	"ein-läppern"	"Verb"	"-"	"in kleinen Schlucken trinken"	"Trinken.Langsam_kleine_Mengen_trinken"
"PE00745"	"ein-nehmen"	"Verb"	"2b"	"Alkohol trinken"	"Trinken.Alkohol_trinken"
"PE00863"	"ein-schlürfen"	"Verb"	"-"	"wie schd »einschlürfen"	"Trinken.Geräuschvoll_trinken"
"PE00983"	"ein-tun"	"Verb"	"x'1.2a"	"einen Rausch antrinken"	"Trinken.Alkohol_trinken"
"PE01003"	"ein-wärmen"	"Verb"	3	"sich betrinken"	"Trinken.Alkohol_trinken"
"PE01015"	"ein-wickeln"	"Verb"	"2c"	"einen über den Durst trinken"	"Trinken.Alkohol_trinken"
"PE01305"	"Elfer, Elfter"	"Substantiv"	2	"ein Wein von besonderer Güte"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PE01315"	"Elfuhr-messe"	"Substantiv"	"-"	"(sch) Frühschoppen"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk"
"PE01768"	"Erdbeeren-bowle, Erdbeer-bowle"	"Substantiv"	"-"	"wie schd »Erdbeerenbowle"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk"
"PE01778"	"Erdbeeren-schnaps, Erdbeer-schnaps"	"Substantiv"	"-"	"auf Erdbeeren gezogener Likör"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PE01783"	"Erdbeeren-wein, Erdbeer-wein"	"Substantiv"	"-"	"wie schd »Erdbeerenwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PE01998"	"Ern-wein"	"Substantiv"	"-"	"Wein, der den Erntearbeitern zum Erntefest gereicht wird"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PE02053"	"Erst-milch"	"Substantiv"	"-"	"die erste Milch nach dem Kalben"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk"
"PE02096"	"Erz-engeler"	"Substantiv"	"-"	"eine Weinbezeichnung"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PE02211"	"Essenz"	"Substantiv"	1	"Kaffee-Ersatz, Zichorie"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffeeersatz"
"PE02324"	"Eulen-seiche"	"Substantiv"	"-"	"verächtlich von abgestandenem Bier und anderen Getränken"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"
"PE02328"	"Eureka"	"Substantiv"	"-"	"(sch) Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PE02364"	"exen"	"Verb"	"-"	"auf einen Zug austrinken"	"Trinken.Austrinken"
"PF00455"	"Faß-bier"	"Substantiv"	"-"	"Bier aus dem Faß"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"
"PF00457"	"Faß-böckser"	"Substantiv"	"-"	"Wein mit unangenehmem Faßgeschmack"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PF00505"	"Faß-wein"	"Substantiv"	"-"	"Wein direkt vom Faß"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PF01241"	"ver-bürsten"	"Verb"	"-"	"trinkend vergeuden"	"Trinken.Alkohol_trinken"
"PF01305"	"ver-drücken"	"Verb"	"2b"	"einen Schoppen trinken"	"Trinken.Alkohol_trinken"
"PF01323"	"ver-dursteln"	"Verb"	"-"	"zur Löschung des Durstes verbrauchen"	"Trinken"
"PF01444"	"Vergiß-mein-nicht"	"Substantiv"	"2a"	"(sch) Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PF01484"	"ver-haften"	"Verb"	"2b"	"(sch) austrinken"	"Trinken.Alkohol_trinken;Trinken.Austrinken"
"PF01615"	"ver-kasematukeln"	"Verb"	"-"	"einen Schoppen, einen Schnaps trinken"	"Trinken.Alkohol_trinken"
"PF01749"	"ver-kümmeln"	"Verb"	"1b"	"durchbringen, vertrinken"	"Trinken.Alkohol_trinken"
"PF01791"	"ver-lechen"	"Verb"	"x2"	"/sehr durstig sein (vom Menschen)/"	"Durst"
"PF01792"	"ver-lechern"	"Verb"	2	"/sehr durstig sein (vom Menschen)/"	"Durst"
"PF01844"	"ver-löten"	"Verb"	"-"	"einen (Schoppen) trinken"	"Trinken.Alkohol_trinken"
"PF02001"	"ver-pfetzen"	"Verb"	2	"vertrinken"	"Trinken.Alkohol_trinken"
"PF02014"	"ver-pitschen"	"Verb"	1	"vertrinken"	"Trinken.Alkohol_trinken"
"PF02140"	"ver-salzen"	"Verb"	"x3"	"sich betrinken"	"Trinken.Alkohol_trinken"
"PF02146"	"ver-saufen"	"Verb"	"1.1a"	"vertrinken"	"Trinken.Alkohol_trinken"
"PF02165"	"ver-schaskenen"	"Verb"	"-"	"mit Trinken vergeuden"	"Trinken.Alkohol_trinken"
"PF02235"	"ver-schmieren"	"Verb"	"1b'a"	"sich betrinken"	"Trinken.Alkohol_trinken"
"PF02260"	"Verschnitt-wein"	"Substantiv"	"-"	"Wein, der zum Verschneiden verwendet wird"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PF02311"	"ver-schwinden"	"Verb"	"3a"	"/einen trinken/"	"Trinken.Alkohol_trinken"
"PF02320"	"ver-seibeln"	"Verb"	2	"sich betrinken"	"Trinken.Alkohol_trinken"
"PF02350"	"ver-sohlen"	"Verb"	"2b"	"sich betrinken"	"Trinken.Alkohol_trinken"
"PF02878"	"Feuer-wasser"	"Substantiv"	"x"	"Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PF03163"	"Fiez"	"Substantiv"	1	"Apfelwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PF03326"	"firnzen"	"Verb"	"-"	"einen trinken, schlagen"	"Trinken.Alkohol_trinken"
"PF03588"	"Flanz"	"Substantiv"	"-"	"Milch"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk"
"PF03618"	"Flaschen-milch"	"Substantiv"	"-"	"in Flaschen an den Verbraucher gelieferte Milch"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk"
"PF03625"	"Flaschen-wein"	"Substantiv"	"-"	"wie schd »Flaschenwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PF04250"	"voll-laufen"	"Verb"	2	"sich betrinken"	"Trinken.Alkohol_trinken"
"PF04256"	"Voll-milch"	"Substantiv"	"-"	"wie schd »Vollmilch"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk"
"PF04269"	"voll-saufen"	"Verb"	1	"sich satttrinken"	"Trinken"
"PF04269"	"voll-saufen"	"Verb"	2	"sich besinnungslos betrinken"	"Trinken.Alkohol_trinken"
"PF04279"	"voll-trinken"	"Verb"	"-"	"sich betrinken"	"Trinken.Alkohol_trinken"
"PF04532"	"Vor-lauf"	"Substantiv"	2	"der beim Brennen zuerst ausfließende, sehr starke und ungenießbare Branntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PF05096"	"Frei-bier"	"Substantiv"	"-"	"wie schd »Freibier"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"
"PF05493"	"Frühjahrs-tee"	"Substantiv"	"-"	"Tee von den im Frühling blühenden Blumen und Kräutern"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee"
"PF05503"	"Früh-messe"	"Substantiv"	"2a"	"(sch) Frühschoppen"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk"
"PF05529"	"Fuchs"	"Substantiv"	"x2d'g"	"rötlicher Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PF05806"	"Fusel"	"Substantiv"	"1.1"	"schlechter Branntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PF05806"	"Fusel"	"Substantiv"	"1.2"	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PG00215"	"Gamaschen-wasser"	"Substantiv"	"-"	"Tee"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee"
"PG00294"	"Gänsefüßer-wein"	"Substantiv"		"/Wein aus Gänsefüßertrauben hergestellt/"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PG00355"	"Gänse-wein"	"Substantiv"	"-"	"(sch) Wasser"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser"
"PG00486"	"Gartenhäusel-trauben"	"Substantiv"	"-"	"wilder Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PG00743"	"Gauls-, Gäuls-milch"	"Substantiv"	"-"	"Stutenmilch"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk"
"PG00886"	"Gebirgs-wein"	"Substantiv"	"-"	"wie schd »Gebirgswein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PG00935"	"Ge-bruttel"	"Substantiv"	2	"Kaffeegetränk, in dem Rückstände schwimmen"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee"
"PG01375"	"Geißen-milch, Geiß-milch"	"Substantiv"	1	"Ziegenmilch"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk"
"PG01528"	"Ge-lapper"	"Substantiv"	"x"	"Sauermilch"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk"
"PG01529"	"Ge-läpper"	"Substantiv"	"-"	"häufiges Trinken"	"Trinken.Hohe_Frequenz_Dauer"
"PG01867"	"ge-nehmigen"	"Verb"	"-"	"/(W) sich einen Schoppen Wein, einen Schnaps genehmigen/"	"Trinken.Alkohol_trinken"
"PG01943"	"Ge-plämpels"	"Substantiv"	"-"	"Apfelwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PG02180"	"Gersten-brühe"	"Substantiv"	"-"	"(sch) Bier"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"
"PG02187"	"Gersten-kaffee"	"Substantiv"	"-"	"Kaffeeersatz aus gerösteten Gerstenkörnern"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffeeersatz"
"PG02499"	"Gesinde-wein, Gesind-wein"	"Substantiv"	"-"	"minderwertiger Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PG02505"	"Ge-söff, -söffs, Ge-süff, -süffs"	"Substantiv"	1	"schlechtes, minderwertiges Getränk"	"Getränk"
"PG02505"	"Ge-söff, -söffs, Ge-süff, -süffs"	"Substantiv"	2	"/Getränk/"	"Getränk"
"PG02609"	"Gesundheits-tee"	"Substantiv"	"-"	"Tee von Heilkräutern"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee"
"PG02634"	"Ge-tränk"	"Substantiv"	1	"Getränk für den Menschen"	"Getränk"
"PG02934"	"Gichtrosen-wein"	"Substantiv"	"x"	"Wein aus Gichtrosen"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PG03154"	"Glas"	"Substantiv"	"3b"	"Inhalt des Trinkglases"	"Getränk"
"PG03401"	"gluckeln"	"Verb"	"-"	"Schnaps trinken"	"Trinken.Alkohol_trinken"
"PG03403"	"glucken"	"Verb"	2	"trinken"	"Trinken"
"PG03410"	"gluckern"	"Verb"	1	"hastig trinken"	"Trinken.Schnell_große_Mengen_trinken"
"PG03417"	"glucksen"	"Verb"	"2d'a"	"gierig und deutlich vernehmbar trinken"	"Trinken.Schnell_große_Mengen_trinken;Trinken.Geräuschvoll_trinken"
"PG03529"	"Gocko"	"Substantiv"	2	"Branntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PG03653"	"Gori"	"Substantiv"	"2.2"	"Branntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PG03653"	"Gori"	"Substantiv"	"2.1"	"geringer Wein, gärender Tresterwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PG03657"	"gorzen"	"Verb"	"x1"	"...trinken"	"Trinken"
"PG04443"	"Grundbirnen-branntwein, Grundbirn-branntwein"	"Substantiv"	"-"	"Kartoffelschnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PG04446"	"Grundbirnen-bumpes, Grundbirn-bumpes"	"Substantiv"	2	"Kartoffelschnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PG04457"	"Grundbirnen-fusel, Grundbirn-fusel"	"Substantiv"	"-"	"Kartoffelschnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PG04532"	"Grundbirnen-schnaps, Grundbirn-schnaps"	"Substantiv"	"-"	"Kartoffelschnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PG04644"	"Grün-kopf"	"Substantiv"	"2b"	"Flaschenwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PG04677"	"Gruscheln-wein, Gruschel-wein"	"Substantiv"	"-"	"Stachelbeerwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PG04698"	"Grusselbeeren-wein, Grusselbeer-wein"	"Substantiv"	"-"	"Stachelbeerwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PG04745"	"Gückes"	"Substantiv"	2	"Branntwein, Kartoffelschnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PG04745"	"Gückes"	"Substantiv"	1	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PG04783"	"Gullianer"	"Substantiv"	"-"	"minderwertiger Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PH00238"	"Häfelchens-wein"	"Substantiv"	"-"	"geringerer Wein, der im irdenen Milchtopf aus dem Keller geholt wird"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PH00595"	"halb-schöpperln"	"Verb"	"-"	"einen Halbschoppen nach dem anderen trinken"	"Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken"
"PH00710"	"Halsrosen-tee"	"Substantiv"	"-"	"Tee aus der Halsrose"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee"
"PH00784"	"Hammels-milch, Hammel-milch"	"Substantiv"	"-"	"Schafsmilch"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk"
"PH00898"	"Händel-stifter"	"Substantiv"	2	"(sch) starker Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PH01153"	"Hannes-setz-dich"	"Substantiv"	"-"	"(sch) schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PH01178"	"Hansel, Hänsel"	"Substantiv"	"x3"	"schales Bier, Tropfbier"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"
"PH01730"	"Haupt-wein"	"Substantiv"	"-"	"Qualitätswein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PH01743"	"Haus-blume"	"Substantiv"	"-"	"(sch) geringer Wein für den täglichen Hausgebrauch"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PH01768"	"Hausfriedens-bruch"	"Substantiv"	"-"	"geringer Wein für den täglichen Hausgebrauch"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PH01833"	"Haus-mops"	"Substantiv"	"-"	"Wein minderer Qualität für den Hausgebrauch"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PH01844"	"Haus-rebe"	"Substantiv"	"-"	"Spalierwein am Haus"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PH01887"	"Haus-trunk, -trank"	"Substantiv"	"-"	"geringer Wein für den täglichen Hausgebrauch"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PH01966"	"heben"	"Verb"	"I2c"	"einen Schoppen, einen Schnaps trinken"	"Trinken.Alkohol_trinken"
"PH02010"	"Heckenbeeren-tee"	"Substantiv"	"-"	"Brombeerentee"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee"
"PH02173"	"Heidelbeeren-saft, Heidelbeer-saft"	"Substantiv"	"-"	"wie schd Heidelbeerensaft"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft"
"PH02174"	"Heidelbeeren-schnaps, Heidelbeer-schnaps"	"Substantiv"	"-"	"aus Heidelbeeren gebrannter Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PH02180"	"Heidelbeeren-wein, Heidelbeer-wein"	"Substantiv"	"-"	"wie schd Heidelbeerenwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PH02402"	"heim-tun"	"Verb"	"2c"	"sich betrinken"	"Trinken.Alkohol_trinken"
"PH03353"	"Herrgotts-wein, Herrgott-wein"	"Substantiv"	"-"	"(sch) Wasser"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser"
"PH03728"	"herum-saufen"	"Verb"	"-"	"auf anderer Kosten trinken"	"Trinken"
"PH03867"	"herum-trinken"	"Verb"	"-"	"reihum trinken auf jemandes Wohl"	"Trinken"
"PH03873"	"Herum-trunk"	"Substantiv"		"Umtrunk"	"Trinken"
"PH03915"	"herum-zipfeln"	"Verb"	"-"	"langsam trinken"	"Trinken.Langsam_kleine_Mengen_trinken"
"PH04041"	"herunter-stürzen"	"Verb"	3	"trinken"	"Trinken.Schnell_große_Mengen_trinken"
"PH04398"	"Hick-auf"	"Substantiv"	"-"	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PH04458"	"Himbeeren-saft, Himbeer-saft"	"Substantiv"	1	"Saft aus Himbeeren"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft"
"PH04462"	"Himbeeren-wasser, Himbeer-wasser"	"Substantiv"	"-"	"mit Himbeerensaft gesüßtes Wasser"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink"
"PH04463"	"Himbeeren-wein, Himbeer-wein"	"Substantiv"	"-"	"Wein aus Himbeeren oder Brombeeren"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PH04545"	"Himmels-wein"	"Substantiv"	"-"	"/himmlischer Wein (im Kinderspiel)/"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PH04921"	"hinein-schlurpsen"	"Verb"	2	"schlürfend trinken"	"Trinken.Geräuschvoll_trinken"
"PH05378"	"hinunter-bürsten"	"Verb"	"-"	"trinken"	"Trinken"
"PH05379"	"hinunter-drehen"	"Verb"	2	"trinken"	"Trinken"
"PH05394"	"hinunter-gießen"	"Verb"	"-"	"trinken"	"Trinken"
"PH05396"	"hinunter-gluckern"	"Verb"	"-"	"trinken"	"Trinken"
"PH05402"	"hinunter-jagen"	"Verb"	"-"	"rasch trinken"	"Trinken.Schnell_große_Mengen_trinken"
"PH05411"	"hinunter-läppern"	"Verb"	"-"	"schlürfend trinken"	"Trinken.Geräuschvoll_trinken"
"PH05414"	"hinunter-leeren"	"Verb"	"-"	"trinken"	"Trinken.Austrinken"
"PH05440"	"hinunter-schlenkern"	"Verb"	"-"	"schnell trinken"	"Trinken.Schnell_große_Mengen_trinken"
"PH05444"	"hinunter-schlückern"	"Verb"	"-"	"trinken"	"Trinken"
"PH05447"	"hinunter-schlurpsen"	"Verb"	"-"	"trinken"	"Trinken"
"PH05451"	"hinunter-schütten"	"Verb"	2	"schnell trinken"	"Trinken.Schnell_große_Mengen_trinken"
"PH05461"	"hinunter-stürzen"	"Verb"	2	"trinken"	"Trinken.Schnell_große_Mengen_trinken"
"PH05861"	"Hochzeits-wein, Hochzeit-wein"	"Substantiv"	"-"	"Wein für das Hochzeitsfest"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PH05992"	"Hohen-astheimer"	"Substantiv"	1	"(sch) Apfel- oder Birnenwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PH05992"	"Hohen-astheimer"	"Substantiv"	2	"gepanschter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PH06079"	"Holderbeeren-wein"	"Substantiv"	"-"	"Wein aus Holunderbeeren"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
