xml:id	Lemma	Lemma_bereinigt	Wortart	Level	Definition	Konzept	Top_1	Top_3	Top_5	Konzeptübereinstimmung
PD04808	Trunk-walter	Trunkwalter	Substantiv	x	Trunkenbold	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PD04986	Duft	Duft	Substantiv	2	Alkoholrausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PD05046	Tummel	Tummel	Substantiv		Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PD05049	Tümmeler	Tümmeler	Substantiv	-	Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PD05184	Dunst	Dunst	Substantiv	1.1b'b	Atem, der nach Alkohol riecht	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PD05219	Tüpfen	Tüpfen	Substantiv	2	Gefäß zum Trinken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PD05252	Düppes	Düppes	Substantiv	-	kleiner Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PD05256	Tur	Tur	Substantiv	3a	Saufperiode	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PD05559	turen	turen	Verb	-	seine Sauftur haben	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PD05572	Turen-süffer	Turensüffer	Substantiv	-	wer zeitweise dem Trunk ergeben ist, Quartalssäufer	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PD05715	Durstel	Durstel	Substantiv	-	Trinker	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PD05747	Dusel	Dusel	Substantiv	1c	leichter Alkoholrausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PE00291	eichen	eichen	Verb	2.2a	feststellen, wieviel einer auf einen Sitz trinken kann	kein_Trinken	Trinken	Trinken ; Trinken.Alkohol_trinken ; Trinken.Schnell_große_Mengen_trinken	Trinken ; Trinken.Alkohol_trinken ; Trinken.Schnell_große_Mengen_trinken ; Trinken.Austrinken ; Getränk	kein
PE00566	ein-flößen	einflößen	Verb	-	einflößen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PE00602	ein-gießen	eingießen	Verb	-	das Glas füllen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PE00653	Ein-kehr	Einkehr	Substantiv	-	Rast im Gasthaus	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PE00654	ein-kehren	einkehren	Verb	-	auf der Reise (auf einem Ausflug) in ein Gasthaus gehen, jemand kurz besuchen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PE00837	Ein-schenke	Einschenke	Substantiv	-	Schanktisch im Gasthaus	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PE00838	ein-schenken	einschenken	Verb	1	Getränke eingießen; das Glas gut (schlecht) füllen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PE00896	ein-seifen	einseifen	Verb	2b	zu übermäßigem Alkoholgenuß verleiten, vorsätzlich betrunken machen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PE01864	er-geben	ergeben	Verb	4	zum Trinker werden	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PE02405	Extra-stube	Extrastube	Substantiv	1	Nebenzimmer im Gasthaus für besondere Gäste	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PE02410	Extra-zimmer	Extrazimmer	Substantiv	-	Nebenzimmer im Gasthaus für besondere Gäste	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PF00099	Fahne, Fahnen	Fahne, Fahnen	Substantiv	6	Atemgeruch nach Alkoholgenuß	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PF00394	Fasanerie	Fasanerie	Substantiv	2	beliebte Einkehrgaststätte bei Zweibr, früher Tiergarten der Herzöge	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PF00858	Veit	Veit	Substantiv	2	der Rausch, den man sich antrinkt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PF00862	felbeln	felbeln	Verb	-	von einem Wirtshaus ins andere gehen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PF00952	Feld-webel	Feldwebel	Substantiv	2	Schaum auf dem Bier	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PF00953	Feldwebels-borte	Feldwebelsborte	Substantiv	-	hohe Schaumkrone auf dem Bier	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PF01616	ver-katert	verkatert	Adjektiv	-	müde nach durchzechter Nacht	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PF01986	ver-passen	verpassen	Verb	1b'b	vom Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PF02146	ver-saufen	versaufen	Verb	1.3a	dem Trunke ergeben, trunksüchtig	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PF02146	ver-saufen	versaufen	Verb	1.3b	von Trunkenheit oder Trunksucht zeugend	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PF02228	ver-schmachten	verschmachten	Verb	-	verschmachten	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PF02246	ver-schnäpseln	verschnäpseln	Verb	-	Geld für Schnaps ausgeben	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PF02250	ver-schnäuken	verschnäuken	Verb	1a	(Geld) für Näschereien ausgeben	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PF02529	ver-trinken	vertrinken	Verb	1	für Getränke ausgeben	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PF02659	ver-zapfen, -zäpfen	verzapfen, verzäpfen	Verb	2a	(durch den Faßzapfen) ausschenken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PF02664	ver-zechen	verzechen	Verb	-	das Geld für Zechgelage ausgeben	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PF02796	Fetzen	Fetzen	Substantiv	x4c	totaler Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PF02806	Fetzer	Fetzer	Substantiv	-	Trinker	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PF02810	Feucht-lappen	Feuchtlappen	Substantiv	-	Schimpfwort für einen Trinker	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PF03115	Viertel	Viertel	Substantiv	2a'b	18 l (bei Schnaps)	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PF03298	Fips	Fips	Substantiv	1b	Alkoholrausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PF03608	Flasche, Fläsche	Flasche, Fläsche	Substantiv	1a	Flasche, Fläsche	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PF03610	Flaschen-bier	Flaschenbier	Substantiv	-	Flaschenbier	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein ; Getränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt	kein
PF03839	Flemme	Flemme	Substantiv	3b	Katzenjammer, starkes Unbehagen, Ermattung als Folge des Alkoholgenusses	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PF04005	Flöte	Flöte	Substantiv	2a	schmales Bierglas, 0, 4 l fassend	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PF04211	voll	voll	Adjektiv	1b'g	betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PF04237	Vollheit	Vollheit	Substantiv	-	Trunkenheit	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PF04266	Voll-sau	Vollsau	Substantiv	-	wer sich unmäßig betrinkt, notorischer Trinker	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PF04268	Voll-sauf	Vollsauf	Substantiv	-	Säufer, sinnlos Betrunkener	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PF04275	voll-ständig	vollständig	Adjektiv	1	betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PF04281	Voll-zapfen	Vollzapfen	Substantiv	-	Trunkenbold, Säufer	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PF05230	Friedens-linde	Friedenslinde	Substantiv	-	Name eines Gasthauses	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PF05513	Früh-schoppen	Frühschoppen	Substantiv	-	Frühschoppen	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk ; Getränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt	kein
PG00196	Galopp-süffer	Galoppsüffer	Substantiv	-	wer in kurzer Zeit große Mengen Alkohol konsumiert	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PG00579	Gassen-schenke	Gassenschenke	Substantiv	-	Schankwirtschaft mit Getränkeausschank, nicht nur an anwesende Gäste	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PG00594	Gast-halter	Gasthalter	Substantiv	-	Inhaber einer Herberge für Durchreisende	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PG00595	Gast-haus	Gasthaus	Substantiv	-	Gaststätte mit Übernachtungsmöglichkeit	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PG00597	Gast-hof	Gasthof	Substantiv	-	Gasthaus, in dem auch Pferde und Fuhrwerke eingestellt werden können	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PG00605	Gast-stube	Gaststube	Substantiv	-	Gaststube	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PG00606	Gast-wirt	Gastwirt	Substantiv	-	Gastwirt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PG01038	Ge-fälle	Gefälle	Substantiv	1b	vom Trinker	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PG01600	Geldbeutel-wäsche	Geldbeutelwäsche	Substantiv	-	wenn der letzte Pfennig vertrunken wird	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PG01719	Gelze	Gelze	Substantiv	2	leichterer Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PG02844	Gewohnheits-säufer, -süffer	Gewohnheitssäufer, Gewohnheitssüffer	Substantiv	-	notorischer Trinker	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PG02845	Gewohnheits-trinker	Gewohnheitstrinker	Substantiv	-	notorischer Trinker	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PG03002	Gift-hütte	Gifthütte	Substantiv	-	schlechtes Gasthaus	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PG03400	Gluckelchen, Gluckel	Gluckelchen, Gluckel	Substantiv	-	Trinkflasche	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PG03418	Gluckser, Glückser	Gluckser, Glückser	Substantiv	2a	kleine Branntweinflasche	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PG03861	granaten-voll	granatenvoll	Adjektiv	-	stark betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PG04203	Grind-kopf	Grindkopf	Substantiv	3c	abwertend von einem kleinen Bierfaß	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PG04258	Grob-wirt	Grobwirt	Substantiv	-	unhöflicher Gastwirt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PG04284	Groschen-falle	Groschenfalle	Substantiv	-	Gastwirtschaft, in der man den letzten Groschen ausgibt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PH00014	Haar-beutel	Haarbeutel	Substantiv	2	Alkoholrausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PH00103	Haar-zopf	Haarzopf	Substantiv	2c	Alkoholrausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PH00263	Hafer, Hafern	Hafer, Hafern	Substantiv	2a	Alkoholrausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PH00361	hagel-voll	hagelvoll	Adjektiv	-	stark betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PH00512	halb	halb	Adjektiv	I3c	wenn man 14 Liter Wein u.ä. trinkt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PH02056	Hecken-wirt, Heck-wirt	Heckenwirt, Heckwirt	Substantiv	2	geschäftsuntüchtiger Gastwirt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PH02057	Hecken-wirtschaft, Heck-wirtschaft	Heckenwirtschaft, Heckwirtschaft	Substantiv	2	kleines Weinlokal	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PH02967	Herberge	Herberge	Substantiv	1a	einfaches Gasthaus, bes. für wandernde Handwerksburschen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PH02967	Herberge	Herberge	Substantiv	2c'a	verrufenes Haus, Spelunke	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PH02969	Herbergs-mutter	Herbergsmutter	Substantiv	1	Herbergswirtin, Frau des Herbergswirts, des Besitzers einer Herberge	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PH02969	Herbergs-mutter	Herbergsmutter	Substantiv	2	Gastwirtin	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PH02970	Herbergs-vater	Herbergsvater	Substantiv	-	Herbergswirt, Besitzer einer Herberge	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PH03293	Herren-stube	Herrenstube	Substantiv	-	Zimmer im Gasthaus für vornehme Gäste	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PH03295	Herren-tisch	Herrentisch	Substantiv	-	Tisch im Gasthaus für vornehme Gäste	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PH03555	herum-hängen, -henken	herumhängen, herumhenken	Verb	3	sich oft in Wirtshäusern aufhalten	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PH04415	Hieb	Hieb	Substantiv	3	Alkoholrausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PH04495	Himmel-reich	Himmelreich	Substantiv	2b	Name eines Gasthauses in LU-Altr	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PH05512	Hippes	Hippes	Substantiv	-	kleiner Rausch, Halberrücktheit	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PH05549	Hirsch	Hirsch	Substantiv	2c'b	Gasthaus zum Hirsch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PH05587	Hirsch-wirt, -wirtin	Hirschwirt, Hirschwirtin	Substantiv	-	"Inhaber(in) des Gasthauses ""Zum Hirsch"""	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PH05869	Hocke	Hocke	Substantiv	4	Stammplatz im Wirtshaus	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PH05878	hocken-bleiben	hockenbleiben	Verb	3a	(abends) lang ausbleiben	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PH05879	Hocken-bleiber, -bleibersin, Hocken-bleiber, -bleiberin	Hockenbleiber, Hockenbleibersin, Hockenbleiberin	Substantiv	2b	wer lange im Gasthaus herumsitzt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PH05880	hocken-haben	hockenhaben	Verb	-	betrunken sein	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PH05882	Hocker	Hocker	Substantiv	1a	wer lang im Wirtshaus herumsitzt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PH05915	Hof	Hof	Substantiv	3	Name von Gaststätten	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PH06443	Hopfen-bitter	Hopfenbitter	Substantiv	-	die aus Hopfen gewonnene Bierwürze	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PH06491	Hopps	Hopps	Substantiv	2	Alkoholrausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PH06502	Horbel	Horbel	Substantiv	1	Alkoholrausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PH06523	Hormel	Hormel	Substantiv	1a	Alkoholrausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PH06524	Hormes	Hormes	Substantiv	-	Alkoholrausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PH07070	Humpen	Humpen	Substantiv	1	großes TrinkGefäß von 2 - 5 l Inhalt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PH07077	Hund	Hund	Substantiv	II2c'd	Schnapsglas (kleiner als 14 l)	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PH07490	Huren-butik	Hurenbutik	Substantiv	-	Gastwirtschaft mit zweifelhaftem Ruf	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PH07498	Huren-mutter	Hurenmutter	Substantiv	-	Inhaberin einer Gastwirtschaft von zweifelhaftem Ruf	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PH07499	Huren-nest	Hurennest	Substantiv	x	Gastwirtschaft von zweifelhaftem Ruf	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PH07506	Huren-vater	Hurenvater	Substantiv	-	Inhaber einer Gastwirtschaft von zweifelhaftem Ruf	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PH07508	Huren-wirt	Hurenwirt	Substantiv	-	Inhaber einer Gastwirtschaft von zweifelhaftem Ruf	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PH07509	Huren-wirtschaft	Hurenwirtschaft	Substantiv	-	Gastwirtschaft von zweifelhaftem Ruf	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PK00002	Kabarettier	Kabarettier	Substantiv	-	Speisewirt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PK00017	Kachel-wirt	Kachelwirt	Substantiv	-	Wirt, der häufig das Verlangte nicht hat	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PK00043	Kaffee	Kaffee	Substantiv	2.1	Kaffeehaus	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PK00044	Kaffee	Kaffee	Substantiv	1.1a	Kaffeebohnen, auch in gemahlenem Zustand	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PK00048	Kaffee-bohne	Kaffeebohne	Substantiv	1	Kaffeebohne	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PK00064	Kaffee-haus	Kaffeehaus	Substantiv	-	Kaffeehaus	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PK00090	Kaffee-satz	Kaffeesatz	Substantiv	-	Kaffeesatz	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PK00495	Kanonen-rausch	Kanonenrausch	Substantiv	-	starker Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PK00499	kanonen-voll	kanonenvoll	Adjektiv	-	völlig betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PK00501	Kanonen-zopf	Kanonenzopf	Substantiv	-	Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PK00510	Kantine	Kantine	Substantiv	-	Kantine	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PK00513	Kantinen-wirt	Kantinenwirt	Substantiv	-	Kantinenwirt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PK00557	Kappe	Kappe	Substantiv	2a'h	Schaumschicht auf dem Bier	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PK01047	Kater	Kater	Substantiv	2e	Katzenjammer nach übermäßigem Alkoholgenuß	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PK01135	Katzen-jammer	Katzenjammer	Substantiv	1a	unangenehme Nachwehen eines Rausches	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PK01435	Keller-balken	Kellerbalken	Substantiv	-	Kellnerin	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PK01460	Keller-mäden, -mädchen, -mädel	Kellermäden, Kellermädchen, mädel	Substantiv	-	Kellnerin	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PK01462	Keller-mensch	Kellermensch	Substantiv	-	Kellnerin	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PK01493	Kellner, Kellnerin, Kellerin	Kellner, Kellnerin, Kellerin	Substantiv	-	Kellner, Kellnerin, Kellerin	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PK01495	Kellner-frack	Kellnerfrack	Substantiv	2	Kellner	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PK01496	Kellner-mädel	Kellnermädel	Substantiv	-	Kellnerin	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PK01497	kellnern	kellnern	Verb	-	als Kellner arbeiten	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PK02301	Kiste	Kiste	Substantiv	2b'g	Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PK02881	Kloster-hof	Klosterhof	Substantiv	2	Name einer Gastwirtschaft in FR-Hertlhs	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PK02979	knäll	knäll	Adjektiv	-	betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PK02983	Knall-bude	Knallbude	Substantiv	-	schlechtes Gasthaus	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PK03012	Knall-wirtschaft	Knallwirtschaft	Substantiv	-	verrufene Gastwirtschaft	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PK03150	Kneipe	Kneipe	Substantiv	1	kleines, minderes Wirtshaus	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PK03365	Knorbel, Knurbel, Knürbel	Knorbel, Knurbel, Knürbel	Substantiv	4b	betrunken sein	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PK03538	Kober	Kober	Substantiv	-	Wirt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PK04261	Kost-haus	Kosthaus	Substantiv	-	Haus, in dem man beköstigt wird	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PK04361	Kräch, Kräche, Krächen	Kräch, Kräche, Krächen	Substantiv	2	leichter Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PK04414	Kraft	Kraft	Substantiv	2b'b	von der belebenden Wirkung des Alkohols	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PK04420	kräftig	kräftig	Adjektiv	3b	viel Alkohol enthaltend (von Wein, Bier)	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PK04922	Kreuz-wirt	Kreuzwirt	Substantiv	-	"Wirt einer Gastwirtschaft ""Zum Kreuz"" (an einer Straßenkreuzung)"	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PK05119	Krone	Krone	Substantiv	1a'g	"Wirtschaft, auch Gasthaus ""zur Krone"""	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PK05124	Kronen-wirt, Kronich-	Kronenwirt, Kronichwirt	Substantiv	-	"Wirt eines Gasthauses ""Zur Krone"""	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PK05237	krotten-voll	krottenvoll	Adjektiv	-	völlig betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PK05387	Kübel-süffer	Kübelsüffer	Substantiv	2	starker Trinker	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PK05666	Kuh-schluck, Küh-	Kuhschluck, Kühschluck	Substantiv	-	sehr großer Schluck	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PK05667	Kuh-schlurpser, Küh-	Kuhschlurpser, Kühschlurpser	Substantiv	-	sehr großer Schluck	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PL00075	Lack	Lack	Substantiv	1.3	Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PL00077	lack	lack	Adjektiv	1	abgestanden, schal, lau (von Getränken)	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PL00335	Land-lord	Landlord	Substantiv	-	Wirt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PL00528	Läpperer	Läpperer	Substantiv	-	(heimlicher) Trinker, Säufer	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PL00588	läßig	läßig	Adjektiv		gezapft	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PL00610	lateinisch	lateinisch	Adjektiv	2	betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PL01276	Leib-wirtschaft	Leibwirtschaft	Substantiv	-	Stammlokal	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PL01544	Leiter	Leiter	Substantiv	1.2b	Zeche	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PL01729	leuchten	leuchten	Verb	1c'b	von der Trinkernase	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PL01949	Linde	Linde	Substantiv	2	Name von Gasthäusern	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
