xml:id	Lemma	Lemma_bereinigt	Wortart	Level	Definition	Konzept	Label	Cosine_Score	Pred_Label
PK01285	Kaul-quappe, -quappen	Kaulquappe, Kaulquappen	Substantiv	-	Froschlarve	Trinken	0	0.0455	0.0000
PF01547	ver-hitzen	verhitzen	Verb	1a	sich erhitzen	Trinken	0	0.0355	0.0000
PA02875	Aspirin	Aspirin	Substantiv	-	Aspirin	Trinken	0	0.0663	0.0000
PB07480	Purralässen	Purralässen	Substantiv	-	ein Klickerspiel um Knöpfe aus KU-Kaulb	Trinken	0	0.0063	0.0000
PH01812	Haus-kreuz	Hauskreuz	Substantiv	2	Unglück im Haus	Trinken	0	0.0381	0.0000
PF02163	ver-scharmetzeln	verscharmetzeln	Verb	x	zerschinden, verkratzen	Trinken	0	0.0172	0.0000
PF05535	Fuchs-baum	Fuchsbaum	Substantiv	-	Flurname	Trinken	0	0.0064	0.0000
PH00135	habig	habig	Adjektiv	-	habgierig	Trinken	0	0.0087	0.0000
PH01792	Haus-herr	Hausherr	Substantiv	-	wer Wohnungen in seinem Haus vermietet	Trinken	0	0.0104	0.0000
PB00416	balgen	balgen	Verb	1	sich raufen	Trinken	0	0.0271	0.0000
PS01766	Schar-hebel	Scharhebel	Substantiv	-	Vorrichtung am Grubber	Trinken	0	0.0238	0.0000
PK00975	Kasten	Kasten	Substantiv	2a'b	Kasten des Kippkarrens zur Aufnahme der Ladung	Trinken	0	-0.0031	0.0000
PB07157	Pulle, Pülle	Pulle, Pülle	Substantiv	1	junges Huhn, vor der Legereife	Trinken	0	-0.0094	0.0000
PS04607	Schneppe	Schneppe	Substantiv	'1.1b	Kante eines Stuhlsitzes, Ende einer Sitzbank	Trinken	0	-0.0037	0.0000
PM01426	Mehl-stube	Mehlstube	Substantiv	-	Vorratsraum für Mehl im Bauernhaus	Trinken	0	-0.0018	0.0000
PK03149	Kneip	Kneip	Substantiv	1a'b	das schwach sichelartig gebogene Messer zum Hauen	Trinken	0	0.0041	0.0000
PD02305	Tiefen-graben	Tiefengraben	Substantiv	-	Flurname	Trinken	0	0.0064	0.0000
PB06208	pritschen	pritschen	Verb	6a	sich putzen, flott kleiden	Trinken	0	0.0208	0.0000
PH01240	Harfe	Harfe	Substantiv	-	Harfe	Trinken	0	0.0626	0.0000
PS05310	Schreib-lehrer	Schreiblehrer	Substantiv	-	Lehrer, der Schreibunterricht erteilt	Trinken	0	0.0081	0.0000
PK03111	knausern	knausern	Verb	-	geizen	Trinken	0	0.0354	0.0000
PG03307	Glinde	Glinde	Substantiv	-	Gleitbahn auf dem Eis	Trinken	0	0.0095	0.0000
PA03476	Augbrau-deckel	Augbraudeckel	Substantiv	-	Augendeckel	Trinken	0	0.0430	0.0000
PS09101	Spitzen-hübel	Spitzenhübel	Substantiv	-	Flurname	Trinken	0	0.0064	0.0000
PB01511	Beck	Beck	Substantiv	-	Bäcker	Trinken	0	0.0680	0.0000
PA00563	ab-rüffeln	abrüffeln	Verb	-	derb ausschelten	Trinken	0	0.0156	0.0000
PW00572	wälzen	wälzen	Verb	2	etwas vor sich her rollen	Trinken	0	0.0363	0.0000
PE02359	Examen-weck	Examenweck	Substantiv	-	Weck, den der Schüler nach der Schlußprüfung erhielt	Trinken	0	0.0006	0.0000
PF05206	freuen	freuen	Verb	2	erfreuen	Trinken	0	0.0311	0.0000
PD01293	taub-stumm	taubstumm	Adjektiv	-	taubstumm	Trinken	0	0.0246	0.0000
PG00638	Gaub-loch	Gaubloch	Substantiv	x2	Lichtloch im Dachgiebel	Trinken	0	0.0115	0.0000
PB05083	Bonem, Ponem	Bonem, Ponem	Substantiv	x2a	Aussehen	Trinken	0	0.0570	0.0000
PW01914	Weiß-kuchen	Weißkuchen	Substantiv	-	Hefekuchen	Trinken	0	0.0618	0.0000
PD02747	Dol, Dole	Dol, Dole	Substantiv	1b	mit Steingeröll gefüllter Abzugsgraben	Trinken	0	0.0114	0.0000
PH00851	Hamster-tasche	Hamstertasche	Substantiv	2	Schimpfwort auf den Geizhals	Trinken	0	0.0128	0.0000
PB07595	Buß	Buß	Substantiv	'2	Kuß	Trinken	0	0.0480	0.0000
PG03318	glitschen	glitschen	Verb	1	gleiten, ausgleiten	Trinken	0	0.0142	0.0000
PE01734	Erbsen-klicker	Erbsenklicker	Substantiv	-	Frucht der Erbse	Trinken	0	0.0183	0.0000
PK00669	karcheln, kärcheln	karcheln, kärcheln	Verb	2	im Spazierwagen ausfahren	Trinken	0	0.0197	0.0000
PK05248	Krubbel-kopf	Krubbelkopf	Substantiv	2	Mensch mit krausem Haar	Trinken	0	0.0141	0.0000
PB02665	Pfarrer	Pfarrer	Substantiv	2	Anführer des Kerwezuges	Trinken	0	0.0137	0.0000
PF00126	fahren	fahren	Verb	I2b	das Vieh auf die Weide treiben	Trinken	0	0.0141	0.0000
PU01032	unter-stützen	unterstützen	Verb	2	mit Worten oder Sachmitteln fördern, beistehen	Trinken	0	0.0098	0.0000
PF05292	froh	froh	Adjektiv	1b	erfreut (über etwas)	Trinken	0	0.0000	0.0000
PI00036	Iggel-heim	Iggelheim	Substantiv	-	Ort im . LU	Trinken	0	0.0103	0.0000
PZ01346	Zunge	Zunge	Substantiv	2a	Lederlasche im Schnürschuh	Trinken	0	0.0183	0.0000
PE02006	er-pressen	erpressen	Verb	-	erpressen	Trinken	0	0.0226	0.0000
PG03440	Glüh-birne	Glühbirne	Substantiv	2	rote Nase	Trinken	0	0.0241	0.0000
PA03271	Auf-ruhr	Aufruhr	Substantiv	-	Aufregung, Menschenauflauf	Trinken	0	0.0150	0.0000
LI00116	irich	irich	Adjektiv		eigensinnig, dickköpfig, nicht aufgelegt zu etwas	Trinken	0	-0.0177	0.0000
LD00891	Triwelieres	Triwelieres	Substantiv		das Drängeln, die Quälerei	Trinken	0	0.0115	0.0000
LD01101	Tupi I	Tupi	Substantiv		Kreisel	Trinken	0	0.0648	0.0000
LK01239	Krippel	Krippel	Substantiv	1.	Krüppel	Trinken	0	0.0346	0.0000
LG00766	Gickes	Gickes	Substantiv	1.	Stolz, Hochmut	Trinken	0	0.0210	0.0000
LS01178	Schriner	Schriner	Substantiv		Schreiner	Trinken	0	0.0230	0.0000
LB01318	Boustof	Boustof	Substantiv		Buchstabe	Trinken	0	0.0483	0.0000
LK01200	Kresch	Kresch	Substantiv		Kleie	Trinken	0	0.0321	0.0000
LS00209	schacheren	schacheren	Verb		schachern, handeln	Trinken	0	0.0061	0.0000
EK02340	Krett	Krett	Substantiv		Knochengerüst eines Geflügels, Korb	Trinken	0	-0.0013	0.0000
EL01351	Lues, Los, Lus, Luenz	Lues, Los, Lus, Luenz	Substantiv		Scharre, vom Bäcker zum Sammeln der Asche od. Kohlen, vom Strassenwart zum Beseitigen des Strassenkotes gebraucht	Trinken	0	-0.0139	0.0000
ET02433	Tschopp	Tschopp	Substantiv		Tölpel, dummer Mensch	Trinken	0	-0.0125	0.0000
EK02177	Krampf	Krampf	Substantiv		Krampf; abnorme Empfindung, unerklärbarer Schmerz, bes. bei den Frauen	Trinken	0	-0.0142	0.0000
EA00877	Andülli, Andülie, Andüdel	Andülli, Andülie, Andüdel	Substantiv		geräucherte Fleischwurst	Trinken	0	0.0436	0.0000
ES03565	Schnurchel	Schnurchel	Substantiv	1.	runzeliges, schnurriges Weib	Trinken	0	-0.0079	0.0000
ES00890	sin, sein 	sin, sein	Verb		sein	Trinken	0	0.0575	0.0000
ET01352	Turtel	Turtel	Substantiv		Turteltaube	Trinken	0	0.0438	0.0000
EF01232	Flum, Pflum	Flum, Pflum	Substantiv		Flaum, Flaumfedern, junge weiche Härchen	Trinken	0	-0.0109	0.0000
EG01080	Gater	Gater	Substantiv		das erste Lederstück, wenn man den Absatz aufsetzt	Trinken	0	-0.0049	0.0000
EQ00035	Qualität	Qualität	Substantiv		Beschaffenheit	Trinken	0	0.0199	0.0000
ET00285	Tafel(e)	Tafele, Tafel	Substantiv	1.	Wandtafel in der Schule	Trinken	0	0.0098	0.0000
EF01183	fliehen	fliehen	Verb		fliehen	Trinken	0	0.0485	0.0000
EK01560	Klack	Klack	Substantiv		Riss an der Hand und bes. an den Lippen in Folge der Kälte	Trinken	0	-0.0121	0.0000
ET02059	Triemen, Trumen	Triemen, Trumen	Substantiv		Endstück vom Aufzug eines Gewebes. An die abgeschnittenen Endfäden des alten Zettels wird der neue angedreht	Trinken	0	-0.0132	0.0000
ES02313	schiessen	schiessen	Verb	1.	schiessen	Trinken	0	0.0236	0.0000
ES03334	Schnuder	Schnuder	Substantiv	1.	flüssiger Nasenrotz	Trinken	0	0.0357	0.0000
