xml:id	Lemma	Wortart	Definition	Konzept	Konzept_gemappt	Antwort_Modell
PB00617	Bankerotts-brühe, Bankerott-brühe	Substantiv	dünner, schlechter Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk	Getränk
PB00620	Bankerottsmacher-brühe, Bankerottmacher-brühe	Substantiv	dünner, schlechter Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk	"The dictionary entry ""Bankerottsmacher-brühe"" is a specific type of beverage (coffee), albeit of poor quality. Therefore, it fits into category 3.

**Answer:** Getränk"
PB00757	Pappel-wasser	Substantiv	geringwertiger Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	Getränk
PB01168	Batzen-wein	Substantiv	minderwertiger Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	[ungültig]	"The dictionary entry for ""Batzen-wein"" (inferior wine) is categorized under **Getränk** because it refers to a specific type of beverage, despite its quality descriptor."
PB01184	Bauch-bläser	Substantiv	schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	"The term ""Bauch-bläser"" refers to bad wine, which is a specific type of beverage. Therefore, it falls under the **Getränk** category.

**Answer:** Getränk"
PB01216	Bauchweh-wasser	Substantiv	Zwetschgenschnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk	"The term ""Bauchweh-wasser"" translates to a type of beverage, specifically plum schnapps. This fits the category of **Getränk**, which includes specific types of beverages.

**Answer:** Getränk"
PB01220	Baudel-brühe	Substantiv	Malzkaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee	Getränk	"The dictionary entry defines ""Baudel-brühe"" as ""Malzkaffee,"" which is a type of beverage. Therefore, it belongs to the **Getränk** category.

**Answer:** Getränk"
PB01317	Bauern-wein	Substantiv	Wein, den die Bauern für den eigenen Gebrauch herstellen	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	Getränk
PB01499	Pech-milch	Substantiv	die erste gelbe Milch der Kuh nach dem Kalben	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk	"The dictionary entry describes ""Pech-milch"" as the first yellow milk a cow produces after calving. This refers to a specific type of milk, which falls under the category of beverages.

**Answer:** Getränk"
PB02066	Perl-kaffee	Substantiv	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk	"The dictionary entry ""Perl-kaffee"" defined as ""Schnaps"" refers to a specific type of alcoholic beverage. 

**Answer:** Getränk"
PB02644	Pfand-wein	Substantiv	verpfändeter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	kein_Trinken	"The dictionary entry ""Pfand-wein"" refers to pawned wine, which is a specific condition or action involving wine rather than the beverage itself. It does not fit into trinken (drinking actions), Durst (thirst), or Getränk (types of beverages). Therefore, it belongs to **other**.

Answer: other"
PB02736	Pfeffer-minze, -minz	Substantiv	Pfefferminztee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee	kein_Trinken	"The dictionary entry for ""Pfefferminze, -minz"" with the definition ""Pfefferminztee"" refers to an herb used in making a specific type of tea. While the resulting tea is a beverage (Getränk), the headword itself is the ingredient rather than the drink. Therefore, it falls under the category that includes ingredients and preparation aspects.

**other**"
PB02740	Pfefferminz-tee	Substantiv	Pfefferminztee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee	Getränk	"The headword ""Pfefferminz-tee"" refers to a specific type of beverage, which fits into the ""Getränk"" category. 

**Answer: Getränk**"
PB02741	Pfefferminz-wasser	Substantiv	Getränk aus Pfefferminzessenz und Wasser	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink	Getränk	"The headword ""Pfefferminz-wasser"" refers to a specific type of beverage made from peppermint essence and water. Therefore, it fits into category 3.

Answer: Getränk"
PB02869	Pferds-milch	Substantiv	Stutenmilch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk	Getränk
PB03008	Pflaster	Substantiv	Erdbeerwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	Getränk
PB03368	Bier	Substantiv	Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk	"The headword ""Bier"" refers to a type of drink, which fits into the category of beverages.

**Answer:** Getränk"
PB03415	Bier-schlorum	Substantiv	schlechtes Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk	"**Step-by-Step Explanation:**

1. **Understand the Headword and Definition:**  
   - Headword: Bier-schlorum  
   - Definition: schlechtes Bier (bad beer)

2. **Categorize Based on Definitions:**  
   - ""Bier"" is a specific type of beverage, so it falls under beverages.

3. **Match with Categories:**  
   - The term describes a type of beverage (beer), specifically bad beer.

4. **Conclusion:**  
   - It fits into the **Getränk** category because it's a specific beverage type.

**Answer: Getränk**"
PB03442	Biest-milch	Substantiv	die erste dicke, unreine Milch der Kuh unmittelbar nach dem Kalben	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk	"The headword ""Biest-milch"" refers to a specific type of milk, which falls under the category of beverages. 

**Answer: Getränk**"
PB03609	Pink-pille	Substantiv	schlechter Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk	"The dictionary entry ""Pink-pille,"" defined as ""schlechter Kaffee,"" refers to a type of beverage (coffee) and thus fits into category 3.

**Answer:** Getränk"
PB03661	Bippel-henker	Substantiv	derbe Bez. für schlechten Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk	"The dictionary entry ""Bippel-henker"" refers to a specific type of beverage—coffee—and thus falls into the category of Getränk.

Answer: Getränk"
PB03661	Bippel-henker	Substantiv	Tresterwein, Haustrunk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	"The dictionary entry describes a type of beverage, so it belongs to the **Getränk** category.

**Answer:** Getränk"
PB03715	Birnen-bumpes	Substantiv	Wein, den man aus Birnenselbst hergestellt hat	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	Getränk
PB03729	Birnen-most	Substantiv	Birnensaft	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Getränk	Getränk
PB03731	Birnen-puff	Substantiv	Wein, den man aus Birnen (und Äpfeln) selbst hergestellt hat	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	Getränk
PB03733	Birnen-saft	Substantiv	Birnensaft	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Getränk	Getränk
PB03735	Birnen-schnackel	Substantiv	verächtlich für schlechten Birnenwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	Getränk
PB03741	Birnen-wein	Substantiv	Birnenwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	Getränk
PB03844	Bitter-wasser	Substantiv	ein sehr bitter schmeckendes Mineralwasser	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser	Getränk	"The headword ""Bitter-wasser"" refers to a type of mineral water known for its bitterness. Since it describes a specific beverage, it fits into the Getränk category.

**Answer:** Getränk"
PB03868	Bitzler	Substantiv	junger, noch gärender Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	"The term ""Bitzler"" refers to young, fermenting wine, which can be considered a specific type of beverage. Therefore, it fits into category 3.

**Answer: Getränk**"
PB03946	Plämpel	Substantiv	schlechter Wein, minderwertiger Haustrunk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	"The dictionary entry describes ""Plämpel"" as a type of drink, specifically bad wine and inferior home drinks. This falls under the category of specific beverages. 

**Answer: Getränk**"
PB03947	Plämpel-brühe	Substantiv	schlechter Wein, minderwertiger Haustrunk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	"The dictionary entry ""Plämpel-brühe"" refers to a specific type of beverage, specifically bad wine or inferior home drinks. Therefore, it fits into the **Getränk** category as it defines a particular kind of drink.

Answer: Getränk"
PB04154	blau	Substantiv	Branntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk	Getränk
PB04279	Bleff	Substantiv	Haustrunk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	Getränk
PB04481	Blume	Substantiv	Haustrunk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	"The dictionary entry ""Blume"" with the definition ""Haustrunk"" refers to a specific type of beverage. Therefore, it belongs to the **Getränk** category.

Answer: Getränk"
PB04647	Blut-wein	Substantiv	Rotwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	Getränk
PB04693	Bock-bier	Substantiv	Starkbier mit hohem Stammwürzegehalt	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk	Getränk
PB04748	Böckser	Substantiv	von verdorbenem Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	kein_Trinken	"The dictionary entry ""Böckser"" is defined as being from spoiled coffee. Since this describes a property or condition of coffee rather than a specific type of beverage or an action, it falls under the ""other"" category.

**Answer: other**"
PB04748	Böckser	Substantiv	Most, der in der Gärung das Süße verloren hat	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	Getränk
PB04748	Böckser	Substantiv	Wein mit Bodengeschmack	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	"The dictionary entry ""Böckser"" is defined as a type of wine with an earthy flavor. Since it specifies a particular beverage, it falls under the **Getränk** category.

**Answer: Getränk**"
PB04755	Böcksler	Substantiv	schlechter Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk	Getränk
PB04755	Böcksler	Substantiv	Wein mit Bodengeschmack	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	"The dictionary entry ""Böcksler"" refers to a specific type of wine, which fits into the Getränk category as it describes a type of beverage. 

Answer: Getränk"
PB04761	Bocks-seiche	Substantiv	schlechtes Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk	"The term ""Bocks-seiche"" refers to a type of beer, specifically bad-quality beer. Since it falls under specific types of beverages, it belongs to the **Getränk** category.

Answer: Getränk"
PB04859	Bohnen-kaffee	Substantiv	Bohnenkaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk	Getränk
PB04922	Polack	Substantiv	Rest eines Getränkes im Glas	Getränk	kein_Trinken	"The term ""Polack"" refers to the residue left in a glass after a drink has been consumed. It is not an action (trinken), does not express thirstiness (Durst), nor is it a specific type of beverage (Getränk). Instead, it describes what remains in the container after drinking, which falls under the ""other"" category.

**Answer:** other"
PB05580	Brand	Substantiv	brennender Durst	Durst	Durst	"The dictionary entry for ""Brand"" is defined as ""brennender Durst,"" which translates to an intense or burning thirst. This directly refers to the state of being thirsty, fitting into the **Durst** category.

Answer: Durst"
PB05629	Brannte-wein, Brannt-wein	Substantiv	Branntewein, Branntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk	"The term ""Brannte-wein"" or ""Branntwein"" refers to a type of beverage, specifically brandy. 

Answer: Getränk"
PB05642	Branntwein-schnäpsel	Substantiv	ein Gläschen Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk	"The dictionary entry defines ""Branntwein-schnäpsel"" as a glass of schnaps, which is a specific type of beverage. Therefore, it fits into the **Getränk** category.

Answer: Getränk"
PB05678	Brast	Substantiv	Durst	Durst	Durst	"The headword ""Brast"" with the definition ""Durst"" refers to the state of being thirsty. Therefore, it belongs to the category **Durst**.

Answer: Durst"
PB05724	Bratz	Substantiv	schlechter Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk	Getränk
PB05741	Brauhaus-bier	Substantiv	Biersorte aus Frankth	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk	"The dictionary entry describes a specific type of beer from Frankenstein. Therefore, it falls into the category of Getränk.

**Answer:** Getränk"
PB06029	Preß-most	Substantiv	durch Pressen gewonnener Obstsaft	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Getränk	"The dictionary entry refers to a specific type of juice obtained through pressing, which falls under beverages. 

**Answer:** Getränk"
PB06123	Briester	Substantiv	erste Milch nach dem Kalben	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk	"The dictionary entry ""Briester"" refers to a specific type of milk, making it fall under the category of beverages.

**Answer:** Getränk"
PB06125	Briester-milch	Substantiv	erste Milch nach dem Kalben	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk	"The dictionary entry describes a specific type of milk, which is a beverage. Therefore, it belongs to category 3.

**Answer:** Getränk"
PB06313	Brombeerenlaub-tee	Substantiv	Brombeerenblättertee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee	Getränk	"The dictionary entry ""Brombeerenlaub-tee"" refers to a specific type of tea made from blackberry leaves, making it a beverage.

**Getränk**"
PB06562	Brühe	Substantiv	schlechter Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk	"The headword ""Brühe"" refers to a type of beverage, specifically bad coffee, so it fits into the **Getränk** category.

Getränk"
PB06562	Brühe	Substantiv	Beeren-, Gemüsesaft	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Getränk	Getränk
PB06562	Brühe	Substantiv	schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	"The term ""Brühe"" refers to a type of drink (specifically bad wine), so it fits into the Getränk category.

**Getränk**"
PB06629	Brummelsbeerblätter-tee	Substantiv	Brombeerblättertee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee	Getränk	"The dictionary entry ""Brummelsbeerblätter-tee"" (likely ""Brombeerblättertee"") refers to a specific type of tea made from bilberry leaves or elderflowers. Since it is a specific beverage, it belongs to the **Getränk** category.

**Answer:** Getränk"
PB06831	Bruttel	Substantiv	trübe Brühe	Getränk	Getränk	Getränk
PB06831	Bruttel	Substantiv	schlechter Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	kein_Trinken	"The dictionary entry ""Bruttel"" with the definition ""schlechter Kaffee"" (bad coffee) describes the quality of coffee rather than being a distinct type of beverage. Therefore, it fits into category 4: other.

**Answer:** other"
PB06832	Bruttel-brühe	Substantiv	schlechtes Kaffeegetränk	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk	"The word ""Bruttel-brühe"" is defined as a type of coffee drink, even though it's considered bad. Therefore, it fits into the Getränk category.

**Answer:** Getränk"
PB06974	Büchsen-milch	Substantiv	Büchsenmilch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk	Getränk
PB07038	Buckskin	Substantiv	schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	"The term ""Buckskin"" refers to a type of wine, making it fall under the category of beverages.

**Answer:** Getränk"
PB07052	Pudel	Substantiv	schlechter Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk	"The headword ""Pudel"" refers to ""schlechter Kaffee,"" which is a type of beverage. This fits the category of specific beverages.

**Getränk**"
PB07085	Puff	Substantiv	Haustrunk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	kein_Trinken	"The dictionary entry ""Puff"" with the definition ""Haustrunk"" refers to a pub where house drinks are served. Since this relates to a place associated with drinking rather than an action, state, or specific beverage type, it falls under the ""other"" category.

**Answer: other**"
PB07282	Bumpes	Substantiv	schlechter Wein, Tresterwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	Getränk
PB07380	Buppes	Substantiv	minderwertiger Wein, Haustrunk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	"The headword ""Buppes"" is defined as a low-quality wine and a household beverage, which falls under specific types of beverages. 

**Answer: Getränk**"
PB07749	Butter-milch	Substantiv	Buttermilch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk	"The dictionary entry refers to a type of milk, which is a beverage. Therefore, it fits into the **Getränk** category.

**Answer:** Getränk"
PB07852	Butzen-milch, Butze-milch	Substantiv	die erste dicke, unreine Milch der Kuh nach dem Kalben	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk	Getränk
PB07865	Butzicht-milch	Substantiv	die erste dicke, unreine Milch der Kuh unmittelbar nach dem Kalben	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk	Getränk
PD00309	Taglöhners-wein, Taglöhner-wein	Substantiv	Wein, den die im Taglohn Arbeitenden von den Weinbauern erhalten	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	Getränk
PD00533	Tal-wein	Substantiv	Wein aus niedrigen Lagen	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	"The dictionary entry ""Tal-wein"" refers to a specific type of wine, which is a beverage. 

**Answer:** Getränk"
PD00571	Dämmer-schoppen	Substantiv	kleiner Abendtrunk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	kein_Trinken	"The term ""Dämmer-schoppen"" refers to a specific type of drinking vessel, which falls under the category of tools or containers related to beverages.

**Answer: other**"
PD01407	Tausendgüldenkraut-tee	Substantiv	Tee aus Tausendguldenkraut	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee	Getränk	"The headword ""Tausendgüldenkraut-tee"" refers to a specific type of tea, making it a beverage.

**Answer:** Getränk"
PD01569	Tee	Substantiv	die getrockneten Blätter des Teestrauches und das daraus bereitete Getränk	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee	Getränk	"The headword ""Tee"" refers to the dried leaves of the tea plant and the drink made from them. This falls under specific types of beverages.

**Answer:** Getränk"
PD01569	Tee	Substantiv	Kräutertee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee	Getränk	Getränk
PD02004	Teufels-gesöff, Teufel-gesöff	Substantiv	Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk	"The dictionary entry ""Teufels-gesöff, Teufel-gesöff"" with the definition ""Schnaps"" refers to a specific type of beverage. Therefore, it belongs to the **Getränk** category.

**Answer:** Getränk"
PD02202	Dick-milch	Substantiv	Dickmilch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk	Getränk
PD02573	Tisch-wein	Substantiv	Wein, der zum Essen getrunken wird, Wein von geringerer Qualität	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	Getränk
PD02627	Dividenden-brühe	Substantiv	Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk	Getränk
PD02628	Dividenden-wasser	Substantiv	Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk	"The dictionary entry ""Dividendenwasser"" is defined as Bier, which is a specific type of beverage. Therefore, it belongs to the **Getränk** category.

**Answer:** Getränk"
PD02922	Doppel-bier	Substantiv	Starkbier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk	"The headword ""Doppel-bier"" refers to a specific type of beer, which is defined as ""Starkbier."" This falls under the category of beverages. 

**Answer:** Getränk"
PD02923	Doppel-bock	Substantiv	besonders starkes Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk	Getränk
PD02947	Doppel-kümmel	Substantiv	doppelt abgezogener Kümmelbranntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk	Getränk
PD03425	Drachen-töter	Substantiv	schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	Getränk
PD03596	Trank	Substantiv	Getränk	Getränk	Getränk	"The dictionary entry ""Trank"" with the definition ""Getränk"" refers to a type of beverage, fitting the category for specific drinks.

**Answer: Getränk**"
PD03746	Trauben-most	Substantiv	Traubenmost	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Getränk	"The dictionary entry ""Trauben-most"" refers to grape juice, specifically the unfermented juice used in winemaking. This is a type of beverage, making it fit into the Getränk category.

Answer: Getränk"
PD03753	Trauben-puff	Substantiv	Wein minderer Güte	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	Getränk
PD03764	Trauben-wein	Substantiv	Wein aus Traubenbeeren	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	"The dictionary entry describes ""Traubenwein"" as wine made from grape berries, which is a specific type of beverage. Therefore, it fits into the **Getränk** category.

**Answer:** Getränk"
PD03870	Treber-most	Substantiv	Nachwein aus Traubentrestern	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	"The term ""Treber-most"" refers to a specific type of beverage made from grape marc, fitting the definition of a beverage. 

**Answer: Getränk**"
PD03871	Treber-wein	Substantiv	aus Traubenrückständen unter Zusatz von Zucker und Wasser hergestellter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	Getränk
PD03964	Dreck-milch	Substantiv	die erste, dicke Milch der Kuh nach dem Kalben	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk	"The dictionary entry ""Dreck-milch"" refers to a specific type of milk, which is a beverage. Therefore, it fits into category 3, **Getränk**.

Answer: Getränk"
PD04171	Drei-männer	Substantiv	schlechter, saurer Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	"The dictionary entry ""Drei-männer"" refers to a type of wine, which is a specific beverage. Therefore, it falls under the category **Getränk**.

**Answer:** Getränk"
PD04173	Dreimänner-wein	Substantiv	schlechter, saurer Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	Getränk
PD04291	Trester-most	Substantiv	Nachwein aus Traubentrestern	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	Getränk
PD04295	Trester-schnaps	Substantiv	aus Weintrestern gebrannter Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk	"The dictionary entry describes Trester-schnaps as a specific type of Schnaps made from Weintrester. Since it refers to a particular beverage, it fits into the **Getränk** category.

Answer: Getränk"
PD04296	Trester-wasser	Substantiv	aus TraubenrückständenZucker und Wasser hergestellter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	Getränk
PD04431	Trink	Substantiv	Trunk	Getränk	kein_Trinken	"The dictionary entry ""Trink"" with the definition ""Trunk"" does not clearly fit into the categories of drinking actions, thirst states, or specific beverages. Considering it might refer to a container, it falls under ""other.""

**Answer:** other"
PD04433	Trink-branntwein	Substantiv	Branntwein zum Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk	Getränk
PD04436	Trinkens, Trinken	Substantiv	Getränk für Menschen	Getränk	Getränk	Getränk
PD04443	Trink-stieben	Substantiv	heftiger Durst	Durst	Durst	"The dictionary entry ""Trink-stieben"" with the definition ""heftiger Durst"" refers to a state of severe thirst. Therefore, it belongs to the category:

**Durst**

Answer: Durst"
PD04445	Trink-wasser	Substantiv	Trinkwasser	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser	Getränk	"The headword ""Trinkwasser"" refers to drinking water, which is a specific type of beverage. Therefore, it falls under the **Getränk** category.

**Answer:** Getränk"
PD04446	Trink-wein	Substantiv	minderer Wein, der als Haustrunk dient	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	Getränk
PD04512	Triumph-bock	Substantiv	Biersorte	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk	"The dictionary entry ""Triumph-bock"" with the definition ""Biersorte"" refers to a specific type of beer. 

**Answer: Getränk**"
PD04576	Troll-schoppen	Substantiv	letzter Schoppen, der vor dem Nachhausegehen im Stehengetrunken wird	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	trinken	trinken
PD04611	Tropfs-bier	Substantiv	Bier, das nach dem Einschenken vom Hahn abtropft	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk	"The dictionary entry ""Tropfs-bier"" describes a type of beer that drips off the tap after being poured. While the definition provides context about its serving method, the primary focus remains on the beverage itself. Therefore, it falls under **Getränk**.

**Answer: Getränk**"
PD04669	Trub, Trube	Substantiv	trüber Rückstand von Flüssigkeiten, bes. dergetrübte letzte Wein im Faß	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	kein_Trinken	"The dictionary entry describes a residue from liquids, specifically in wine, which is not a type of beverage, action, or thirst state. Therefore, it belongs to the 'other' category.

**Answer:** other"
PD04688	Trub-wein	Substantiv	der durch die Hefe getrübte letzte Wein im Faß	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	"The dictionary entry ""Trub-wein"" refers to a specific type of cloudy wine due to yeast residue in the cask. Since it describes a particular beverage, it falls under the **Getränk** category.

**Answer: Getränk**"
PD04691	Druck	Substantiv	durch Keltern gewonnener Most	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Getränk	"The term ""Druck,"" meaning juice obtained through pressing grapes, is classified under beverages. 

Answer: Getränk"
PD04713	Drücker	Substantiv	ausgepreßter Most	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Getränk	"The dictionary entry ""Drücker,"" defined as ""ausgepreßter Most,"" refers to a specific type of juice. Therefore, it fits into the category of beverages.

**Answer:** Getränk"
PD04718	Drücker-wein	Substantiv	Tresterwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	"The term ""Drücker-wein"" refers to a specific type of wine, which falls under the category of **Getränk**.

Answer: Getränk"
PD04804	Trunk	Substantiv	was man auf einmal trinkt	Getränk	trinken	trinken
PD04804	Trunk	Substantiv	Getränk	Getränk	Getränk	"The dictionary entry ""Trunk"" with the definition ""Getränk"" refers to a type of beverage, fitting the category **Getränk**.

**Answer:** Getränk"
PD04809	Trunk-wein	Substantiv	minderer Wein, der als Haustrunk dient	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	Getränk
PD04832	Druschelbeeren-wein	Substantiv	Wein aus Stachelbeeren	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk	Getränk
PD04844	Druschel-schnaps	Substantiv	Schnaps aus Stachelbeeren	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk	Getränk
