xml:id	Lemma	Lemma_bereinigt	Wortart	Level	Definition	Konzept	Label	Cosine_Score	Pred_Label
LF00916	Vir-schotz	Virschotz	Substantiv		der erste Branntwein, der beim Brennen	Trinken	1	0.7155	1.0000
LF01160	Vor-laf	Vorlaf	Substantiv		Vorlauf d. i. der erste Branntwein, der beim Brennen ausfließt. Er ist zu alkoholreich, um getrunken zu werden, u. dient zu Einreibungen	Trinken	1	0.4958	0.0000
LF01369	Fusel	Fusel	Substantiv		geringer, schlechter Branntwein	Trinken	1	0.7682	1.0000
LG00339	Geischt	Geischt	Substantiv		Weingeist, Alkohol	Trinken	1	0.6688	1.0000
LG00782	Giges I	Giges	Substantiv		schlechter Branntwein, Fusel	Trinken	1	0.7817	1.0000
LG01193	Grumberebrantwein	Grumberebrantwein	Substantiv		Kartoffelsprit	Trinken	1	0.0688	0.0000
LH00199	Häns-chen	Hänschen	Substantiv		ein Achtel Liter Branntwein	Trinken	1	0.7857	1.0000
LH00357	Heffen	Heffen	Substantiv	2.	ein Gläschen Hefenbranntwein	Trinken	1	0.7094	1.0000
LK00259	Kassis	Kassis	Substantiv	2.	Likör, der aus der Frucht derselben zubereitet wird	Trinken	1	0.5795	1.0000
LK01060	Kowen-bretchen	Kowenbretchen	Substantiv		Gläschen Branntwein	Trinken	1	0.7757	1.0000
LK01499	Kwetsch I	Kwetsch	Substantiv	2.	Zwetschenschnaps	Trinken	1	0.6838	1.0000
LK01505	Kwetschwasser	Kwetschwasser	Substantiv		Zwetschenbranntwein	Trinken	1	0.7743	1.0000
LM00027	Mawebitter	Mawebitter	Substantiv		Magenbitter	Trinken	1	0.6534	1.0000
LM00470	Mirabell	Mirabell	Substantiv	2.	Mirabellenbranntwein	Trinken	1	0.7706	1.0000
LM00677	Mupp	Mupp	Substantiv		schlechter, minderwertiger Schnaps	Trinken	1	0.6503	1.0000
LR00162	Rattegift	Rattegift	Substantiv		schlechter Schnaps	Trinken	1	0.7879	1.0000
LS00327	Scharlacher	Scharlacher	Substantiv		Schnaps, sog. nach der Farbe	Trinken	1	0.6595	1.0000
LS00787	Schlupp I	Schlupp	Substantiv	2.	Gläschen Schnaps	Trinken	1	0.6288	1.0000
LS00907	Schnaps	Schnaps	Substantiv		Schnaps	Trinken	1	0.8080	1.0000
LS01000	Schnik	Schnik	Substantiv		Fusel, schlechter Branntwein	Trinken	1	0.7653	1.0000
LS01029	Schnorres	Schnorres	Substantiv	2.	Gläschen Schnaps	Trinken	1	0.6288	1.0000
LS01115	Schorbacher	Schorbacher	Substantiv		gewöhnlicher Kartoffelschnaps, der in Schorbach (n. w. Bitsch) vorzugsweise getrunken wird	Trinken	1	0.5654	1.0000
LS01837	Spret	Spret	Substantiv	1.	Sprit, Spiritus, schlechter Schnaps	Trinken	1	0.6243	1.0000
LS02490 	Surmilich 	Surmilich	Substantiv		Sauermilch	Trinken	1	0.8094	1.0000
LW00150	Wasser	Wasser	Substantiv	2.	in aller Frühe getrunkener Branntwein	Trinken	1	0.7256	1.0000
LW00386	Wih-wasser	Wihwasser	Substantiv	2.	Schnaps, der in der Frühe getrunken wird	Trinken	1	0.6425	1.0000
LZ00261	Zwelfer	Zwelfer	Substantiv		ein Schnaps zu 12	Trinken	1	0.6492	1.0000
LA00352	Äbbel-win	Äbbelwin	Substantiv		Apfelwein	Trinken	1	0.9295	1.0000
LB00331	Paure-wein	Paurewein	Substantiv		ungekelteter Wein	Trinken	1	0.8239	1.0000
LB00479	Pek I	Pek	Substantiv		saurer Wein, aus Trestern hergestellt, indem man Wasser zusetzt u. das Gemisch einige Tage in einem Fasse stehen läßt	Trinken	1	0.5730	1.0000
LD00695	Drank	Drank	Substantiv	1.	Apfelwein	Trinken	1	0.9295	1.0000
LD00971	Druff	Druff	Substantiv	1.	trüber Wein als Faßrest	Trinken	1	0.5827	1.0000
LF00954	Vitz	Vitz	Substantiv		Obstwein	Trinken	1	0.8685	1.0000
LF01130	Föll-wein	Föllwein	Substantiv		Füllwein, Wein zum Nach- und Auffüllen im Fasse	Trinken	1	0.6487	1.0000
LK00343	Keizen	Keizen	Substantiv	2.	schlechter Wein, Krätzer	Trinken	1	0.6709	1.0000
LK00372	Kelterwein	Kelterwein	Substantiv		Wein von gekelterten Trauben im Gegensatz zu	Trinken	1	0.6166	1.0000
LL00401	Lier	Lier	Substantiv		Holzapfelwein	Trinken	1	0.8171	1.0000
LM00620	Moschketeller	Moschketeller	Substantiv		Muskatellertraube, –wein	Trinken	1	0.5127	1.0000
LW00407	Win	Win	Substantiv		Wein	Trinken	1	0.7680	1.0000
LS00279	Schampanjer	Schampanjer	Substantiv		Champagnerwein	Trinken	1	0.8764	1.0000
LD00701	dranken	dranken	Verb		trinken	Trinken	1	0.9624	1.0000
LD00816	drenken	drenken	Verb		trinken	Trinken	1	0.9624	1.0000
LD00870	trinken	trinken	Verb		trinken	Trinken	1	0.9624	1.0000
LD01188	duttlen	duttlen	Verb		trinken, saugen	Trinken	1	0.3835	0.0000
LG00244	Ge-drenks	Gedrenks	Substantiv	2.	das Trinken	Trinken	1	0.8368	1.0000
LS00441	schepplen	schepplen	Verb		trinken, mit dem Nebenbegriff des Gewohnheitsmäßigen	Trinken	1	0.1125	0.0000
LS00824	schmatzen	schmatzen	Verb	2.	mit Wohlbehagen trinken	Trinken	1	0.7020	1.0000
LS01070	schocken	schocken	Verb		anstoßen mit den Gläsern, um auf das Wohl jds. zu trinken	Trinken	1	0.6539	1.0000
LB00626	be-schipsen	beschipsen	Verb	2.	sich betrinken	Trinken	1	0.7733	1.0000
LB00676	be-trinken	betrinken	Verb		sich betrinken	Trinken	1	0.7733	1.0000
LL00565	lumpen	lumpen	Substantiv		zechen, schlemmen	Trinken	1	0.0472	0.0000
LS00789	schluppen	schluppen	Verb		einen Schluck tun, zechen	Trinken	1	0.5577	1.0000
LS02448	suffen	suffen	Verb		saufen	Trinken	1	0.4329	0.0000
LU00253	us-suffen	ussuffen	Verb		leer saufen	Trinken	1	0.3727	0.0000
LG00583	Ge-scheppels	Gescheppels	Substantiv		übermäßiges od. gewohnheitsmäßiges Trinken von Schoppen Bier od. Wein	Trinken	1	0.6056	1.0000
LG00627	Ge-seffs	Geseffs	Substantiv		Gesöffe, Säuferei, unmäßiges Trinken	Trinken	1	0.5348	1.0000
LB01560	bruddelen	bruddelen	Verb	2.	mit Geräusch Wasser schlürfen (vom Vieh)	Trinken	1	0.6302	1.0000
LG00688	Ge-supps	Gesupps	Substantiv		Saugen, Geschlürf, schlürfendes Geräusch beim Trinken	Trinken	1	0.4541	0.0000
LG00899	Glugluk	Glugluk	Substantiv		Gluckgluck (Geräusch beim Trinken od. Ausgießen einer Flüssigkeit)	Trinken	1	0.2104	0.0000
LS00742	schlirpsen	schlirpsen	Verb	1.	schlürfen beim Trinken	Trinken	1	0.7727	1.0000
LS00772	schlotzen	schlotzen	Verb	1.	schlürfen, mit Wohlbehagen trinken, schmatzen	Trinken	1	0.5685	1.0000
LS00790	schlurben	schlurben	Verb	2.	schlürfen, geräuschvoll trinken	Trinken	1	0.6821	1.0000
LD00590	tompen	tompen	Verb	2.	schlummern, nippen	Trinken	1	-0.0593	0.0000
LL00196	lebbern	lebbern	Verb		nippen' schlürfen	Trinken	1	0.3325	0.0000
LR00037	rädelen	rädelen	Verb	2.	zuviel essen od. trinken	Trinken	1	0.7630	1.0000
LS01524	sifflen	sifflen	Verb		anhaltend u. viel trinken	Trinken	1	0.8071	1.0000
LD01185	tuten II	tuten	Verb		tüchtig trinken	Trinken	1	0.6050	1.0000
LL00467	literen	literen	Verb	2.	tüchtig trinken	Trinken	1	0.6050	1.0000
LS00708	Schlewe-schnabbs	Schleweschnabbs	Substantiv		Schlehenschnapps	Trinken	1	0.0104	0.0000
EP03750	Brocken	Brocken	Substantiv	4.	Hunger, Durst	Trinken	1	0.6867	1.0000
EP03894	Brand	Brand	Substantiv	8.	Durst	Trinken	1	0.8145	1.0000
ET01331	Durst	Durst	Substantiv		Durst	Trinken	1	0.8145	1.0000
ET01334	durstig	durstig	Adjektiv		durstig	Trinken	1	0.7635	1.0000
ET01335	dürsterig, dürsterlich	dürsterig, dürsterlich	Adjektiv		durstigmachend, durstbringend	Trinken	1	0.5835	1.0000
EN00683	Näz	Näz	Substantiv	4.	schlechtes Getränk	Trinken	1	0.7047	1.0000
ES00292	Gsuff(s)	Gsuffs, Gsuff	Substantiv	2.	schlechtes Getränk	Trinken	1	0.7047	1.0000
ES02514	Schlabberte, Schlabbete	Schlabberte, Schlabbete	Substantiv	2.	überh. schlechtes Getränke, kraftlose Brühe	Trinken	1	0.6473	1.0000
ET02147	Trank	Trank	Substantiv		Trank	Trinken	1	0.0612	0.0000
ET02165	Trunk	Trunk	Substantiv		Trunk	Trinken	1	-0.0181	0.0000
EP03252	Plämpel, Bämpel	Plämpel, Bämpel	Substantiv	2.	träger, langsamer Mensch; schlechtes Getränk, insbes. dünner schwappelnder Kaffee	Trinken	1	0.4624	0.0000
EP03335	Plappri, Plappkli	Plappri, Plappkli	Substantiv	2.	schwaches Getränk, insb. von Wein und Kaffee gesagt	Trinken	1	0.6851	1.0000
ET02152	Säütränke	Säütränke	Substantiv	2.	schlechtes Getränk, z. B. schlechter Wein	Trinken	1	0.7635	1.0000
EW01183	Seckelwasser	Seckelwasser	Substantiv		schlechtes Getränk, Wein und Bier	Trinken	1	0.6366	1.0000
EK00182	Kaffee, Kaffi	Kaffee, Kaffi	Substantiv	1.	Kaffee	Trinken	1	0.7994	1.0000
EP03724	Qutschelbrüej	Qutschelbrüej	Substantiv	2.	schlechter Kaffee	Trinken	1	0.8005	1.0000
EW01182	Schüsselwasser	Schüsselwasser	Substantiv	2.	schlechter Kaffee; dünne, kraftlose Suppe	Trinken	1	0.6064	1.0000
EL01180	Lappenlur(e), Lappenlür	Lappenlure, Lappenlur, Lappenlür	Substantiv	1.	schwacher, saurer, matter, verwässerter Wein oder Kaffee	Trinken	1	0.5875	1.0000
EK00183	Schokelakaffee	Schokelakaffee	Substantiv		Milchschokolade mit Brot	Trinken	1	0.6337	1.0000
ET00024	Tee	Tee	Substantiv	2.	Aufguss von getrockneten Blättern oder Blüten heilkräftiger Pflanzen	Trinken	1	0.3485	0.0000
ET00025	Brusttee	Brusttee	Substantiv	1.	Brusttee	Trinken	1	0.7246	1.0000
EW01154	Bappelwasser	Bappelwasser	Substantiv	2.	Tee aus Blättern der Rosenpappel	Trinken	1	0.2878	0.0000
EM00566	Milch	Milch	Substantiv		Milch	Trinken	1	0.8164	1.0000
EM00567	Brieschmilch	Brieschmilch	Substantiv		die erste Milch der Kuh	Trinken	1	0.6737	1.0000
EM00571	Geisenmilch	Geisenmilch	Substantiv	1.	Ziegenmilch	Trinken	1	0.7946	1.0000
EM00577	Surmilch	Surmilch	Substantiv		Sauermilch, Dickmilch, gestockte Milch; wird häufig abends mit Kartoffeln gegessen; auch zu Suppen verwendet	Trinken	1	0.4988	0.0000
EP04065	Briest, Briesch	Briest, Briesch	Substantiv	3.	gestockte junge Milch	Trinken	1	0.6709	1.0000
ET01557	Düttle, Düttel	Düttle, Düttel	Substantiv	4.	Muttermilch	Trinken	1	0.6114	1.0000
EP03708	Brüej(e)	Brüeje, Brüej	Substantiv	1.	Brühe, Sauce; auch Seifenbrühe, frischgepresster Rebensaft	Trinken	1	0.5475	1.0000
ES00323	Saft	Saft	Substantiv		Saft	Trinken	1	0.7955	1.0000
EW01152	Wasser	Wasser	Substantiv	1.	Wasser, Trinkwasser, Quellwasser, Regenwasser, Fluss, Teich, See, Meer. Von einem Arbeitsscheuen	Trinken	1	0.2380	0.0000
EM01217	Elfermëss	Elfermëss	Substantiv		übtr. Frühschoppen. In der guten, alten Zeit durften die Wirtshäuser am Sonntag Vormittag vor Schluss des Gottesdienstes um 11 Uhr keine Gäste aufnehmen; der Wirtshausgang um diese Zeit wurde dann scherzhaft E. genannt	Trinken	1	0.1485	0.0000
ES03133	Armschmalz	Armschmalz	Substantiv	2.	in der Arbeiterspr. Bezeichnung für alkoholhaltige Getränke	Trinken	1	0.6187	1.0000
EP01634	Bier	Bier	Substantiv		Bier	Trinken	1	0.7821	1.0000
ES02036	Schoppen	Schoppen	Substantiv	2.	bes. ein Schoppen Bier	Trinken	1	0.7225	1.0000
EG01127	Herrgöttel	Herrgöttel	Substantiv	2.	ein kleines Glas Bier, ein halber Schoppen, ein viertel Liter Wein	Trinken	1	0.5946	1.0000
EF00900	Fusel	Fusel	Substantiv		geringer, schlechter Branntwein	Trinken	1	0.7682	1.0000
EF01024	Vitriol	Vitriol	Substantiv	2.	schlechter Branntwein	Trinken	1	0.8626	1.0000
EG00225	Rattengift	Rattengift	Substantiv	1.	Schnaps	Trinken	1	0.8080	1.0000
EG01048	Geist	Geist	Substantiv	2.	Weingeist, Alkohol	Trinken	1	0.6688	1.0000
EK01109	Kirs(e), Kirsch	Kirse, Kirs, Kirsch	Substantiv	2.	Kirschbranntwein	Trinken	1	0.8146	1.0000
EK02026	Kräbel	Kräbel	Substantiv		Branntwein	Trinken	1	0.9067	1.0000
EK02032	Krëbser 	Krëbser	Substantiv	1.	Schnaps	Trinken	1	0.8080	1.0000
EL00463	Vorlauf	Vorlauf	Substantiv	2.	der erste Branntwein, der beim Branntweinbrennen herauskommt; er wird nicht getrunken, sondern zur Herstellung einer geringeren Güte Schnaps oder zu Einreibungen verwandt	Trinken	1	0.5637	1.0000
EL01179	Lur(e), Lür	Lure, Lur, Lür	Substantiv	3.	schlechter Schnaps	Trinken	1	0.7879	1.0000
EL01546	Lüterung	Lüterung	Substantiv	1.	Vorbranntwein	Trinken	1	0.8331	1.0000
EP00701	Totenbaümpolitur	Totenbaümpolitur	Substantiv	2.	schlechter Schnaps	Trinken	1	0.7879	1.0000
EP01789	Bërliner 	Bërliner	Substantiv	2.	schlechter Schnaps, auch Bërliner Schnaps	Trinken	1	0.6050	1.0000
EP02080	Position	Position	Substantiv	2.	ein gewöhnliches Trinkglas voll Schnaps	Trinken	1	0.6291	1.0000
EP02310	Petrol	Petrol	Substantiv	2.	Fusel, gemeiner Schnaps	Trinken	1	0.6489	1.0000
EP03930	Brenz	Brenz	Substantiv	1.	Schnaps, Fusel	Trinken	1	0.6904	1.0000
ER01113	Rissmichum	Rissmichum	Substantiv		gemeiner Schnaps	Trinken	1	0.6914	1.0000
ES00572	Katzenseckel	Katzenseckel	Substantiv	1.	Branntwein	Trinken	1	0.9067	1.0000
ES03505	Quëtschelschnaps, Quëtschenschnaps, Quetschenschnaps	Quëtschelschnaps, Quëtschenschnaps, Quetschenschnaps	Substantiv		Branntwein aus Zwetschen	Trinken	1	0.7602	1.0000
ES04513	Sprit	Sprit	Substantiv	2.	schlechter Schnaps	Trinken	1	0.7879	1.0000
ES04532	Spritzer, Spretzer	Spritzer, Spretzer	Substantiv	5.	kleine Menge Branntwein, die man in den schwarzen Kaffee giesst	Trinken	1	0.6572	1.0000
ET01713	Traberen, Träberen	Traberen, Träberen	Substantiv	2.	Treberbranntwein	Trinken	1	0.8105	1.0000
ET01926	Teüfelsdrëck 	Teüfelsdrëck	Substantiv	2.	Schnaps	Trinken	1	0.8080	1.0000
ET02252	Druesen, Drusen	Druesen, Drusen	Substantiv	2.	Branntwein aus Weinhefe gewonnen	Trinken	1	0.7384	1.0000
EW00679	Branntenwi(n), Brënntewi(n)	Branntenwin, Branntenwi, Brënntewin, Brënntewi	Substantiv		Branntwein, Schnaps	Trinken	1	0.8064	1.0000
EW00690	Grumbirenbrënntewin	Grumbirenbrënntewin	Substantiv		Branntwein aus gegorenen Kartoffeln	Trinken	1	0.7639	1.0000
EW01009	Wermuet	Wermuet	Substantiv	2.	Wermutbranntwein	Trinken	1	0.7989	1.0000
EW01154	Bappelwasser	Bappelwasser	Substantiv	1.	geistige Getränke	Trinken	1	0.6787	1.0000
EW01189	Wichtwasser, Gewichtwasser, Wihwasser	Wichtwasser, Gewichtwasser, Wihwasser	Substantiv	2.	Schnaps	Trinken	1	0.8080	1.0000
EZ00219	Zucker II	Zucker	Substantiv	2.	Gläschen Schnaps	Trinken	1	0.6288	1.0000
EG00282	Giges, Gigs	Giges, Gigs	Substantiv		schlechter Branntwein, Fusel; schlechter Wein	Trinken	1	0.7257	1.0000
ER00670	Rämpes	Rämpes	Substantiv	1.	geringer Schnaps; schlechter Wein	Trinken	1	0.7764	1.0000
EG00283	Burlegiges	Burlegiges	Substantiv	1.	schlechter, gewässerter Wein	Trinken	1	0.7520	1.0000
EK01744	Kläw(n)er, Kläfler	Kläwner, Kläwer, Kläfler	Substantiv	2.	Wein daraus	Trinken	1	0.7407	1.0000
EL01179	Lur(e), Lür	Lure, Lur, Lür	Substantiv	1.	leichter Wein, hergestellt durch Vermischen mit Wasser	Trinken	1	0.6179	1.0000
EL01179	Lur(e), Lür	Lure, Lur, Lür	Substantiv	2.	ein Getränk, im Herbst aus wilden Früchten und etwas Wein hergestellt	Trinken	1	0.5921	1.0000
EM01478	Most II, Muschk	Most, Muschk	Substantiv	1.	süsser Apfelwein	Trinken	1	0.8274	1.0000
EM01478	Most II, Muschk	Most, Muschk	Substantiv	2.	süsser Traubenwein	Trinken	1	0.8287	1.0000
EM01516	Mët(er)	Mëter, Mët	Substantiv		Met	Trinken	1	0.1245	0.0000
EP00881	Bemmeri	Bemmeri	Substantiv	2.	schlechter Wein	Trinken	1	0.8183	1.0000
EP00974	Bumpes	Bumpes	Substantiv	2.	gepantschter Wein	Trinken	1	0.5894	1.0000
EP01449	Bupperi	Bupperi	Substantiv	4.	schlechter Wein	Trinken	1	0.8183	1.0000
EP02606	Rachenbutzer	Rachenbutzer	Substantiv	1.	saurer Wein, der vermöge seiner Weinsteinsäure den Schleim im Rachen gerinnen macht und ablöst	Trinken	1	0.5219	1.0000
EP03708	Brüej(e)	Brüeje, Brüej	Substantiv	2.	schlechte Suppe, schlechter Wein	Trinken	1	0.6625	1.0000
EP03711	Bankerottbrüej	Bankerottbrüej	Substantiv		schlechter Wein	Trinken	1	0.8183	1.0000
EP03723	Leimenbrüej	Leimenbrüej	Substantiv		scherzhaft für den lehmfarbigen neuen Wein	Trinken	1	0.3601	0.0000
EP03727	Schnitzbrüej	Schnitzbrüej	Substantiv		schlechter Wein	Trinken	1	0.8183	1.0000
EW00675	Äpfelwi(n)	Äpfelwin, Äpfelwi	Substantiv		Apfelwein	Trinken	1	0.9295	1.0000
EW00678	Birenwi(n)	Birenwin, Birenwi	Substantiv		Birnwein	Trinken	1	0.8645	1.0000
EW00682	Dreimännerwin	Dreimännerwin	Substantiv		Wein, der so sauer ist, dass drei Männer den Trinkenden festhalten müssen (sonst würde er  sich weigern, ihn zu nehmen)	Trinken	1	0.5186	1.0000
EW00685	Edelwin	Edelwin	Substantiv		feine Sorte Weisswein	Trinken	1	0.8106	1.0000
EW00686	Ehrwein	Ehrwein	Substantiv		Ehrenwein	Trinken	1	0.7628	1.0000
EW00688	Gänswin	Gänswin	Substantiv		schlechter Wein	Trinken	1	0.8183	1.0000
EW00706	Stichwin	Stichwin	Substantiv		der zur Probe aus dem Fass genommene Wein	Trinken	1	0.6590	1.0000
EW00712	Trinkwi(n)	Trinkwin, Trinkwi	Substantiv		leichter Wein, der gewonnen wird, wenn man nach dem Pressen der Trauben die Träber mit Wasser übergiesst und nach einem Zuckerzusatz nochmals gären lässt	Trinken	1	0.5036	1.0000
EW00713	Truebwi(n), Trüebwi(n)	Truebwin, Truebwi, Trüebwin, Trüebwi	Substantiv		Trübwein, der letzte, nicht mehr klare W. aus einem Fasse	Trinken	1	0.5964	1.0000
EG01147	gutteren	gutteren	Verb	1.	aus einem Fläschchen trinken	Trinken	1	0.6939	1.0000
EG01330	glucklen	glucklen	Verb	2.	trinken	Trinken	1	0.9624	1.0000
EH01203	hüpperen	hüpperen	Verb	4.	trinken	Trinken	1	0.9624	1.0000
EK01581	klëmmen 	klëmmen	Verb	3.	trinken	Trinken	1	0.9624	1.0000
EK01662	klopfen	klopfen	Verb	1.	schlagen, hämmern; mit dem Glase auf den Tisch klopfen, wenn man im Wirtshaus noch etwas wünscht; trinken	Trinken	1	0.1208	0.0000
EL01062	läppelen	läppelen	Verb	2.	saufen (vom Hund)	Trinken	1	0.2967	0.0000
EL01080	lipplen	lipplen	Verb	2.	saufen (von der Katze)	Trinken	1	0.1029	0.0000
EL01367	leschen	leschen	Verb	1.	löschen (Feuer, Durst, Staub)	Trinken	1	0.6428	1.0000
EM00633	mëmm(e)len	mëmmelen, mëmmlen	Verb	1.	in der Kindersprache trinken	Trinken	1	0.6155	1.0000
EP00228	büchsen	büchsen	Verb	2.	trinken	Trinken	1	0.9624	1.0000
EP00295	bafen, bäfen	bafen, bäfen	Verb	2.	trinken	Trinken	1	0.9624	1.0000
EP00429	packen	packen	Verb	5.	trinken	Trinken	1	0.9624	1.0000
EP02088	busen	busen	Verb	2.	trinken, den Durst löschen	Trinken	1	0.7966	1.0000
EP02832	pfëtzen 	pfëtzen	Verb	6.	trinken	Trinken	1	0.9624	1.0000
ES00280	sufen	sufen	Verb	2.	grob von Menschen gesagt, trinken	Trinken	1	0.3293	0.0000
ES00306	süfflen, säufflen	süfflen, säufflen	Verb	1.	trinken, mehr scherzhaft gesagt	Trinken	1	0.6649	1.0000
ES02377 	schaskenen 	schaskenen	Verb		trinken	Trinken	1	0.9624	1.0000
ES02451	dran schütten	dran schütten	Verb		trinken	Trinken	1	0.9624	1.0000
ES02583	schleifen, schleipfen	schleifen, schleipfen	Verb	5.	trinken	Trinken	1	0.9624	1.0000
ES02767	schlamperen	schlamperen	Verb	2.	die Tränke saufen, vom Vieh; verächtlich auch vom Menschen	Trinken	1	0.1959	0.0000
ES03991	schwerzen	schwerzen	Verb	2.	trinken	Trinken	1	0.9624	1.0000
ES04525	spritzen, spretzen	spritzen, spretzen	Verb	4.	trinken	Trinken	1	0.9624	1.0000
ES04592	stäüben	stäüben	Verb	6.	derb für trinken	Trinken	1	0.6627	1.0000
ET01807	trudlen, truttlen	trudlen, truttlen	Verb	5.	trinken	Trinken	1	0.9624	1.0000
ET02159	trinken	trinken	Verb		trinken	Trinken	1	0.9624	1.0000
ET02161	nach trinken	nach trinken	Verb		einem andern nachtrinken, nach einem andern aus demselben Glas trinken	Trinken	1	0.6289	1.0000
EZ00046	zëchen 	zëchen	Verb	2.	trinken	Trinken	1	0.9624	1.0000
ES02175	schuren II	schuren	Verb	2.	nach einer Hochzeit bei den Eingeladenen von Haus zu Haus gehen und zechen: die Männer trinken Wein, die Frauen Kaffee Andolsh. u. Umg	Trinken	1	0.3228	0.0000
ET00270	dudlen, düdlen	dudlen, düdlen	Verb	3.	zechen, trinken	Trinken	1	0.7693	1.0000
EZ00453	zäpfen	zäpfen	Substantiv	2.	(ein Fass) anstechen; vom Fass trinken; trinken überhaupt	Trinken	1	0.6443	1.0000
EK01653	klepfen	klepfen	Verb	4.	wegschnappen, verzehren (Obst; eine Flasche Wein)	Trinken	1	0.3820	0.0000
ES00291	Sufens, Saufens	Sufens, Saufens	Substantiv	1.	Zecherei	Trinken	1	-0.0069	0.0000
ES00301	Suferei	Suferei	Substantiv	1.	Trinklust, Trinkerei	Trinken	1	0.6340	1.0000
ES03507	schnapsen	schnapsen	Verb	1.	Schnaps trinken	Trinken	1	0.8916	1.0000
ES03508	schnäpslen	schnäpslen	Verb	1.	Schnäpschen trinken	Trinken	1	0.7515	1.0000
ES03812	schwächen	schwächen	Verb		trinken, zechen, saufen	Trinken	1	0.7158	1.0000
EP03369	us blasen	us blasen	Verb	2.	austrinken	Trinken	1	0.8124	1.0000
EP00137	bëcheren	bëcheren	Verb		zechen, pokulieren, tüchtig trinken	Trinken	1	0.5391	1.0000
EP00812	us belzen	us belzen	Substantiv	3.	leer trinken	Trinken	1	0.8765	1.0000
EP01859	us bursten	us bursten	Verb	2.	austrinken	Trinken	1	0.8124	1.0000
ES00286	us sufen	us sufen	Verb		leer saufen, leer trinken	Trinken	1	0.7095	1.0000
EG01325	gluckeren	gluckeren	Verb		schlürfen, trinken	Trinken	1	0.8276	1.0000
ES01069	supperen	supperen	Substantiv	1.	beim Trinken ein schlürfendes Geräusch verursachen	Trinken	1	0.4860	0.0000
ES01152	surpfen	surpfen	Verb	2.	mit Geräusch trinken oder vom Löffel schmatzen	Trinken	1	0.1228	0.0000
ES01193	Suser	Suser	Substantiv		gährender Most	Trinken	1	0.6672	1.0000
ES03030	schlutzen, schlotzen	schlutzen, schlotzen	Verb	2.	schlürfen, mit Wohlbehagen trinken	Trinken	1	0.7030	1.0000
ES00272	seiflen	seiflen	Verb	5.	geräuschvoll und anhaltend trinken	Trinken	1	0.3048	0.0000
EL01063	läpperen	läpperen	Verb	1.	schlürfen, schlappern (von Hunden); langsam und behaglich, langsam trinken	Trinken	1	0.4731	0.0000
ES00292	Gsuff(s)	Gsuffs, Gsuff	Substantiv	1.	anhaltendes Trinken	Trinken	1	0.7479	1.0000
EL01062	läppelen	läppelen	Verb	1.	trinken mit dem Nebengedanken des Behaglichen, Langsamen	Trinken	1	0.4601	0.0000
EM00633	mëmm(e)len	mëmmelen, mëmmlen	Verb	2.	behaglich und in kleinen Zügen wiederholt trinken, von älteren Leuten und von Gewohnheitstrinkern	Trinken	1	0.3963	0.0000
ES00608	suckelen	suckelen	Verb		langsam saugen	Trinken	1	-0.0533	0.0000
ES00306	süfflen, säufflen	süfflen, säufflen	Verb	2.	kleine Schlücke nehmen, aber anhaltend dabei bleiben	Trinken	1	0.4792	0.0000
EH00174	huchen	huchen	Substantiv	2.	trinken, bes. übermässig	Trinken	1	0.5922	1.0000
EP01277	panschen, banschen	panschen, banschen	Verb	4.	viel, tüchtig essen oder trinken	Trinken	1	0.5710	1.0000
EP01858	bürsten	bürsten	Verb	3.	viel trinken	Trinken	1	0.7174	1.0000
EP03365	blasen	blasen	Verb	2.	trinken, gern und viel	Trinken	1	0.6355	1.0000
EP00297	baferen, bäferen	baferen, bäferen	Verb	2.	tüchtig trinken	Trinken	1	0.6050	1.0000
ES03013	schletzen	schletzen	Verb	2.	gierig, essen oder trinken	Trinken	1	0.6087	1.0000
EZ00154	ziehe(n), ziegen	ziehen, ziehe, ziegen	Verb	2.	gierig trinken	Trinken	1	0.6116	1.0000
PA00275	ab-gießen	abgießen	Verb	-	vom Satz durch Gießen entfernen	Trinken	0	0.0022	0.0000
PA00764	ab-steigen	absteigen	Verb	1.2	einkehren	Trinken	0	0.0861	0.0000
PA01105	Affe	Affe	Substantiv	4	Rausch	Trinken	0	0.0841	0.0000
PA01551	Ambuschur	Ambuschur	Substantiv	2	wer tüchtig im Trinken ist	Trinken	0	0.2152	0.0000
PA01683	an-brüten	anbrüten	Verb	x2	angeheitert	Trinken	0	-0.0656	0.0000
PA01953	an-heitern	anheitern	Verb	-	anheitern	Trinken	0	-0.0189	0.0000
PA02139	Anrauch-kopf	Anrauchkopf	Substantiv	2	betrunken sein, bzw. aussehen	Trinken	0	-0.0693	0.0000
PA02263	an-setzen	ansetzen	Verb	6	(Bowle) ansetzen	Trinken	0	0.3128	0.0000
PA02302	an-stechen	anstechen	Verb	1	den Zapfhahn in ein Bier- oder Weinfaß treiben	Trinken	0	0.3721	0.0000
PA02304	an-stecken	anstecken	Verb	1	anzapfen	Trinken	0	-0.0344	0.0000
PA02306	Ansteck-kran	Ansteckkran	Substantiv	-	großer Hahn am Faß	Trinken	0	-0.0799	0.0000
PA02319	An-stich	Anstich	Substantiv	-	das Anstechen eines Fasses	Trinken	0	0.2084	0.0000
PA02333	an-streichen	anstreichen	Verb	7	betrunken machen	Trinken	0	-0.0089	0.0000
PA02450	an-zapfen	anzapfen	Verb	1	den Zapfenins Faß schlagen und das erste Mal Bier (Wein) laufen lassen	Trinken	0	0.5530	1.0000
